accession_number,description,score,rel_left_x,rel_right_x,rel_top_y,rel_bottom_y,abs_left_x,abs_right_x,abs_top_y,abs_bottom_y
1979.0425P,Vase,0.92616993,0.121860266,0.8621292,0.09759485,0.8381029,122,862,177,1524
1979.0426P,Vase,0.9331174,0.082517885,0.88829404,0.06613626,0.95515686,83,888,95,1365
1979.0433P,Sculpture,0.7865609,0.21472359,0.7748826,0.08523487,0.9119115,215,775,114,1216
1979.0434P,Sculpture,0.82836556,0.22499013,0.73557824,0.017670747,0.91737676,87,285,12,624
1979.0448P,Bronze sculpture,0.7788059,0.1794339,0.8709193,0.13925266,0.8985012,179,871,209,1348
1979.0459P,Packaged goods,0.7537459,0.5345971,0.9450509,0.27175346,0.4971383,535,945,362,663
1979.0462P,Tableware,0.6195193,0.10012814,0.9524483,0.051475946,0.83402896,133,1270,51,834
1979.0487P,Vase,0.86348784,0.02946569,0.88380593,0.0,0.9817672,29,884,0,1079
1979.0505P,Vase,0.86667055,0.052962884,0.4662202,0.22633253,0.7611914,53,466,302,1015
1979.0505P,Vase,0.7907456,0.36385334,0.8574562,0.26167223,0.8327606,364,857,349,1110
1979.0506P,Sculpture,0.5473241,0.021094916,0.9046032,0.0477051,0.8939531,21,905,67,1249
1979.0524P,Tableware,0.6629803,0.013000549,0.9927859,0.013901415,0.9675638,5,357,8,568
1979.0525P,Sculpture,0.73460835,0.045916658,0.9676683,0.033579413,0.9448152,46,968,61,1721
1979.0532P,Vase,0.9044135,0.27294657,0.7417338,0.060425166,0.93888265,273,742,91,1408
1979.0553,Vase,0.8435197,0.03696039,0.9546004,0.023767434,0.98911047,11,275,12,500
1979.0601P,Axe,0.9523504,0.029783746,0.89341325,0.13492061,0.9394638,30,893,180,1252
1979.0602P,Vase,0.89651024,0.14724983,0.76956993,0.1635917,0.8952975,147,770,218,1193
1979.0608P,Coffee table,0.5450403,0.10143757,0.88329077,0.08413889,0.8700325,126,1101,84,870
1979.0634P,Person,0.6005526,0.5231114,0.66437083,0.743026,0.9961793,160,203,282,378
1979.0634P,Animal,0.5852015,0.5295629,0.84480524,0.006895453,0.11786577,162,259,3,45
1979.0634P,Painting,0.52095604,0.0025940163,0.9973958,0.00053965213,0.9959727,1,305,0,377
1979.0649P,Tie,0.74787754,0.0,0.9898258,0.011728093,0.9926339,0,989,13,1098
1979.0649P,Person,0.72875375,0.5907169,0.92938375,0.5807556,0.9876781,590,928,642,1092
1979.0649P,Hat,0.69436187,0.10789984,0.28030708,0.5528967,0.6983805,108,280,612,772
1979.0649P,Hat,0.59741294,0.7223735,0.88968563,0.58564115,0.72293323,722,889,648,800
1979.0649P,Person,0.5126917,0.014169503,0.5311932,0.56384915,0.99008274,14,531,624,1095
