qid,label_en,affiliation_uuid,affiliation,affiliation_start_time_nodeId,affiliation_start_time_val,affiliation_start_time_prec,affiliation_end_time_nodeId,affiliation_end_time_val,affiliation_end_time_prec,affiliation_ref1_hash,affiliation_ref1_referenceUrl,affiliation_ref1_retrieved_nodeId,affiliation_ref1_retrieved_val,affiliation_ref1_retrieved_prec
Q90408868,Rachel Chikowski Byrd,286DE1A5-2E41-41BB-9523-05747D201DA0,Q89953915,,,,,,,8093ff91ae01bf920d134d1502bccee910a07950,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=B,7f7e4e699031399fd367a464ab3a84c4,2020-04-13T00:00:00Z,11
Q90408874,Rachel Wergin Champion,BD7CF3C7-F7A2-4C86-9F34-4547C4B6FFDB,Q89953915,,,,,,,f6d90c1dd481b05cc731ca3995e8f4d342859552,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=C,7f7e4e699031399fd367a464ab3a84c4,2020-04-13T00:00:00Z,11
Q90408880,Mary Margaret Chren,3EC90112-D02D-4F96-A694-D0B8438A454F,Q89953915,,,,,,,f6d90c1dd481b05cc731ca3995e8f4d342859552,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=C,7f7e4e699031399fd367a464ab3a84c4,2020-04-13T00:00:00Z,11
Q90408908,Anna S. Clayton,75F5252D-1D46-479B-B698-82EC25400E0B,Q89953915,,,,,,,f6d90c1dd481b05cc731ca3995e8f4d342859552,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=C,7f7e4e699031399fd367a464ab3a84c4,2020-04-13T00:00:00Z,11
Q90408912,Anna K. Dewan,EFF0942C-C2A0-406D-B582-B6068C2CFED6,Q89953915,,,,,,,cd57e42a8d43896b00397b098460ca126de84fd0,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=D,7f7e4e699031399fd367a464ab3a84c4,2020-04-13T00:00:00Z,11
Q90408917,Darrel L. Ellis,76AD7BB7-E71B-4263-8BF9-72E075E72735,Q89953915,,,,,,,b6d9219d74e372afbae8507a7230b7cfea133579,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=E,7f7e4e699031399fd367a464ab3a84c4,2020-04-13T00:00:00Z,11
Q90408924,Jo-David Fine,815A10B2-9252-426E-9050-8712111248C0,Q89953915,,,,,,,06aaaf2033b5ef83b028b795405c6cb79b124f0c,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=F,7f7e4e699031399fd367a464ab3a84c4,2020-04-13T00:00:00Z,11
Q90408935,Allison Maureen Hanlon,209A5752-D3DC-4C43-AADA-D48F9F4843C1,Q89953915,,,,,,,233600c351ce30b298b9a9c33d8abbdb66ff6f0a,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=H,7f7e4e699031399fd367a464ab3a84c4,2020-04-13T00:00:00Z,11
Q90408955,Zachary J. Jones,6229E6B8-485A-49AA-900E-41FAB1BDD267,Q89953915,,,,,,,31ff5fd6df731b65e65a2e32d674cb4f8213e66b,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=J,7f7e4e699031399fd367a464ab3a84c4,2020-04-13T00:00:00Z,11
Q90408958,"Lloyd E. King, Jr.",CC890266-EABE-4021-876D-8C85BD503883,Q89953915,,,,,,,7a7fd449347fc34662d881ead3440b9a8d536c95,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=K,7f7e4e699031399fd367a464ab3a84c4,2020-04-13T00:00:00Z,11
Q90408961,Michel Alice McDonald,78E0EA10-45DE-42D9-9D5D-D48940C300D5,Q89953915,,,,,,,f122b0b576fff9cf60e495e0f071abe1c8d67759,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=M,7f7e4e699031399fd367a464ab3a84c4,2020-04-13T00:00:00Z,11
Q90408964,Jami L. Miller,1AFF8804-5930-49B3-A3AD-D66CB5C18680,Q89953915,,,,,,,f122b0b576fff9cf60e495e0f071abe1c8d67759,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=M,7f7e4e699031399fd367a464ab3a84c4,2020-04-13T00:00:00Z,11
Q90408972,Sally H. Monahan,1444681C-E146-4B35-9964-A4CBBA95F70A,Q89953915,,,,,,,f122b0b576fff9cf60e495e0f071abe1c8d67759,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=M,7f7e4e699031399fd367a464ab3a84c4,2020-04-13T00:00:00Z,11
Q90408978,Eva Rawlings Parker,7526024B-475F-48F4-96B2-B02D2EE0CC5F,Q89953915,,,,,,,a8f6a2380c92a008133877dad753923d5d9b9517,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=P,7f7e4e699031399fd367a464ab3a84c4,2020-04-13T00:00:00Z,11
Q90408988,Aleta Simmons,5B0B2028-89C1-4D08-9F28-05641CD1537D,Q89953915,,,,,,,c6bfcfeea643ec86eeb8714eebaf53c53ea45aa7,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=S,7f7e4e699031399fd367a464ab3a84c4,2020-04-13T00:00:00Z,11
Q90408996,William G. Stebbins,539BD471-C9F8-4136-9723-8001AE187242,Q89953915,,,,,,,c6bfcfeea643ec86eeb8714eebaf53c53ea45aa7,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=S,7f7e4e699031399fd367a464ab3a84c4,2020-04-13T00:00:00Z,11
Q90409006,Lee Emerson Wheless,946D6755-FC17-4D35-875D-F9D0A7318507,Q89953915,,,,,,,df2d6098e12e84fcd2faa596735e23c9206b110e,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=W,7f7e4e699031399fd367a464ab3a84c4,2020-04-13T00:00:00Z,11
Q90409011,John A. Zic,9D51F5DD-CA33-4DC5-8892-61E5310C2701,Q89953915,,,,,,,3088d462e3c4b499028ecce1326c084e4cbd4443,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=Z,7f7e4e699031399fd367a464ab3a84c4,2020-04-13T00:00:00Z,11
Q90409018,Jeffrey P. Zwerner,A39A6CBF-5C6B-4F19-9007-ACD52F27BC3B,Q89953915,,,,,,,3088d462e3c4b499028ecce1326c084e4cbd4443,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=Z,7f7e4e699031399fd367a464ab3a84c4,2020-04-13T00:00:00Z,11
Q90413437,Vern Kerchberger,,,,,,,,,,,,,
Q90443410,Tiffany C. Alexander,59FDA85B-51E7-4315-99A7-11D79B941B8F,Q89953919,,,,,,,69e9ffc81d7e737bc8a15b07976af840a7313d28,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=A,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443415,Jonathan W. Andereck,D4DEE035-F684-4A24-A29F-0FB1A91CCE84,Q89953919,,,,,,,69e9ffc81d7e737bc8a15b07976af840a7313d28,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=A,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443421,Brian Bales,88420EE7-A14F-43DC-A34C-24F276F36829,Q89953919,,,,,,,b70b9668508352e44c06dc61ae634a6b4c056d4f,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=B,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443434,Richard S. Belcher,F38E0FF3-A26A-46C3-9BD0-3252A841BEF3,Q89953919,,,,,,,b70b9668508352e44c06dc61ae634a6b4c056d4f,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=B,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443441,Timothy Bongartz,67B405B7-4349-4396-9835-71183BAC8848,Q89953919,,,,,,,b70b9668508352e44c06dc61ae634a6b4c056d4f,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=B,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443445,Jeremy S. Boyd,C9802A15-C1DA-4976-BA35-803D1FB8D403,Q89953919,,,,,,,b70b9668508352e44c06dc61ae634a6b4c056d4f,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=B,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443454,Ashley R. Brown,8EBDFD04-95A0-4FB4-A010-66EE95C63B49,Q89953919,,,,,,,b70b9668508352e44c06dc61ae634a6b4c056d4f,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=B,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443458,Jeremy Brywczynski,2F56FFEF-7930-496E-82B2-319EF451548D,Q89953919,,,,,,,b70b9668508352e44c06dc61ae634a6b4c056d4f,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=B,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443465,John Christopher Champion,9E2ABB5C-0BC2-48BB-98B0-D6B160E02775,Q89953919,,,,,,,92128fc90fe2d784f58f113e7926cf88834b36c9,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=C,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443471,Jamie Renee Cirbus,E3A11433-34AC-4647-AFEE-08352BC87EF0,Q89953919,,,,,,,92128fc90fe2d784f58f113e7926cf88834b36c9,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=C,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443477,Amanda Clouse,917CC7EC-518A-4894-B052-51828C2DCF3D,Q89953919,,,,,,,92128fc90fe2d784f58f113e7926cf88834b36c9,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=C,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443484,Sean P. Collins,18BAEA6C-9D55-4333-A122-AA60F357F8F3,Q89953919,,,,,,,92128fc90fe2d784f58f113e7926cf88834b36c9,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=C,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443491,Henry Gerard Colmer,DD853C95-2E6E-46F0-A02E-1AE6A5B121E6,Q89953919,,,,,,,92128fc90fe2d784f58f113e7926cf88834b36c9,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=C,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443497,Kristen Beth Dettorre,F927DABB-133D-465F-A9D6-173E95430171,Q89953919,,,,,,,9d1376582013cacf46ad3f03baa881e66f98c08b,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=D,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443503,Henry Evan Dingle,03979D92-C0A9-4F9C-BD9F-7857C56C821B,Q89953919,,,,,,,9d1376582013cacf46ad3f03baa881e66f98c08b,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=D,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443509,Matthew John Dougherty,240BD148-2BCC-477C-B34E-CF9A567DB7D2,Q89953919,,,,,,,9d1376582013cacf46ad3f03baa881e66f98c08b,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=D,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443515,Anya Chrisann Dvirnak,A5394671-D484-4045-A79A-018A60E99701,Q89953919,,,,,,,9d1376582013cacf46ad3f03baa881e66f98c08b,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=D,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443521,Emily Rose Evans,E0BABB28-E08B-4A43-9932-2335D7C557BD,Q89953919,,,,,,,8059ec35606f5ee9127a089f7fdd41025bacf618,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=E,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443529,Robert Warne Fitch,0A349247-D855-4567-B526-2FF3EF8FCEA5,Q89953919,,,,,,,c19c5369bcecd5c1d3d31a8f4d224a0673f1f41c,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=F,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443536,Kelly Lane Garcia,D394A2C6-FA87-4B91-A9BD-74A68FD83852,Q89953919,,,,,,,bf75e91129f4923fb99e081f85c1906bafee257c,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=G,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443544,Claire Underwood Hailey,0FC72E60-C93C-4989-AD86-3640A70279A6,Q89953919,,,,,,,4ddee4dd6c6a6ce521815d0cf820c40fdd16feda,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=H,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443556,Jeffrey Norris Heimiller,47A92088-8927-4FD7-B27A-47981FB8FD63,Q89953919,,,,,,,4ddee4dd6c6a6ce521815d0cf820c40fdd16feda,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=H,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443562,Joan Collier Henning,F99192DF-C13D-4D3D-B37B-8D734D319A29,Q89953919,,,,,,,4ddee4dd6c6a6ce521815d0cf820c40fdd16feda,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=H,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443568,Kevin High,F0D40820-C549-4579-8F65-02459965A069,Q89953919,,,,,,,4ddee4dd6c6a6ce521815d0cf820c40fdd16feda,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=H,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443575,Daniel P. Himes,4F1F3C4B-ADA1-4C25-A592-8DCF4F760061,Q89953919,,,,,,,4ddee4dd6c6a6ce521815d0cf820c40fdd16feda,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=H,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443580,Jean McFall Wheeler Hoffman,0207D7D9-5067-49C1-B657-554C92C58C4B,Q89953919,,,,,,,4ddee4dd6c6a6ce521815d0cf820c40fdd16feda,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=H,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443586,Andrew S. Johnson,1183CE06-107B-4BD0-B744-18571A16D172,Q89953919,,,,,,,7aec4b285bd3f0cdc30ba20edfb881e32a555b09,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=J,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443591,Meri Johnson,5CBF59C4-A38B-43D4-8E07-B75BCC5FE724,Q89953919,,,,,,,7aec4b285bd3f0cdc30ba20edfb881e32a555b09,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=J,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443597,Michael N. Johnston,4BE771DA-8645-4CE0-AC68-D586576952B2,Q89953919,,,,,,,7aec4b285bd3f0cdc30ba20edfb881e32a555b09,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=J,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443604,Ian D. Jones,4F2EEA46-0A45-4386-BBB2-ADBCB3CB170C,Q89953919,,,,,,,7aec4b285bd3f0cdc30ba20edfb881e32a555b09,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=J,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443612,Mary Kate Jordan,91E89AD1-E9E7-4BCF-AE68-321515B5A39F,Q89953919,,,,,,,7aec4b285bd3f0cdc30ba20edfb881e32a555b09,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=J,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443619,Shannon M. Langston,7BAFAB32-E1AB-422A-B75E-1E9A2AEB858B,Q89953919,,,,,,,cd179196f014b1d4b7b1772af44a8f190fc86f36,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=L,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443625,Laurie M. Lawrence,5FC41BB7-2591-43F8-9AFD-247994F4399C,Q89953919,,,,,,,cd179196f014b1d4b7b1772af44a8f190fc86f36,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=L,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443631,Charles Lei,CF7867AD-8541-4A3B-810C-C3D6072F4D78,Q89953919,,,,,,,cd179196f014b1d4b7b1772af44a8f190fc86f36,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=L,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443639,Matthew David Lipton,E8DB8F66-B7AD-497D-BF4C-A3CDBEC3D472,Q89953919,,,,,,,cd179196f014b1d4b7b1772af44a8f190fc86f36,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=L,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443645,William E. Lummus,8878CB06-AB3B-4DAD-9B07-B3953B101B58,Q89953919,,,,,,,cd179196f014b1d4b7b1772af44a8f190fc86f36,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=L,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443652,Nicole Streiff McCoin,7CFAE42F-5AA8-42C9-9ADA-74E02268A1C4,Q89953919,,,,,,,1081f2430df778bf5792738d4506b61c125e0eaa,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=M,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443657,Jared John McKinney,DF7F98ED-7FD2-41AD-99FE-260075A3BF3D,Q89953919,,,,,,,1081f2430df778bf5792738d4506b61c125e0eaa,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=M,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443666,Jeffry P. McKinzie,F006EE16-AA0A-4F20-9996-981BB26853E4,Q89953919,,,,,,,1081f2430df778bf5792738d4506b61c125e0eaa,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=M,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443673,Candace D. McNaughton,277C317D-898E-4DB0-BD0F-2B9190330AE4,Q89953919,,,,,,,1081f2430df778bf5792738d4506b61c125e0eaa,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=M,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443679,LauraRuth McQuiston,01DA72B5-2923-48B2-B359-E7622D3BFA70,Q89953919,,,,,,,1081f2430df778bf5792738d4506b61c125e0eaa,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=M,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443685,Myles Frank Melton,EE9EF7CA-3D1B-4742-842E-60527EECAD0D,Q89953919,,,,,,,1081f2430df778bf5792738d4506b61c125e0eaa,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=M,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443690,Karen F. Miller,35A922A9-ACC5-4428-9C5E-738E450A5DB8,Q89953919,,,,,,,1081f2430df778bf5792738d4506b61c125e0eaa,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=M,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443699,Nathaniel M. Miller,90AEDE71-8E05-49D1-9A01-6AE07AFDA928,Q89953919,,,,,,,1081f2430df778bf5792738d4506b61c125e0eaa,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=M,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443705,Andrew Charles Neck,D94A494C-FEC7-436B-B70C-4C89F8E603E8,Q89953919,,,,,,,5dbebc56c8b2a100bbf61d0e2b5fd0a70a6cf1d4,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=N,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443710,Colin O'Shea,1F504414-A4A2-44A3-AD23-D098CCAA37BB,Q89953919,,,,,,,49b4369bc4b1cc97ef143939dca740bd31dd87ea,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=O,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443720,Tara M. Overbeeke,0EBE2AC3-A3CF-49EA-8109-D364D12C93CE,Q89953919,,,,,,,49b4369bc4b1cc97ef143939dca740bd31dd87ea,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=O,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443727,Kenneth H. Palm,104EA09E-A4B5-4991-898A-FF7F40F8A1EF,Q89953919,,,,,,,13be599c6c2718e1abf3ab167582e0da5e50e27c,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=P,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443734,Kendra Papson Parekh,66E651C0-B450-43D1-86D5-688BA3C9720C,Q89953919,,,,,,,13be599c6c2718e1abf3ab167582e0da5e50e27c,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=P,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443741,Samuel Thomas Parnell,240F86BB-716A-488B-963C-9346C388D53D,Q89953919,,,,,,,13be599c6c2718e1abf3ab167582e0da5e50e27c,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=P,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443746,Andrew N. Pfeffer,84C5CD0E-07A6-4B2E-B5F0-1AA9E020BFCC,Q89953919,,,,,,,13be599c6c2718e1abf3ab167582e0da5e50e27c,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=P,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443749,Matthew James Pirotte,AB2479A8-F8C1-4A73-ABFC-C1DC28B836EE,Q89953919,,,,,,,13be599c6c2718e1abf3ab167582e0da5e50e27c,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=P,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443759,Dorris E. Powell-Tyson,86A41678-FEEC-4248-BCE8-36E52ED14F4B,Q89953919,,,,,,,13be599c6c2718e1abf3ab167582e0da5e50e27c,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=P,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443764,Neal J. Richmond,A772C381-5101-4041-A118-C82EA4F7E392,Q89953919,,,,,,,43537607f2944b6d9b1de1812642f97217d5363b,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=R,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443772,John Paul Rohde,A6DEF21F-7D03-4566-86F0-48156D1B5BAE,Q89953919,,,,,,,43537607f2944b6d9b1de1812642f97217d5363b,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=R,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443778,Jordan Douglas Rupp,9A617693-121F-4B5F-9538-A657A5843099,Q89953919,,,,,,,43537607f2944b6d9b1de1812642f97217d5363b,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=R,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443784,Stephan E. Russ,D07024CE-982A-4489-9FF1-51543F93B088,Q89953919,,,,,,,43537607f2944b6d9b1de1812642f97217d5363b,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=R,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443791,Angela Marie Schafer,2BFB3ABC-0F93-4B7B-9A3C-D0AAF154C24F,Q89953919,,,,,,,585f986cb00b706f2768f57205d920a5cc1abcd9,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=S,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443798,Charles M. Seamens,7B808E6A-2A97-434B-8C39-09AF727020FB,Q89953919,,,,,,,585f986cb00b706f2768f57205d920a5cc1abcd9,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=S,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443810,Joseph Robert Sikon,BCC1F728-88A3-4D74-AAFF-6D3876A8403A,Q89953919,,,,,,,585f986cb00b706f2768f57205d920a5cc1abcd9,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=S,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443817,Corey M. Slovis,B9711F0E-F46D-4013-A21B-407D724631E6,Q89953919,,,,,,,585f986cb00b706f2768f57205d920a5cc1abcd9,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=S,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443822,Kurt A. Smith,BE21A4E5-0AB9-4FA5-8BEC-2DCED9A7C66C,Q89953919,,,,,,,585f986cb00b706f2768f57205d920a5cc1abcd9,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=S,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443830,Lawrence B. Stack,C7844527-92CA-41E8-9922-9742BFC39E07,Q89953919,,,,,,,585f986cb00b706f2768f57205d920a5cc1abcd9,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=S,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443842,William-May Bollinger Stubblefield,6E26373E-DBC8-417B-AE5B-B6FB8ABC744B,Q89953919,,,,,,,585f986cb00b706f2768f57205d920a5cc1abcd9,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=S,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443849,Matthew S Swarm,440B099C-5B2D-4CD4-B4B6-D3064A7304D7,Q89953919,,,,,,,585f986cb00b706f2768f57205d920a5cc1abcd9,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=S,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443855,G. Joaquin Toon,8DCD03B0-B96B-4813-B336-557878867419,Q89953919,,,,,,,4a781c9c6b948eb17ae7ce26f4a83517baebcfde,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=T,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
Q90443861,Ryan J. Van Nostrand,7406E301-1C5A-432E-8210-0EF0D64A495F,Q89953919,,,,,,,e951140911c3f10c908a3caad5d29c4013036d4c,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=V,30d59698209106b270d83d4ac37c0177,2020-04-14T00:00:00Z,11
