qid,label_en,description_en,instance_of_uuid,instance_of,handle_uuid,handle,handle_ref1_hash,handle_ref1_retrieved_nodeId,handle_ref1_retrieved_val,handle_ref1_retrieved_prec,full_text_available_uuid,full_text_available,full_text_available_ref1_hash,full_text_available_ref1_retrieved_nodeId,full_text_available_ref1_retrieved_val,full_text_available_ref1_retrieved_prec,published_uuid,published_nodeId,published_val,published_prec,published_ref1_hash,published_ref1_referenceUrl,published_ref1_retrieved_nodeId,published_ref1_retrieved_val,published_ref1_retrieved_prec,title_en_uuid,title_en,title_en_ref1_hash,title_en_ref1_referenceUrl,title_en_ref1_retrieved_nodeId,title_en_ref1_retrieved_val,title_en_ref1_retrieved_prec,language_uuid,language,language_ref1_hash,language_ref1_referenceUrl,language_ref1_retrieved_nodeId,language_ref1_retrieved_val,language_ref1_retrieved_prec,dissert_submit_to_uuid,dissert_submit_to,dissert_submit_to_ref1_hash,dissert_submit_to_ref1_referenceUrl,dissert_submit_to_ref1_retrieved_nodeId,dissert_submit_to_ref1_retrieved_val,dissert_submit_to_ref1_retrieved_prec
,ADDITIVELY MANUFACTURED THERMITE-BASED ENERGETICS: CHARACTERIZATION AND APPLICATIONS,doctoral thesis,,Q187685,,http://hdl.handle.net/1803/16024,,,2022-04-08,,,http://hdl.handle.net/1803/16024,,,2022-04-08,,,,2020,,,http://hdl.handle.net/1803/16024,,2022-04-08,,,ADDITIVELY MANUFACTURED THERMITE-BASED ENERGETICS: CHARACTERIZATION AND APPLICATIONS,,http://hdl.handle.net/1803/16024,,2022-04-08,,,Q1860,,http://hdl.handle.net/1803/16024,,2022-04-08,,,Q29052,,http://hdl.handle.net/1803/16024,,2022-04-08,
,Understanding Epo-dependent Enhancer-Promoter Interactions in the Regulation of Erythroid Gene Expression,doctoral thesis,,Q187685,,http://hdl.handle.net/1803/16025,,,2022-04-08,,,http://hdl.handle.net/1803/16025,,,2022-04-08,,,,2020,,,http://hdl.handle.net/1803/16025,,2022-04-08,,,Understanding Epo-dependent Enhancer-Promoter Interactions in the Regulation of Erythroid Gene Expression,,http://hdl.handle.net/1803/16025,,2022-04-08,,,Q1860,,http://hdl.handle.net/1803/16025,,2022-04-08,,,Q29052,,http://hdl.handle.net/1803/16025,,2022-04-08,
,Does Lying Require More or Less Working Memory and What Does it Mean for the Legal System?,doctoral thesis,,Q187685,,http://hdl.handle.net/1803/16026,,,2022-04-08,,,http://hdl.handle.net/1803/16026,,,2022-04-08,,,,2020,,,http://hdl.handle.net/1803/16026,,2022-04-08,,,Does Lying Require More or Less Working Memory and What Does it Mean for the Legal System?,,http://hdl.handle.net/1803/16026,,2022-04-08,,,Q1860,,http://hdl.handle.net/1803/16026,,2022-04-08,,,Q29052,,http://hdl.handle.net/1803/16026,,2022-04-08,
,Scientific Modeling for Sensemaking and Expression: Understanding the Multimodal Affordances of Modeling for Emerging Bilingual Students,doctoral thesis,,Q187685,,http://hdl.handle.net/1803/16027,,,2022-04-08,,,http://hdl.handle.net/1803/16027,,,2022-04-08,,,,2020,,,http://hdl.handle.net/1803/16027,,2022-04-08,,,Scientific Modeling for Sensemaking and Expression: Understanding the Multimodal Affordances of Modeling for Emerging Bilingual Students,,http://hdl.handle.net/1803/16027,,2022-04-08,,,Q1860,,http://hdl.handle.net/1803/16027,,2022-04-08,,,Q29052,,http://hdl.handle.net/1803/16027,,2022-04-08,
,"Exploring the Relationship Between Adolescent Media Use, Sexual Socialization and Sexual Behavior",doctoral thesis,,Q187685,,http://hdl.handle.net/1803/16028,,,2022-04-08,,,http://hdl.handle.net/1803/16028,,,2022-04-08,,,,2020,,,http://hdl.handle.net/1803/16028,,2022-04-08,,,"Exploring the Relationship Between Adolescent Media Use, Sexual Socialization and Sexual Behavior",,http://hdl.handle.net/1803/16028,,2022-04-08,,,Q1860,,http://hdl.handle.net/1803/16028,,2022-04-08,,,Q29052,,http://hdl.handle.net/1803/16028,,2022-04-08,
,Physiological Response Patterns During Social Interaction to Predict Internalizing Symptoms in Children with Autism Spectrum Disorder,doctoral thesis,,Q187685,,http://hdl.handle.net/1803/16029,,,2022-04-08,,,http://hdl.handle.net/1803/16029,,,2022-04-08,,,,2020,,,http://hdl.handle.net/1803/16029,,2022-04-08,,,Physiological Response Patterns During Social Interaction to Predict Internalizing Symptoms in Children with Autism Spectrum Disorder,,http://hdl.handle.net/1803/16029,,2022-04-08,,,Q1860,,http://hdl.handle.net/1803/16029,,2022-04-08,,,Q29052,,http://hdl.handle.net/1803/16029,,2022-04-08,
,Drosophila as a model system to study neuropsychiatric and neurological disorders,doctoral thesis,,Q187685,,http://hdl.handle.net/1803/16030,,,2022-04-08,,,http://hdl.handle.net/1803/16030,,,2022-04-08,,,,2020,,,http://hdl.handle.net/1803/16030,,2022-04-08,,,,,,,,,,Q1860,,http://hdl.handle.net/1803/16030,,2022-04-08,,,Q29052,,http://hdl.handle.net/1803/16030,,2022-04-08,
,Toward Using Membrane Distillation for Brine Treatment: Understanding Energy Efficiency and the Challenge of Mineral Scaling,doctoral thesis,,Q187685,,http://hdl.handle.net/1803/16031,,,2022-04-08,,,http://hdl.handle.net/1803/16031,,,2022-04-08,,,,2020,,,http://hdl.handle.net/1803/16031,,2022-04-08,,,Toward Using Membrane Distillation for Brine Treatment: Understanding Energy Efficiency and the Challenge of Mineral Scaling,,http://hdl.handle.net/1803/16031,,2022-04-08,,,Q1860,,http://hdl.handle.net/1803/16031,,2022-04-08,,,Q29052,,http://hdl.handle.net/1803/16031,,2022-04-08,
,LAMENT BEYOND BLAME: CONSEQUENCES OF WOMEN’S POETRY IN LAMENTATIONS 1-2,doctoral thesis,,Q187685,,http://hdl.handle.net/1803/16032,,,2022-04-08,,,http://hdl.handle.net/1803/16032,,,2022-04-08,,,,2020,,,http://hdl.handle.net/1803/16032,,2022-04-08,,,,,,,,,,Q1860,,http://hdl.handle.net/1803/16032,,2022-04-08,,,Q29052,,http://hdl.handle.net/1803/16032,,2022-04-08,
,An Evaluation of Balance Metrics in Propensity Score Analyses,doctoral thesis,,Q187685,,http://hdl.handle.net/1803/16033,,,2022-04-08,,,http://hdl.handle.net/1803/16033,,,2022-04-08,,,,2020,,,http://hdl.handle.net/1803/16033,,2022-04-08,,,An Evaluation of Balance Metrics in Propensity Score Analyses,,http://hdl.handle.net/1803/16033,,2022-04-08,,,Q1860,,http://hdl.handle.net/1803/16033,,2022-04-08,,,Q29052,,http://hdl.handle.net/1803/16033,,2022-04-08,
,Auditory Motion Perception: Investigation of Benefit in Multi-Talker Environments,doctoral thesis,,Q187685,,http://hdl.handle.net/1803/16034,,,2022-04-08,,,http://hdl.handle.net/1803/16034,,,2022-04-08,,,,2020,,,http://hdl.handle.net/1803/16034,,2022-04-08,,,Auditory Motion Perception: Investigation of Benefit in Multi-Talker Environments,,http://hdl.handle.net/1803/16034,,2022-04-08,,,Q1860,,http://hdl.handle.net/1803/16034,,2022-04-08,,,Q29052,,http://hdl.handle.net/1803/16034,,2022-04-08,
,Helicobacter pylori VacA toxin: regulation & strain-specific differences in activity,doctoral thesis,,Q187685,,http://hdl.handle.net/1803/16035,,,2022-04-08,,,http://hdl.handle.net/1803/16035,,,2022-04-08,,,,2020,,,http://hdl.handle.net/1803/16035,,2022-04-08,,,Helicobacter pylori VacA toxin: regulation & strain-specific differences in activity,,http://hdl.handle.net/1803/16035,,2022-04-08,,,Q1860,,http://hdl.handle.net/1803/16035,,2022-04-08,,,Q29052,,http://hdl.handle.net/1803/16035,,2022-04-08,
,siRNA Delivery for the Prevention of Post-Traumatic Osteoarthritis,doctoral thesis,,Q187685,,http://hdl.handle.net/1803/16036,,,2022-04-08,,,http://hdl.handle.net/1803/16036,,,2022-04-08,,,,2020,,,http://hdl.handle.net/1803/16036,,2022-04-08,,,siRNA Delivery for the Prevention of Post-Traumatic Osteoarthritis,,http://hdl.handle.net/1803/16036,,2022-04-08,,,Q1860,,http://hdl.handle.net/1803/16036,,2022-04-08,,,Q29052,,http://hdl.handle.net/1803/16036,,2022-04-08,
,Examining the Use of Structural Analysis to Develop Antecedent-Based Interventions for Young Children Exhibiting Challenging Behavior,doctoral thesis,,Q187685,,http://hdl.handle.net/1803/16037,,,2022-04-08,,,http://hdl.handle.net/1803/16037,,,2022-04-08,,,,2020,,,http://hdl.handle.net/1803/16037,,2022-04-08,,,Examining the Use of Structural Analysis to Develop Antecedent-Based Interventions for Young Children Exhibiting Challenging Behavior,,http://hdl.handle.net/1803/16037,,2022-04-08,,,Q1860,,http://hdl.handle.net/1803/16037,,2022-04-08,,,Q29052,,http://hdl.handle.net/1803/16037,,2022-04-08,
,DATA-DRIVEN OPERATIONAL TOOLS FOR FREIGHT RAIL SYSTEMS,doctoral thesis,,Q187685,,http://hdl.handle.net/1803/16038,,,2022-04-08,,,http://hdl.handle.net/1803/16038,,,2022-04-08,,,,2020,,,http://hdl.handle.net/1803/16038,,2022-04-08,,,,,,,,,,Q1860,,http://hdl.handle.net/1803/16038,,2022-04-08,,,Q29052,,http://hdl.handle.net/1803/16038,,2022-04-08,
,Assessing Structural and Physiologic Laryngeal Changes in  Response to Systemic Dehydration in a Rabbit Model,doctoral thesis,,Q187685,,http://hdl.handle.net/1803/16039,,,2022-04-08,,,http://hdl.handle.net/1803/16039,,,2022-04-08,,,,2020,,,http://hdl.handle.net/1803/16039,,2022-04-08,,,Assessing Structural and Physiologic Laryngeal Changes in  Response to Systemic Dehydration in a Rabbit Model,,http://hdl.handle.net/1803/16039,,2022-04-08,,,Q1860,,http://hdl.handle.net/1803/16039,,2022-04-08,,,Q29052,,http://hdl.handle.net/1803/16039,,2022-04-08,
,Understanding the Religious Identity Development of Muslim American Youths,doctoral thesis,,Q187685,,http://hdl.handle.net/1803/16040,,,2022-04-08,,,http://hdl.handle.net/1803/16040,,,2022-04-08,,,,2020,,,http://hdl.handle.net/1803/16040,,2022-04-08,,,Understanding the Religious Identity Development of Muslim American Youths,,http://hdl.handle.net/1803/16040,,2022-04-08,,,Q1860,,http://hdl.handle.net/1803/16040,,2022-04-08,,,Q29052,,http://hdl.handle.net/1803/16040,,2022-04-08,
,Perception and Comprehension of Prosody in Children with Autism Spectrum Disorder,doctoral thesis,,Q187685,,http://hdl.handle.net/1803/16041,,,2022-04-08,,,http://hdl.handle.net/1803/16041,,,2022-04-08,,,,2020,,,http://hdl.handle.net/1803/16041,,2022-04-08,,,Perception and Comprehension of Prosody in Children with Autism Spectrum Disorder,,http://hdl.handle.net/1803/16041,,2022-04-08,,,Q1860,,http://hdl.handle.net/1803/16041,,2022-04-08,,,Q29052,,http://hdl.handle.net/1803/16041,,2022-04-08,
,Harnessing the power of citizen-science data  to study the spatiotemporal patterns of birdsong,doctoral thesis,,Q187685,,http://hdl.handle.net/1803/16042,,,2022-04-08,,,http://hdl.handle.net/1803/16042,,,2022-04-08,,,,2020,,,http://hdl.handle.net/1803/16042,,2022-04-08,,,Harnessing the power of citizen-science data  to study the spatiotemporal patterns of birdsong,,http://hdl.handle.net/1803/16042,,2022-04-08,,,Q1860,,http://hdl.handle.net/1803/16042,,2022-04-08,,,Q29052,,http://hdl.handle.net/1803/16042,,2022-04-08,
,"Design, Modeling and Control of Tip Actuated Soft Continuum Manipulators for Applications in Endoscopy",doctoral thesis,,Q187685,,http://hdl.handle.net/1803/16043,,,2022-04-08,,,http://hdl.handle.net/1803/16043,,,2022-04-08,,,,2020,,,http://hdl.handle.net/1803/16043,,2022-04-08,,,"Design, Modeling and Control of Tip Actuated Soft Continuum Manipulators for Applications in Endoscopy",,http://hdl.handle.net/1803/16043,,2022-04-08,,,Q1860,,http://hdl.handle.net/1803/16043,,2022-04-08,,,Q29052,,http://hdl.handle.net/1803/16043,,2022-04-08,
,Examination of a mouse model lacking the engulfment receptor Jedi,doctoral thesis,,Q187685,,http://hdl.handle.net/1803/16044,,,2022-04-08,,,http://hdl.handle.net/1803/16044,,,2022-04-08,,,,2020,,,http://hdl.handle.net/1803/16044,,2022-04-08,,,Examination of a mouse model lacking the engulfment receptor Jedi,,http://hdl.handle.net/1803/16044,,2022-04-08,,,Q1860,,http://hdl.handle.net/1803/16044,,2022-04-08,,,Q29052,,http://hdl.handle.net/1803/16044,,2022-04-08,
,Capturing Complex Syntax Development: Comparing Late Talkers to Children with Typical Language,doctoral thesis,,Q187685,,http://hdl.handle.net/1803/16045,,,2022-04-08,,,http://hdl.handle.net/1803/16045,,,2022-04-08,,,,2020,,,http://hdl.handle.net/1803/16045,,2022-04-08,,,Capturing Complex Syntax Development: Comparing Late Talkers to Children with Typical Language,,http://hdl.handle.net/1803/16045,,2022-04-08,,,Q1860,,http://hdl.handle.net/1803/16045,,2022-04-08,,,Q29052,,http://hdl.handle.net/1803/16045,,2022-04-08,
,"Defense Appropriations: The Process, Politics, and National Security Implications",doctoral thesis,,Q187685,,http://hdl.handle.net/1803/16046,,,2022-04-08,,,http://hdl.handle.net/1803/16046,,,2022-04-08,,,,2020,,,http://hdl.handle.net/1803/16046,,2022-04-08,,,"Defense Appropriations: The Process, Politics, and National Security Implications",,http://hdl.handle.net/1803/16046,,2022-04-08,,,Q1860,,http://hdl.handle.net/1803/16046,,2022-04-08,,,Q29052,,http://hdl.handle.net/1803/16046,,2022-04-08,
,The Parables and Parabolas of the Spanish Civil War Exiles in Mexico,doctoral thesis,,Q187685,,http://hdl.handle.net/1803/16047,,,2022-04-08,,,http://hdl.handle.net/1803/16047,,,2022-04-08,,,,2020,,,http://hdl.handle.net/1803/16047,,2022-04-08,,,The Parables and Parabolas of the Spanish Civil War Exiles in Mexico,,http://hdl.handle.net/1803/16047,,2022-04-08,,,Q1860,,http://hdl.handle.net/1803/16047,,2022-04-08,,,Q29052,,http://hdl.handle.net/1803/16047,,2022-04-08,
,Phase and Morphological Control of Copper(I) Chalcogenide Nanocrystals,doctoral thesis,,Q187685,,http://hdl.handle.net/1803/16048,,,2022-04-08,,,http://hdl.handle.net/1803/16048,,,2022-04-08,,,,2020,,,http://hdl.handle.net/1803/16048,,2022-04-08,,,Phase and Morphological Control of Copper(I) Chalcogenide Nanocrystals,,http://hdl.handle.net/1803/16048,,2022-04-08,,,Q1860,,http://hdl.handle.net/1803/16048,,2022-04-08,,,Q29052,,http://hdl.handle.net/1803/16048,,2022-04-08,
,SATELLITE MEASUREMENTS OF FALLING SNOW: METHODS AND APPLICATIONS,doctoral thesis,,Q187685,,http://hdl.handle.net/1803/16049,,,2022-04-08,,,http://hdl.handle.net/1803/16049,,,2022-04-08,,,,2020,,,http://hdl.handle.net/1803/16049,,2022-04-08,,,,,,,,,,Q1860,,http://hdl.handle.net/1803/16049,,2022-04-08,,,Q29052,,http://hdl.handle.net/1803/16049,,2022-04-08,
,Analysis of the Human Antibody Response to Old World Alphavirus Infection,doctoral thesis,,Q187685,,http://hdl.handle.net/1803/16050,,,2022-04-08,,,http://hdl.handle.net/1803/16050,,,2022-04-08,,,,2020,,,http://hdl.handle.net/1803/16050,,2022-04-08,,,Analysis of the Human Antibody Response to Old World Alphavirus Infection,,http://hdl.handle.net/1803/16050,,2022-04-08,,,Q1860,,http://hdl.handle.net/1803/16050,,2022-04-08,,,Q29052,,http://hdl.handle.net/1803/16050,,2022-04-08,
,"Comprehensively Investigating the Genetic Architecture of Serum Lipids: From Identity by Descent Mapping, Transcriptome-Wide Association Study to Phenome-Wide Association Study",doctoral thesis,,Q187685,,http://hdl.handle.net/1803/16051,,,2022-04-08,,,http://hdl.handle.net/1803/16051,,,2022-04-08,,,,2020,,,http://hdl.handle.net/1803/16051,,2022-04-08,,,"Comprehensively Investigating the Genetic Architecture of Serum Lipids: From Identity by Descent Mapping, Transcriptome-Wide Association Study to Phenome-Wide Association Study",,http://hdl.handle.net/1803/16051,,2022-04-08,,,Q1860,,http://hdl.handle.net/1803/16051,,2022-04-08,,,Q29052,,http://hdl.handle.net/1803/16051,,2022-04-08,
,Social Reading: Developing a Multi-Literate Community in the French Classroom,doctoral thesis,,Q187685,,http://hdl.handle.net/1803/16052,,,2022-04-08,,,http://hdl.handle.net/1803/16052,,,2022-04-08,,,,2020,,,http://hdl.handle.net/1803/16052,,2022-04-08,,,Social Reading: Developing a Multi-Literate Community in the French Classroom,,http://hdl.handle.net/1803/16052,,2022-04-08,,,Q1860,,http://hdl.handle.net/1803/16052,,2022-04-08,,,Q29052,,http://hdl.handle.net/1803/16052,,2022-04-08,
,Measuring Subtle and Blatant Prejudice: A New Assessment Tool for Guatemala's Bilingual Education Program,master's thesis,,Q1907875,,http://hdl.handle.net/1803/16053,,,2022-04-08,,,http://hdl.handle.net/1803/16053,,,2022-04-08,,,,2020,,,http://hdl.handle.net/1803/16053,,2022-04-08,,,Measuring Subtle and Blatant Prejudice: A New Assessment Tool for Guatemala's Bilingual Education Program,,http://hdl.handle.net/1803/16053,,2022-04-08,,,Q1860,,http://hdl.handle.net/1803/16053,,2022-04-08,,,Q29052,,http://hdl.handle.net/1803/16053,,2022-04-08,
,"Balancing the technical and intellectual: Practice-based teacher education, core practices, and pedagogical judgment with novice literacy teachers",doctoral thesis,,Q187685,,http://hdl.handle.net/1803/16054,,,2022-04-08,,,http://hdl.handle.net/1803/16054,,,2022-04-08,,,,2020,,,http://hdl.handle.net/1803/16054,,2022-04-08,,,"Balancing the technical and intellectual: Practice-based teacher education, core practices, and pedagogical judgment with novice literacy teachers",,http://hdl.handle.net/1803/16054,,2022-04-08,,,Q1860,,http://hdl.handle.net/1803/16054,,2022-04-08,,,Q29052,,http://hdl.handle.net/1803/16054,,2022-04-08,
,Small molecule inhibitors of the WDR5-MYC interaction,doctoral thesis,,Q187685,,http://hdl.handle.net/1803/16055,,,2022-04-08,,,http://hdl.handle.net/1803/16055,,,2022-04-08,,,,2020,,,http://hdl.handle.net/1803/16055,,2022-04-08,,,Small molecule inhibitors of the WDR5-MYC interaction,,http://hdl.handle.net/1803/16055,,2022-04-08,,,Q1860,,http://hdl.handle.net/1803/16055,,2022-04-08,,,Q29052,,http://hdl.handle.net/1803/16055,,2022-04-08,
,Precarious Images: Genocides in German Film and Visual Art,doctoral thesis,,Q187685,,http://hdl.handle.net/1803/16056,,,2022-04-08,,,http://hdl.handle.net/1803/16056,,,2022-04-08,,,,2020,,,http://hdl.handle.net/1803/16056,,2022-04-08,,,Precarious Images: Genocides in German Film and Visual Art,,http://hdl.handle.net/1803/16056,,2022-04-08,,,Q1860,,http://hdl.handle.net/1803/16056,,2022-04-08,,,Q29052,,http://hdl.handle.net/1803/16056,,2022-04-08,
,Integrating Histology and Microarchitecture Modeling with Deep Learning for Diffusion-Weighted Magnetic Resonance Imaging,doctoral thesis,,Q187685,,http://hdl.handle.net/1803/16057,,,2022-04-08,,,http://hdl.handle.net/1803/16057,,,2022-04-08,,,,2020,,,http://hdl.handle.net/1803/16057,,2022-04-08,,,Integrating Histology and Microarchitecture Modeling with Deep Learning for Diffusion-Weighted Magnetic Resonance Imaging,,http://hdl.handle.net/1803/16057,,2022-04-08,,,Q1860,,http://hdl.handle.net/1803/16057,,2022-04-08,,,Q29052,,http://hdl.handle.net/1803/16057,,2022-04-08,
,The Influence of Prosodic Boundaries in Syntactic Interpretation,doctoral thesis,,Q187685,,http://hdl.handle.net/1803/16058,,,2022-04-08,,,http://hdl.handle.net/1803/16058,,,2022-04-08,,,,2020,,,http://hdl.handle.net/1803/16058,,2022-04-08,,,The Influence of Prosodic Boundaries in Syntactic Interpretation,,http://hdl.handle.net/1803/16058,,2022-04-08,,,Q1860,,http://hdl.handle.net/1803/16058,,2022-04-08,,,Q29052,,http://hdl.handle.net/1803/16058,,2022-04-08,
,On the Use of the Self: The Economic Implications of Theological Anthropology,doctoral thesis,,Q187685,,http://hdl.handle.net/1803/16059,,,2022-04-08,,,http://hdl.handle.net/1803/16059,,,2022-04-08,,,,2020,,,http://hdl.handle.net/1803/16059,,2022-04-08,,,On the Use of the Self: The Economic Implications of Theological Anthropology,,http://hdl.handle.net/1803/16059,,2022-04-08,,,Q1860,,http://hdl.handle.net/1803/16059,,2022-04-08,,,Q29052,,http://hdl.handle.net/1803/16059,,2022-04-08,
,Cortical Auditory Evoked Potentials of Children with Normal Hearing Following a Short Auditory Training with a Remote Microphone System,doctoral thesis,,Q187685,,http://hdl.handle.net/1803/16060,,,2022-04-08,,,http://hdl.handle.net/1803/16060,,,2022-04-08,,,,2020,,,http://hdl.handle.net/1803/16060,,2022-04-08,,,Cortical Auditory Evoked Potentials of Children with Normal Hearing Following a Short Auditory Training with a Remote Microphone System,,http://hdl.handle.net/1803/16060,,2022-04-08,,,Q1860,,http://hdl.handle.net/1803/16060,,2022-04-08,,,Q29052,,http://hdl.handle.net/1803/16060,,2022-04-08,
,STRUCTURAL DYNAMICS OF H+/DRUG ANTIPORT IN AN ARCHAEAL MATE TRANSPORTER,doctoral thesis,,Q187685,,http://hdl.handle.net/1803/16061,,,2022-04-08,,,http://hdl.handle.net/1803/16061,,,2022-04-08,,,,2020,,,http://hdl.handle.net/1803/16061,,2022-04-08,,,,,,,,,,Q1860,,http://hdl.handle.net/1803/16061,,2022-04-08,,,Q29052,,http://hdl.handle.net/1803/16061,,2022-04-08,
,Role of Alpha2a-Adrenergic Heteroreceptors in Stress-Induced Reinstatement of Cocaine Associated Behaviors: Implications for the Pharmacological Treatment of Stress-Driven Relapse of Drug Use,doctoral thesis,,Q187685,,http://hdl.handle.net/1803/16062,,,2022-04-08,,,http://hdl.handle.net/1803/16062,,,2022-04-08,,,,2020,,,http://hdl.handle.net/1803/16062,,2022-04-08,,,Role of Alpha2a-Adrenergic Heteroreceptors in Stress-Induced Reinstatement of Cocaine Associated Behaviors: Implications for the Pharmacological Treatment of Stress-Driven Relapse of Drug Use,,http://hdl.handle.net/1803/16062,,2022-04-08,,,Q1860,,http://hdl.handle.net/1803/16062,,2022-04-08,,,Q29052,,http://hdl.handle.net/1803/16062,,2022-04-08,
,Neural Responsiveness to Reward as a Moderator of the Effect of Rejection Sensitivity on Depressive Symptoms,master's thesis,,Q1907875,,http://hdl.handle.net/1803/16063,,,2022-04-08,,,http://hdl.handle.net/1803/16063,,,2022-04-08,,,,2020,,,http://hdl.handle.net/1803/16063,,2022-04-08,,,Neural Responsiveness to Reward as a Moderator of the Effect of Rejection Sensitivity on Depressive Symptoms,,http://hdl.handle.net/1803/16063,,2022-04-08,,,Q1860,,http://hdl.handle.net/1803/16063,,2022-04-08,,,Q29052,,http://hdl.handle.net/1803/16063,,2022-04-08,
