accession_number,status,description,image_url
1965.009,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1965%2F1965-009.tif/pct:3.4423828,3.4423828,91.4794922,91.8701172/!512,512/0/default.jpg"
1965.012,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1965%2F1965-012.tif/pct:8.935547000000001,6.1279297,82.470703,84.4970703/!512,512/0/default.jpg"
1965.013,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1965%2F1965-013.tif/pct:6.640625,38.28125,82.421875,46.09375/!512,512/0/default.jpg"
1965.013,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1965%2F1965-013.tif/pct:5.6884765999999996,5.5419922,84.9365234,78.8330078/!512,512/0/default.jpg"
1965.013,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1965%2F1965-013.tif/pct:5.126953,4.6875,90.966797,82.421875/!512,512/0/default.jpg"
1965.014,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1965%2F1965-014.tif/pct:5.6640625,7.470702999999999,92.3828125,92.138672/!512,512/0/default.jpg"
1965.017,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1965%2F1965.017.tif/pct:3.4912110000000003,7.861327999999999,90.649414,86.279297/!512,512/0/default.jpg"
1965.018,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1965%2F1965-018.tif/pct:9.1308594,6.738281,80.7128906,85.839844/!512,512/0/default.jpg"
1965.019,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1965%2F1965-019.tif/pct:3.4912110000000003,5.3955078,93.383789,90.3076172/!512,512/0/default.jpg"
1965.020,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1965%2F1965-020.tif/pct:8.4472656,8.105469,83.7402344,81.347656/!512,512/0/default.jpg"
1965.021,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1965%2F1965.021.tif/pct:3.2714844,5.053711000000001,93.9941406,89.477539/!512,512/0/default.jpg"
1965.022,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1965%2F1965-022.tif/pct:4.7607422,4.5898438,92.5048828,93.45703119999999/!512,512/0/default.jpg"
1965.027,uploaded,Animal,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1965%2F1965-027.tif/pct:57.03125,54.6875,8.59375,13.28125/!512,512/0/default.jpg"
1965.027,uploaded,Animal,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1965%2F1965-027.tif/pct:65.234375,53.90625,14.84375,28.90625/!512,512/0/default.jpg"
1965.027,uploaded,Animal,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1965%2F1965-027.tif/pct:34.375,60.546875,22.265625,22.65625/!512,512/0/default.jpg"
1965.029,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1965%2F1965-029.tif/pct:4.1259766,3.6621094,91.1865234,92.0410156/!512,512/0/default.jpg"
1965.030,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1965%2F1965-030.tif/pct:2.9052734,5.810547,92.7978516,88.330078/!512,512/0/default.jpg"
1965.031,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1965%2F1965.031.tif/pct:10.253906,1.928711,87.402344,93.774414/!512,512/0/default.jpg"
1965.033,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1965%2F1965-033.tif/pct:8.3496094,7.5683594,82.6660156,81.1035156/!512,512/0/default.jpg"
1965.033,uploaded,Animal,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1965%2F1965-033.tif/pct:43.164061999999994,56.640625,16.992188000000002,26.953125/!512,512/0/default.jpg"
1965.034,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1965%2F1965.034.tif/pct:4.272461000000001,2.9663086,91.040039,94.2993164/!512,512/0/default.jpg"
1966.001,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1966%2F1966-001.tif/pct:18.164062,27.34375,62.304688,47.65625/!512,512/0/default.jpg"
1966.002,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1966%2F1966.002.jpg/pct:28.710938000000002,48.242188000000006,44.335936999999994,47.460936999999994/full/0/default.jpg"
1966.002,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1966%2F1966.002.jpg/pct:2.1484375,2.734375,96.2890625,94.53125/full/0/default.jpg"
1966.003,uploaded,Sculpture,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1966%2F1966.003.tif/pct:4.5898438,19.238280999999997,61.035156199999996,73.730469/!512,512/0/default.jpg"
1966.003,uploaded,Sculpture,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1966%2F1966.003.tif/pct:64.453125,4.345703,28.125,93.701172/!512,512/0/default.jpg"
1966.009,uploaded,House,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1966%2F1966.009.jpg/pct:12.402344,15.332030999999999,73.925781,57.324219/full/0/default.jpg"
1966.014,uploaded,House,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1966%2F1966.014.jpg/pct:66.40625,7.9589844,30.46875,70.1660156/full/0/default.jpg"
1966.014,uploaded,House,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1966%2F1966.014.jpg/pct:27.929688000000002,28.125,40.820311999999994,48.046875/full/0/default.jpg"
1966.014,uploaded,House,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1966%2F1966.014.jpg/pct:10.058594,36.914061999999994,18.066406,31.835938000000002/full/0/default.jpg"
1966.014,uploaded,House,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1966%2F1966.014.jpg/pct:5.5419922,42.578125,11.840819799999998,22.65625/full/0/default.jpg"
1967.001,uploaded,Sculpture,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1967%2F1967.001.tif/pct:9.5703125,7.1777344,80.6640625,90.4785156/!512,512/0/default.jpg"
1968.005,uploaded,Dress,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1968%2F1968.005.tif/pct:67.1875,21.582030999999997,24.609375,54.199219/!512,512/0/default.jpg"
1968.005,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1968%2F1968.005.tif/pct:6.1279297,20.703125,28.833008300000003,50.78125/!512,512/0/default.jpg"
1968.006,uploaded,Book,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1968%2F1968.006.tif/pct:4.345703,3.0883789,91.357422,93.3959961/!512,512/0/default.jpg"
1969.003,uploaded,Sculpture,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.003red.tif/pct:5.6640625,4.1748047,89.2578125,88.4033203/!512,512/0/default.jpg"
1969.003,uploaded,Figurine,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.003red.tif/pct:5.6640625,4.1748047,89.2578125,88.4033203/!512,512/0/default.jpg"
1969.007,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.007.tif/pct:3.7353516000000004,3.5400389999999997,92.7490234,91.381836/!512,512/0/default.jpg"
1969.008,uploaded,Coffee table,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.008.jpg/pct:3.4423828,1.2817383,95.3857422,96.7651367/!512,512/0/default.jpg"
1969.011,uploaded,Picture frame,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969-011.tif/pct:22.558594000000003,7.8125,59.082031,75.390625/!512,512/0/default.jpg"
1969.011,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969-011.tif/pct:22.558594000000003,7.8125,59.082031,75.390625/!512,512/0/default.jpg"
1969.012,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.012.jpg/pct:8.3984375,12.011719,82.2265625,78.222656/full/0/default.jpg"
1969.013,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.013.tif/pct:66.40625,45.703125,5.859375,27.34375/!512,512/0/default.jpg"
1969.013,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.013.tif/pct:66.40625,48.4375,5.078125,17.1875/!512,512/0/default.jpg"
1969.014,uploaded,Bust,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.014.tif/pct:10.888672000000001,4.1992188,80.126953,82.51953119999999/!512,512/0/default.jpg"
1969.015,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.015.jpg/pct:39.257811999999994,6.542969,20.117188000000002,89.941406/!512,512/0/default.jpg"
1969.015,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.015.jpg/pct:19.921875,5.517578,20.117186999999998,89.404297/!512,512/0/default.jpg"
1969.015,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.015.jpg/pct:58.984375,6.0546875,40.234375,90.8203125/!512,512/0/default.jpg"
1969.015,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.015.jpg/pct:0.68359375,5.5664062,19.335937249999997,88.18359380000001/!512,512/0/default.jpg"
1969.019,uploaded,Vase,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.019.tif/pct:27.148438000000002,11.1816406,43.945311999999994,79.8339844/!512,512/0/default.jpg"
1969.019,uploaded,Sculpture,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.019.tif/pct:27.148438000000002,11.1816406,43.945311999999994,79.8339844/!512,512/0/default.jpg"
1969.020,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.020.tif/pct:2.9052734,3.857422,93.1884766,92.236328/!512,512/0/default.jpg"
1969.021,uploaded,Picture frame,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.021.jpg/pct:8.105469,2.2338867000000002,30.371093,34.4848633/full/0/default.jpg"
1969.021,uploaded,Picture frame,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.021.jpg/pct:39.257811999999994,2.4047852,29.492188000000002,33.7280268/full/0/default.jpg"
1969.021,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.021.jpg/pct:57.03125,36.71875,31.640625,54.6875/full/0/default.jpg"
1969.021,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.021.jpg/pct:34.960938000000006,40.234375,18.554686999999998,50.390625/full/0/default.jpg"
1969.021,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.021.jpg/pct:60.15625,40.234375,28.125,51.171875/full/0/default.jpg"
1969.022,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.022.tif/pct:2.6855469,3.4912110000000003,94.5800781,93.383789/!512,512/0/default.jpg"
1969.023,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.023.tif/pct:3.100586,3.8818360000000003,94.165039,92.211914/!512,512/0/default.jpg"
1969.024,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.024.tif/pct:2.4780273,3.3203125,94.3969727,92.3828125/!512,512/0/default.jpg"
1969.025,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.025.tif/pct:2.3315430000000004,4.3945312,93.762207,92.48046880000001/!512,512/0/default.jpg"
1969.026,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.026.tif/pct:2.8198242000000002,3.100586,94.4458008,90.258789/!512,512/0/default.jpg"
1969.027,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.027.tif/pct:3.0639648,4.1015625,94.2016602,89.6484375/!512,512/0/default.jpg"
1969.028,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.028.tif/pct:2.758789,3.1127930000000004,94.506836,89.465332/!512,512/0/default.jpg"
1969.029,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.029.tif/pct:3.1494139999999997,3.2714844,94.116211,89.6972656/!512,512/0/default.jpg"
1969.030,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.030.tif/pct:3.0761719,2.1484375,94.9707031,88.8671875/!512,512/0/default.jpg"
1969.031,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.031.tif/pct:2.1362305000000004,3.1982422,95.9106445,90.5517578/!512,512/0/default.jpg"
1969.032,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.032.tif/pct:3.9306639999999997,5.6640625,91.772461,88.0859375/!512,512/0/default.jpg"
1969.033,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.033.tif/pct:2.4291992000000002,3.2714844,95.6176758,90.8691406/!512,512/0/default.jpg"
1969.034,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.034.jpg/pct:30.859375,54.6875,17.382813000000002,26.953125/full/0/default.jpg"
1969.034,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.034.jpg/pct:62.890625,69.921875,17.578125,16.40625/full/0/default.jpg"
1969.034,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.034.jpg/pct:56.640625,55.859375,9.765625,14.84375/full/0/default.jpg"
1969.034,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.034.jpg/pct:20.703125,64.0625,8.398436999999998,18.75/full/0/default.jpg"
1969.034,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.034.jpg/pct:55.859375,53.515625,10.9375,19.140625/full/0/default.jpg"
1969.034,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.034.jpg/pct:61.328125,56.640625,15.234375,14.0625/full/0/default.jpg"
1969.034,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.034.jpg/pct:64.453125,55.46875,14.84375,13.28125/full/0/default.jpg"
1969.034,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.034.jpg/pct:15.234375,60.546875,6.738280999999999,14.84375/full/0/default.jpg"
1969.034,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.034.jpg/pct:73.046875,57.421875,9.765625,12.5/full/0/default.jpg"
1969.035,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.035.jpg/pct:23.4375,67.578125,15.429688000000002,17.1875/full/0/default.jpg"
1969.035,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.035.jpg/pct:6.640625,52.34375,16.699219000000003,32.8125/full/0/default.jpg"
1969.035,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.035.jpg/pct:20.996094000000003,65.234375,18.261717999999995,24.21875/full/0/default.jpg"
1969.035,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.035.jpg/pct:53.515625,57.421875,17.1875,24.609375/full/0/default.jpg"
1969.035,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.035.jpg/pct:6.1279297,80.078125,21.020508300000003,13.671875/full/0/default.jpg"
1969.035,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.035.jpg/pct:6.640625,52.34375,16.699219000000003,32.8125/full/0/default.jpg"
1969.036,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.036.jpg/pct:27.734375,66.40625,10.742186999999998,10.546875/full/0/default.jpg"
1969.036,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.036.jpg/pct:27.34375,62.5,11.523438000000002,17.578125/full/0/default.jpg"
1969.036,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.036.jpg/pct:45.898438000000006,51.171875,22.460936999999998,35.15625/full/0/default.jpg"
1969.036,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.036.jpg/pct:16.601562,60.9375,11.132813,19.140625/full/0/default.jpg"
1969.036,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.036.jpg/pct:45.703125,52.34375,20.3125,32.421875/full/0/default.jpg"
1969.036,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.036.jpg/pct:16.796875,62.5,9.960936999999998,17.1875/full/0/default.jpg"
1969.036,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.036.jpg/pct:22.949219000000003,57.421875,9.082030999999999,14.0625/full/0/default.jpg"
1969.037,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.037.jpg/pct:4.3945312,6.982422000000001,90.13671880000001,85.595703/full/0/default.jpg"
1969.038,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.038.tif/pct:3.7353516000000004,3.2226562,93.5302734,94.82421880000001/!512,512/0/default.jpg"
1969.039,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.039.tif/pct:4.0039062,3.100586,93.26171880000001,93.774414/!512,512/0/default.jpg"
1969.039,uploaded,Picture frame,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.039.tif/pct:7.9589844,30.273438000000002,14.5019536,16.796873999999995/!512,512/0/default.jpg"
1969.039,uploaded,Picture frame,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.039.tif/pct:5.3466797,47.265625,14.575195299999999,16.40625/!512,512/0/default.jpg"
1969.040,uploaded,Sculpture,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969-040.tif/pct:30.078125,6.3964844,39.84375,89.6972656/!512,512/0/default.jpg"
1969.040,uploaded,Figurine,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969-040.tif/pct:30.078125,6.3964844,39.84375,89.6972656/!512,512/0/default.jpg"
1969.040,uploaded,Sculpture,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969-040.tif/pct:53.515625,22.070312,16.015625,58.789063/!512,512/0/default.jpg"
1969.040,uploaded,Sculpture,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969-040.tif/pct:31.445311999999998,18.847655999999997,13.671876000000005,60.449219/!512,512/0/default.jpg"
1969.041,uploaded,Figurine,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.041_copy.tif/pct:11.621094,2.5878906,75.878906,94.6777344/!512,512/0/default.jpg"
1969.041,uploaded,Sculpture,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.041_copy.tif/pct:11.621094,2.5878906,75.878906,94.6777344/!512,512/0/default.jpg"
1969.041,uploaded,Bronze sculpture,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.041_copy.tif/pct:11.621094,2.5878906,75.878906,94.6777344/!512,512/0/default.jpg"
1969.042,uploaded,Sculpture,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.042.tif/pct:12.695312,8.154297000000001,78.710938,84.033203/!512,512/0/default.jpg"
1969.042,uploaded,Figurine,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969.042.tif/pct:12.695312,8.154297000000001,78.710938,84.033203/!512,512/0/default.jpg"
1969.043,uploaded,Vase,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969-043.tif/pct:28.710938000000002,29.296875,39.648436999999994,46.09375/!512,512/0/default.jpg"
1969.044,uploaded,Sculpture,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969-044.tif/pct:40.039061999999994,20.703125,21.289063000000002,60.546875/!512,512/0/default.jpg"
1969.044,uploaded,Figurine,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969-044.tif/pct:40.039061999999994,20.703125,21.289063000000002,60.546875/!512,512/0/default.jpg"
1969.044,uploaded,Bronze sculpture,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969-044.tif/pct:40.039061999999994,20.703125,21.289063000000002,60.546875/!512,512/0/default.jpg"
1969.045,uploaded,Sculpture,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969-045.tif/pct:38.867188000000006,15.039062,25.195311999999998,70.898438/!512,512/0/default.jpg"
1969.045,uploaded,Figurine,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969-045.tif/pct:38.867188000000006,15.039062,25.195311999999998,70.898438/!512,512/0/default.jpg"
1969.046,uploaded,Sculpture,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969-046.tif/pct:40.429688000000006,26.953125,18.164061999999998,55.078125/!512,512/0/default.jpg"
1969.046,uploaded,Figurine,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969-046.tif/pct:40.429688000000006,26.953125,18.164061999999998,55.078125/!512,512/0/default.jpg"
1969.047,uploaded,Sculpture,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969-047.tif/pct:37.5,9.326172000000001,25.0,69.580078/!512,512/0/default.jpg"
1969.047,uploaded,Figurine,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969-047.tif/pct:37.5,9.326172000000001,25.0,69.580078/!512,512/0/default.jpg"
1969.048,uploaded,Sculpture,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969-048.tif/pct:35.351561999999994,13.867188,27.539063000000002,68.945312/!512,512/0/default.jpg"
1969.048,uploaded,Figurine,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1969%2F1969-048.tif/pct:35.351561999999994,13.867188,27.539063000000002,68.945312/!512,512/0/default.jpg"
