qid,label_en,description_en,inventory_number_uuid,inventory_number,inventory_number_collection,inventory_number_ref1_hash,inventory_number_ref1_statedIn,inventory_number_ref1_referenceUrl,inventory_number_ref1_retrieved_nodeId,inventory_number_ref1_retrieved_val,inventory_number_ref1_retrieved_prec,title_uuid,title,title_subtitle,title_ref1_hash,title_ref1_statedIn,title_ref1_referenceUrl,title_ref1_retrieved_nodeId,title_ref1_retrieved_val,title_ref1_retrieved_prec,creator_uuid,creator,creator_ref1_hash,creator_ref1_statedIn,creator_ref1_referenceUrl,creator_ref1_retrieved_nodeId,creator_ref1_retrieved_val,creator_ref1_retrieved_prec,instance_of_uuid,instance_of,instance_of_ref1_hash,instance_of_ref1_statedIn,instance_of_ref1_referenceUrl,instance_of_ref1_retrieved_nodeId,instance_of_ref1_retrieved_val,instance_of_ref1_retrieved_prec,inception_uuid,inception_nodeId,inception_val,inception_prec,inception_earliest_date_nodeId,inception_earliest_date_val,inception_earliest_date_prec,inception_latest_date_nodeId,inception_latest_date_val,inception_latest_date_prec,inception_sourcing_circumstances,inception_ref1_hash,inception_ref1_statedIn,inception_ref1_referenceUrl,inception_ref1_retrieved_nodeId,inception_ref1_retrieved_val,inception_ref1_retrieved_prec,country_uuid,country,country_ref1_hash,country_ref1_statedIn,country_ref1_referenceUrl,country_ref1_retrieved_nodeId,country_ref1_retrieved_val,country_ref1_retrieved_prec,country_of_origin_uuid,country_of_origin,country_of_origin_ref1_hash,country_of_origin_ref1_statedIn,country_of_origin_ref1_referenceUrl,country_of_origin_ref1_retrieved_nodeId,country_of_origin_ref1_retrieved_val,country_of_origin_ref1_retrieved_prec,height_uuid,height_nodeId,height_val,height_unit,height_ref1_hash,height_ref1_statedIn,height_ref1_referenceUrl,height_ref1_retrieved_nodeId,height_ref1_retrieved_val,height_ref1_retrieved_prec,width_uuid,width_nodeId,width_val,width_unit,width_ref1_hash,width_ref1_statedIn,width_ref1_referenceUrl,width_ref1_retrieved_nodeId,width_ref1_retrieved_val,width_ref1_retrieved_prec,thickness_uuid,thickness_nodeId,thickness_val,thickness_unit,thickness_ref1_hash,thickness_ref1_statedIn,thickness_ref1_referenceUrl,thickness_ref1_retrieved_nodeId,thickness_ref1_retrieved_val,thickness_ref1_retrieved_prec,diameter_uuid,diameter_nodeId,diameter_val,diameter_unit,diameter_ref1_hash,diameter_ref1_statedIn,diameter_ref1_referenceUrl,diameter_ref1_retrieved_nodeId,diameter_ref1_retrieved_val,diameter_ref1_retrieved_prec,inscription_uuid,inscription,inscription_ref1_hash,inscription_ref1_statedIn,inscription_ref1_referenceUrl,inscription_ref1_retrieved_nodeId,inscription_ref1_retrieved_val,inscription_ref1_retrieved_prec,copyright_status_uuid,copyright_status,copyright_status_applies_to_jurisdiction,copyright_status_determination_method,copyright_status_ref1_hash,copyright_status_ref1_statedIn,copyright_status_ref1_referenceUrl,copyright_status_ref1_retrieved_nodeId,copyright_status_ref1_retrieved_val,copyright_status_ref1_retrieved_prec,image_uuid,image,image_ref1_hash,image_ref1_statedIn,image_ref1_referenceUrl,image_ref1_retrieved_nodeId,image_ref1_retrieved_val,image_ref1_retrieved_prec,collection_uuid,collection,collection_start_time_nodeId,collection_start_time_val,collection_start_time_prec,collection_end_time_nodeId,collection_end_time_val,collection_end_time_prec,collection_ref1_hash,collection_ref1_statedIn,collection_ref1_referenceUrl,collection_ref1_retrieved_nodeId,collection_ref1_retrieved_val,collection_ref1_retrieved_prec,location_uuid,location,location_ref1_hash,location_ref1_statedIn,location_ref1_referenceUrl,location_ref1_retrieved_nodeId,location_ref1_retrieved_val,location_ref1_retrieved_prec
,"The Poor Knight, from The Idiot, Chapter 7 by Fyodor Dostoevsky. From: Fritz Eichenberg, artist of the book: 248 selected wood engravings, 1938-1972, a portfolio edition of illustrations from twelve works of literature, 1979.",image by Fritz Eichenberg,,2009.012m,Q18563658,,,,,,,,"The Poor Knight, from The Idiot, Chapter 7 by Fyodor Dostoevsky. From: Fritz Eichenberg, artist of the book: 248 selected wood engravings, 1938-1972, a portfolio edition of illustrations from twelve works of literature, 1979.",,,,,,,,,Q2605345,,,,,,,,Q478798,,,,,,,,,,,,,,,,,,,,,,,,,Q30,,,,,,,,Q30,,,,,,,,,8.0,Q218593,,,,,,,,,5.0,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1997-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,"The Four Visitors, from The Idiot, Chapter 7 by Feodor Dostoevsky. From: Fritz Eichenberg, artist of the book: 248 selected wood engravings, 1938-1972, a portfolio edition of illustrations from twelve works of literature, 1979.",image by Fritz Eichenberg,,2009.012n,Q18563658,,,,,,,,"The Four Visitors, from The Idiot, Chapter 7 by Feodor Dostoevsky. From: Fritz Eichenberg, artist of the book: 248 selected wood engravings, 1938-1972, a portfolio edition of illustrations from twelve works of literature, 1979.",,,,,,,,,Q2605345,,,,,,,,Q478798,,,,,,,,,,,,,,,,,,,,,,,,,Q30,,,,,,,,Q30,,,,,,,,,8.0,Q218593,,,,,,,,,5.0,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1997-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,"The Dream (Vignette), from The Idiot, Part 3 by Fyodor Dostoevsky. From: Fritz Eichenberg, artist of the book: 248 selected wood engravings, 1938-1972, a portfolio edition of illustrations from twelve works of literature, 1979.",image by Fritz Eichenberg,,2009.012o,Q18563658,,,,,,,,"The Dream (Vignette), from The Idiot, Part 3 by Fyodor Dostoevsky. From: Fritz Eichenberg, artist of the book: 248 selected wood engravings, 1938-1972, a portfolio edition of illustrations from twelve works of literature, 1979.",,,,,,,,,Q2605345,,,,,,,,Q478798,,,,,,,,,,,,,,,,,,,,,,,,,Q30,,,,,,,,Q30,,,,,,,,,4.0,Q218593,,,,,,,,,5.0,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1997-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,"The Nurse and the General, from The Idiot, Chapter 1 by Fyodor Dostoevsky. From: Fritz Eichenberg, artist of the book: 248 selected wood engravings, 1938-1972, a portfolio edition of illustrations from twelve works of literature, 1979.",image by Fritz Eichenberg,,2009.012p,Q18563658,,,,,,,,"The Nurse and the General, from The Idiot, Chapter 1 by Fyodor Dostoevsky. From: Fritz Eichenberg, artist of the book: 248 selected wood engravings, 1938-1972, a portfolio edition of illustrations from twelve works of literature, 1979.",,,,,,,,,Q2605345,,,,,,,,Q478798,,,,,,,,,,,,,,,,,,,,,,,,,Q30,,,,,,,,Q30,,,,,,,,,8.0,Q218593,,,,,,,,,5.0,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1997-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,"Attempted Suicide, from The Idiot, Chapter 7 by Fyodor Dostoevsky. From: Fritz Eichenberg, artist of the book: 248 selected wood engravings, 1938-1972, a portfolio edition of illustrations from twelve works of literature, 1979.",image by Fritz Eichenberg,,2009.012q,Q18563658,,,,,,,,"Attempted Suicide, from The Idiot, Chapter 7 by Fyodor Dostoevsky. From: Fritz Eichenberg, artist of the book: 248 selected wood engravings, 1938-1972, a portfolio edition of illustrations from twelve works of literature, 1979.",,,,,,,,,Q2605345,,,,,,,,Q478798,,,,,,,,,,,,,,,,,,,,,,,,,Q30,,,,,,,,Q30,,,,,,,,,8.0,Q218593,,,,,,,,,5.0,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1997-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,"Asleep on the Bench, from The Idiot, Chapter 8 by Fyodor Dostoevsky. From: Fritz Eichenberg, artist of the book: 248 selected wood engravings, 1938-1972, a portfolio edition of illustrations from twelve works of literature, 1979.",image by Fritz Eichenberg,,2009.012r,Q18563658,,,,,,,,"Asleep on the Bench, from The Idiot, Chapter 8 by Fyodor Dostoevsky. From: Fritz Eichenberg, artist of the book: 248 selected wood engravings, 1938-1972, a portfolio edition of illustrations from twelve works of literature, 1979.",,,,,,,,,Q2605345,,,,,,,,Q478798,,,,,,,,,,,,,,,,,,,,,,,,,Q30,,,,,,,,Q30,,,,,,,,,8.0,Q218593,,,,,,,,,5.0,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1997-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,"Curtain Closed (VIgnette), from The Idiot, Part 4 by Fyodor Dostoyevsky. From: Fritz Eichenberg, artist of the book: 248 selected wood engravings, 1938-1972, a portfolio edition of illustrations from twelve works of literature, 1979.",image by Fritz Eichenberg,,2009.012s,Q18563658,,,,,,,,"Curtain Closed (VIgnette), from The Idiot, Part 4 by Fyodor Dostoyevsky. From: Fritz Eichenberg, artist of the book: 248 selected wood engravings, 1938-1972, a portfolio edition of illustrations from twelve works of literature, 1979.",,,,,,,,,Q2605345,,,,,,,,Q478798,,,,,,,,,,,,,,,,,,,,,,,,,Q30,,,,,,,,Q30,,,,,,,,,4.0,Q218593,,,,,,,,,5.0,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1997-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,"The General and Kolya, from The Idiot, Chapter 4 by Fyodor Dostoevsky. From: Fritz Eichenberg, artist of the book: 248 selected wood engravings, 1938-1972, a portfolio edition of illustrations from twelve works of literature, 1979.",image by Fritz Eichenberg,,2009.012t,Q18563658,,,,,,,,"The General and Kolya, from The Idiot, Chapter 4 by Fyodor Dostoevsky. From: Fritz Eichenberg, artist of the book: 248 selected wood engravings, 1938-1972, a portfolio edition of illustrations from twelve works of literature, 1979.",,,,,,,,,Q2605345,,,,,,,,Q478798,,,,,,,,,,,,,,,,,,,,,,,,,Q30,,,,,,,,Q30,,,,,,,,,8.0,Q218593,,,,,,,,,5.0,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1997-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,"The Chinese Vase, from The Idiot, Chapter 7 by Fyodor Dostoevsky. From: Fritz Eichenberg, artist of the book: 248 selected wood engravings, 1938-1972, a portfolio edition of illustrations from twelve works of literature, 1979.",image by Fritz Eichenberg,,2009.012u,Q18563658,,,,,,,,"The Chinese Vase, from The Idiot, Chapter 7 by Fyodor Dostoevsky. From: Fritz Eichenberg, artist of the book: 248 selected wood engravings, 1938-1972, a portfolio edition of illustrations from twelve works of literature, 1979.",,,,,,,,,Q2605345,,,,,,,,Q478798,,,,,,,,,,,,,,,,,,,,,,,,,Q30,,,,,,,,Q30,,,,,,,,,8.0,Q218593,,,,,,,,,5.0,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1997-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,"The Confrontation, from The Idiot, Chapter 8 by Fyodor Dostoevsky. From: Fritz Eichenberg, artist of the book : 248 selected wood engravings, 1938-1972, a portfolio edition of illustrations from twelve works of literature, 1979.",image by Fritz Eichenberg,,2009.012v,Q18563658,,,,,,,,"The Confrontation, from The Idiot, Chapter 8 by Fyodor Dostoevsky. From: Fritz Eichenberg, artist of the book : 248 selected wood engravings, 1938-1972, a portfolio edition of illustrations from twelve works of literature, 1979.",,,,,,,,,Q2605345,,,,,,,,Q478798,,,,,,,,,,,,,,,,,,,,,,,,,Q30,,,,,,,,Q30,,,,,,,,,8.0,Q218593,,,,,,,,,5.0,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1997-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,"Comforting Nastasya, from The Idiot, Chapter 8 by Fyodor Dostoevsky. From: Fritz Eichenberg, artist of the book: 248 selected wood engravings, 1938-1972, a portfolio edition of illustrations from twelve works of literature, 1979.",image by Fritz Eichenberg,,2009.012w,Q18563658,,,,,,,,"Comforting Nastasya, from The Idiot, Chapter 8 by Fyodor Dostoevsky. From: Fritz Eichenberg, artist of the book: 248 selected wood engravings, 1938-1972, a portfolio edition of illustrations from twelve works of literature, 1979.",,,,,,,,,Q2605345,,,,,,,,Q478798,,,,,,,,,,,,,,,,,,,,,,,,,Q30,,,,,,,,Q30,,,,,,,,,8.0,Q218593,,,,,,,,,5.0,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1997-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,"The Bride, from The Idiot, Chapter 10 by Fyodor Dostoevsky. From: Fritz Eichenberg, artist of the book: 248 selected wood engravings, 1938-1972, a portfolio edition of illustrations from twelve works of literature, 1979.",image by Fritz Eichenberg,,2009.012x,Q18563658,,,,,,,,"The Bride, from The Idiot, Chapter 10 by Fyodor Dostoevsky. From: Fritz Eichenberg, artist of the book: 248 selected wood engravings, 1938-1972, a portfolio edition of illustrations from twelve works of literature, 1979.",,,,,,,,,Q2605345,,,,,,,,Q478798,,,,,,,,,,,,,,,,,,,,,,,,,Q30,,,,,,,,Q30,,,,,,,,,8.0,Q218593,,,,,,,,,5.0,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1997-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,"Watching the House, from The Idiot, Chapter 11 by Fyodor Dostoevsky. From: Fritz Eichenberg, artist of the book: 248 selected wood engravings, 1938-1972, a portfolio edition of illustrations from twelve works of literature, 1979.",image by Fritz Eichenberg,,2009.012y,Q18563658,,,,,,,,"Watching the House, from The Idiot, Chapter 11 by Fyodor Dostoevsky. From: Fritz Eichenberg, artist of the book: 248 selected wood engravings, 1938-1972, a portfolio edition of illustrations from twelve works of literature, 1979.",,,,,,,,,Q2605345,,,,,,,,Q478798,,,,,,,,,,,,,,,,,,,,,,,,,Q30,,,,,,,,Q30,,,,,,,,,8.0,Q218593,,,,,,,,,5.0,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1997-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,"The Corpse, from The Idiot, Chapter 11 by Fyodor Dostoevsky. From: Fritz Eichenberg, artist of the book: 248 selected wood engravings, 1938-1972, a portfolio edition of illustrations from twelve works of literature, 1979.",image by Fritz Eichenberg,,2009.012z,Q18563658,,,,,,,,"The Corpse, from The Idiot, Chapter 11 by Fyodor Dostoevsky. From: Fritz Eichenberg, artist of the book: 248 selected wood engravings, 1938-1972, a portfolio edition of illustrations from twelve works of literature, 1979.",,,,,,,,,Q2605345,,,,,,,,Q478798,,,,,,,,,,,,,,,,,,,,,,,,,Q30,,,,,,,,Q30,,,,,,,,,8.0,Q218593,,,,,,,,,5.0,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1997-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,"Portrait of Tolstoy, from Resurrection, Frontispiece by Leo Tolstoy. From: Fritz Eichenberg, artist of the book: 248 selected wood engravings, 1938-1972, a portfolio edition of illustrations from twelve works of literature, 1979.",image by Fritz Eichenberg,,2009.013a,Q18563658,,,,,,,,"Portrait of Tolstoy, from Resurrection, Frontispiece by Leo Tolstoy. From: Fritz Eichenberg, artist of the book: 248 selected wood engravings, 1938-1972, a portfolio edition of illustrations from twelve works of literature, 1979.",,,,,,,,,Q2605345,,,,,,,,Q478798,,,,,,,,,,,,,,,,,,,,,,,,,Q30,,,,,,,,Q30,,,,,,,,,8.25,Q218593,,,,,,,,,5.75,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1997-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,"Vignette of Cross, from Resurrection, Title Page by Leo Tolstoy. From: Fritz Eichenberg, artist of the book: 248 selected wood engravings, 1938-1972, a portfolio edition of illustrations from twelve works of literature, 1979.",image by Fritz Eichenberg,,2009.013b,Q18563658,,,,,,,,"Vignette of Cross, from Resurrection, Title Page by Leo Tolstoy. From: Fritz Eichenberg, artist of the book: 248 selected wood engravings, 1938-1972, a portfolio edition of illustrations from twelve works of literature, 1979.",,,,,,,,,Q2605345,,,,,,,,Q478798,,,,,,,,,,,,,,,,,,,,,,,,,Q30,,,,,,,,Q30,,,,,,,,,3.5,Q218593,,,,,,,,,2.75,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1997-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,"Vignette of Eagle, from Resurrection, Book One by Leo Tolstoy. From: Fritz Eichenberg, artist of the book: 248 selected wood engravings, 1938-1972, a portfolio edition of illustrations from twelve works of literature, 1979.",image by Fritz Eichenberg,,2009.013c,Q18563658,,,,,,,,"Vignette of Eagle, from Resurrection, Book One by Leo Tolstoy. From: Fritz Eichenberg, artist of the book: 248 selected wood engravings, 1938-1972, a portfolio edition of illustrations from twelve works of literature, 1979.",,,,,,,,,Q2605345,,,,,,,,Q478798,,,,,,,,,,,,,,,,,,,,,,,,,Q30,,,,,,,,Q30,,,,,,,,,3.75,Q218593,,,,,,,,,4.75,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1997-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,"The Easter Service, from Resurrection, Chapter 15 by Leo Tolstoy. From: Fritz Eichenberg, artist of the book: 248 selected wood engravings, 1938-1972, a portfolio edition of illustrations from twelve works of literature, 1979.",image by Fritz Eichenberg,,2009.013d,Q18563658,,,,,,,,"The Easter Service, from Resurrection, Chapter 15 by Leo Tolstoy. From: Fritz Eichenberg, artist of the book: 248 selected wood engravings, 1938-1972, a portfolio edition of illustrations from twelve works of literature, 1979.",,,,,,,,,Q2605345,,,,,,,,Q478798,,,,,,,,,,,,,,,,,,,,,,,,,Q30,,,,,,,,Q30,,,,,,,,,8.5,Q218593,,,,,,,,,5.75,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1997-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,"The Prisoners' Mass, from Resurrection, Chapter 39 by Leo Tolstoy. From: Fritz Eichenberg, artist of the book: 248 selected wood engravings, 1938-1972, a portfolio edition of illustrations from twelve works of literature, 1979.",image by Fritz Eichenberg,,2009.013e,Q18563658,,,,,,,,"The Prisoners' Mass, from Resurrection, Chapter 39 by Leo Tolstoy. From: Fritz Eichenberg, artist of the book: 248 selected wood engravings, 1938-1972, a portfolio edition of illustrations from twelve works of literature, 1979.",,,,,,,,,Q2605345,,,,,,,,Q478798,,,,,,,,,,,,,,,,,,,,,,,,,Q30,,,,,,,,Q30,,,,,,,,,8.5,Q218593,,,,,,,,,5.75,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1997-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,"The Customers, from Resurrection, Chapter 44 by Leo Tolstoy. From: Fritz Eichenberg, artist of the book : 248 selected wood engravings, 1938-1972, a portfolio edition of illustrations from twelve works of literature, 1979.",image by Fritz Eichenberg,,2009.013f,Q18563658,,,,,,,,"The Customers, from Resurrection, Chapter 44 by Leo Tolstoy. From: Fritz Eichenberg, artist of the book : 248 selected wood engravings, 1938-1972, a portfolio edition of illustrations from twelve works of literature, 1979.",,,,,,,,,Q2605345,,,,,,,,Q478798,,,,,,,,,,,,,,,,,,,,,,,,,Q30,,,,,,,,Q30,,,,,,,,,8.31,Q218593,,,,,,,,,5.75,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1997-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,"Menshov's Cell, from Resurrection, Chapter 53 by Leo Tolstoy. From: Fritz Eichenberg, artist of the book: 248 selected wood engravings, 1938-1972, a portfolio edition of illustrations from twelve works of literature, 1979.",image by Fritz Eichenberg,,2009.013g,Q18563658,,,,,,,,"Menshov's Cell, from Resurrection, Chapter 53 by Leo Tolstoy. From: Fritz Eichenberg, artist of the book: 248 selected wood engravings, 1938-1972, a portfolio edition of illustrations from twelve works of literature, 1979.",,,,,,,,,Q2605345,,,,,,,,Q478798,,,,,,,,,,,,,,,,,,,,,,,,,Q30,,,,,,,,Q30,,,,,,,,,8.5,Q218593,,,,,,,,,5.75,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1997-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,"Overseer and Peasants (Vignette), from Resurrection, Book 2 by Leo Tolstoy. From: Fritz Eichenberg, artist of the book: 248 selected wood engravings, 1938-1972, a portfolio edition of illustrations from twelve works of literature, 1979.",image by Fritz Eichenberg,,2009.013h,Q18563658,,,,,,,,"Overseer and Peasants (Vignette), from Resurrection, Book 2 by Leo Tolstoy. From: Fritz Eichenberg, artist of the book: 248 selected wood engravings, 1938-1972, a portfolio edition of illustrations from twelve works of literature, 1979.",,,,,,,,,Q2605345,,,,,,,,Q478798,,,,,,,,,,,,,,,,,,,,,,,,,Q30,,,,,,,,Q30,,,,,,,,,3.75,Q218593,,,,,,,,,4.75,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1997-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,"The Poor Peasants, from Resurrection, Chapter 6 by Leo Tolstoy. From: Fritz Eichenberg, artist of the book: 248 selected wood engravings, 1938-1972, a portfolio edition of illustrations from twelve works of literature, 1979.",image by Fritz Eichenberg,,2009.013i,Q18563658,,,,,,,,"The Poor Peasants, from Resurrection, Chapter 6 by Leo Tolstoy. From: Fritz Eichenberg, artist of the book: 248 selected wood engravings, 1938-1972, a portfolio edition of illustrations from twelve works of literature, 1979.",,,,,,,,,Q2605345,,,,,,,,Q478798,,,,,,,,,,,,,,,,,,,,,,,,,Q30,,,,,,,,Q30,,,,,,,,,8.5,Q218593,,,,,,,,,5.75,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1997-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,"In the Brothel, from Resurrection, Chapter 13 by Leo Tolstoy. From: Fritz Eichenberg, artist of the book: 248 selected wood engravings, 1938-1972, a portfolio edition of illustrations from twelve works of literature, 1979.",image by Fritz Eichenberg,,2009.013j,Q18563658,,,,,,,,"In the Brothel, from Resurrection, Chapter 13 by Leo Tolstoy. From: Fritz Eichenberg, artist of the book: 248 selected wood engravings, 1938-1972, a portfolio edition of illustrations from twelve works of literature, 1979.",,,,,,,,,Q2605345,,,,,,,,Q478798,,,,,,,,,,,,,,,,,,,,,,,,,Q30,,,,,,,,Q30,,,,,,,,,8.5,Q218593,,,,,,,,,5.75,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1997-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,"The Generals, from Resurrection, Chapter 19 by Leo Tolstoy. From: Fritz Eichenberg, artist of the book: 248 selected wood engravings, 1938-1972, a portfolio edition of illustrations from twelve works of literature, 1979.",image by Fritz Eichenberg,,2009.013k,Q18563658,,,,,,,,"The Generals, from Resurrection, Chapter 19 by Leo Tolstoy. From: Fritz Eichenberg, artist of the book: 248 selected wood engravings, 1938-1972, a portfolio edition of illustrations from twelve works of literature, 1979.",,,,,,,,,Q2605345,,,,,,,,Q478798,,,,,,,,,,,,,,,,,,,,,,,,,Q30,,,,,,,,Q30,,,,,,,,,8.5,Q218593,,,,,,,,,5.75,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1997-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,"The Chains (Vignette), from Resurrection, Book 3 by Leo Tolstoy. From: Fritz Eichenberg, artist of the book: 248 selected wood engravings, 1938-1972, a portfolio edition of illustrations from twelve works of literature, 1979.",image by Fritz Eichenberg,,2009.013l,Q18563658,,,,,,,,"The Chains (Vignette), from Resurrection, Book 3 by Leo Tolstoy. From: Fritz Eichenberg, artist of the book: 248 selected wood engravings, 1938-1972, a portfolio edition of illustrations from twelve works of literature, 1979.",,,,,,,,,Q2605345,,,,,,,,Q478798,,,,,,,,,,,,,,,,,,,,,,,,,Q30,,,,,,,,Q30,,,,,,,,,3.5,Q218593,,,,,,,,,5.0,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1997-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,"The Sick Prisoner, from Resurrection, Chapter 20 by Leo Tolstoy. From: Fritz Eichenberg, artist of the book: 248 selected wood engravings, 1938-1972, a portfolio edition of illustrations from twelve works of literature, 1979.",image by Fritz Eichenberg,,2009.013m,Q18563658,,,,,,,,"The Sick Prisoner, from Resurrection, Chapter 20 by Leo Tolstoy. From: Fritz Eichenberg, artist of the book: 248 selected wood engravings, 1938-1972, a portfolio edition of illustrations from twelve works of literature, 1979.",,,,,,,,,Q2605345,,,,,,,,Q478798,,,,,,,,,,,,,,,,,,,,,,,,,Q30,,,,,,,,Q30,,,,,,,,,8.5,Q218593,,,,,,,,,5.75,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1997-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,"Three Heads (Vignette), from Resurrection, Colophon by Leo Tolstoy. From: Fritz Eichenberg, artist of the book: 248 selected wood engravings, 1938-1972, a portfolio edition of illustrations from twelve works of literature, 1979.",image by Fritz Eichenberg,,2009.013n,Q18563658,,,,,,,,"Three Heads (Vignette), from Resurrection, Colophon by Leo Tolstoy. From: Fritz Eichenberg, artist of the book: 248 selected wood engravings, 1938-1972, a portfolio edition of illustrations from twelve works of literature, 1979.",,,,,,,,,Q2605345,,,,,,,,Q478798,,,,,,,,,,,,,,,,,,,,,,,,,Q30,,,,,,,,Q30,,,,,,,,,2.0,Q218593,,,,,,,,,2.5,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1997-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
