RecordNumber,CopyrightStatement,filename,iri
55960,"http://commons.wikimedia.org/wiki/File:Attributed_to_Dierick_Bouts_the_Elder,_Netherlandish_(active_Louvain),_first_securely_documented_1447,_died_1475_-_Moses_and_the_Burning_Bush,_with_Moses_Removing_His_Shoes_-_Google_Art_Project.jpg","Attributed_to_Dierick_Bouts_the_Elder,_Netherlandish_(active_Louvain),_first_securely_documented_1447,_died_1475_-_Moses_and_the_Burning_Bush,_with_Moses_Removing_His_Shoes_-_Google_Art_Project.jpg","http://commons.wikimedia.org/wiki/Special:FilePath/Attributed_to_Dierick_Bouts_the_Elder,_Netherlandish_(active_Louvain),_first_securely_documented_1447,_died_1475_-_Moses_and_the_Burning_Bush,_with_Moses_Removing_His_Shoes_-_Google_Art_Project.jpg"
55690,http://commons.wikimedia.org/wiki/File:Augustus_Saint-Gaudens_-_Adams_Memorial_-_Smithsonian.jpg,Augustus_Saint-Gaudens_-_Adams_Memorial_-_Smithsonian.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Augustus_Saint-Gaudens_-_Adams_Memorial_-_Smithsonian.jpg
55795,http://commons.wikimedia.org/wiki/File:Aulendorf_-_Blumenteppich_zu_Fronleichnam.jpg,Aulendorf_-_Blumenteppich_zu_Fronleichnam.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Aulendorf_-_Blumenteppich_zu_Fronleichnam.jpg
55581,http://commons.wikimedia.org/wiki/File:Aveiro_March_2012-18.jpg,Aveiro_March_2012-18.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Aveiro_March_2012-18.jpg
55556,http://commons.wikimedia.org/wiki/File:Axel_Jungstedt.-_I_stenbrottet..jpg,Axel_Jungstedt.-_I_stenbrottet..jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Axel_Jungstedt.-_I_stenbrottet..jpg
54731,http://commons.wikimedia.org/wiki/File:B090_Rembrandt.jpg,B090_Rembrandt.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/B090_Rembrandt.jpg
54955,"http://commons.wikimedia.org/wiki/File:Backhuysen,_Ludolf_-_Christ_in_the_Storm_on_the_Sea_of_Galilee_-_1695.jpg","Backhuysen,_Ludolf_-_Christ_in_the_Storm_on_the_Sea_of_Galilee_-_1695.jpg","http://commons.wikimedia.org/wiki/Special:FilePath/Backhuysen,_Ludolf_-_Christ_in_the_Storm_on_the_Sea_of_Galilee_-_1695.jpg"
55771,http://commons.wikimedia.org/wiki/File:Bad_Schussenried_Kloster_Schussenried_choir_stall_128.JPG,Bad_Schussenried_Kloster_Schussenried_choir_stall_128.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Bad_Schussenried_Kloster_Schussenried_choir_stall_128.JPG
55674,http://commons.wikimedia.org/wiki/File:BadenerDisputation.jpg,BadenerDisputation.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/BadenerDisputation.jpg
55689,http://commons.wikimedia.org/wiki/File:Balm_of_Gilead_-_98584.jpg,Balm_of_Gilead_-_98584.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Balm_of_Gilead_-_98584.jpg
55775,http://commons.wikimedia.org/wiki/File:BambanChurchjf7866_12.JPG,BambanChurchjf7866_12.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/BambanChurchjf7866_12.JPG
54760,http://commons.wikimedia.org/wiki/File:Bamberg_St_Jakob_Gespr%C3%A4ch_am_Jakobsbrunnen.jpg,Bamberg_St_Jakob_Gespr%C3%A4ch_am_Jakobsbrunnen.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Bamberg_St_Jakob_Gespr%C3%A4ch_am_Jakobsbrunnen.jpg
55268,http://commons.wikimedia.org/wiki/File:BambergApocalypseFolio010vWorshipBeforeThroneOfGod.JPG,BambergApocalypseFolio010vWorshipBeforeThroneOfGod.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/BambergApocalypseFolio010vWorshipBeforeThroneOfGod.JPG
55409,http://commons.wikimedia.org/wiki/File:Bantry_Church_of_St._Brendan_The_Navigator_Second_North_Window_Psalm_66.2_Detail_Sing_Forth_the_Honour_of_His_Name_2009_09_09.jpg,Bantry_Church_of_St._Brendan_The_Navigator_Second_North_Window_Psalm_66.2_Detail_Sing_Forth_the_Honour_of_His_Name_2009_09_09.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Bantry_Church_of_St._Brendan_The_Navigator_Second_North_Window_Psalm_66.2_Detail_Sing_Forth_the_Honour_of_His_Name_2009_09_09.jpg
55207,http://commons.wikimedia.org/wiki/File:Baptism_of_Pocahontas.jpg,Baptism_of_Pocahontas.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Baptism_of_Pocahontas.jpg
54726,http://commons.wikimedia.org/wiki/File:Barmhartige_Samaritaan_-_Sint_Anthonis.JPG,Barmhartige_Samaritaan_-_Sint_Anthonis.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Barmhartige_Samaritaan_-_Sint_Anthonis.JPG
54834,http://commons.wikimedia.org/wiki/File:Barmhartige_Samaritaan_Han_Wezelaar.jpg,Barmhartige_Samaritaan_Han_Wezelaar.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Barmhartige_Samaritaan_Han_Wezelaar.jpg
54721,http://commons.wikimedia.org/wiki/File:Barmhartige_Samaritaan_Utrecht.jpg,Barmhartige_Samaritaan_Utrecht.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Barmhartige_Samaritaan_Utrecht.jpg
54986,"http://commons.wikimedia.org/wiki/File:Bartholomeus_van_Bassen,_The_Parable_of_the_Rich_Man_and_Lazarus,_ca._1620-30..jpg","Bartholomeus_van_Bassen,_The_Parable_of_the_Rich_Man_and_Lazarus,_ca._1620-30..jpg","http://commons.wikimedia.org/wiki/Special:FilePath/Bartholomeus_van_Bassen,_The_Parable_of_the_Rich_Man_and_Lazarus,_ca._1620-30..jpg"
55205,http://commons.wikimedia.org/wiki/File:Bartolom%C3%A9_Esteban_Perez_Murillo_-_The_Young_Beggar.jpg,Bartolom%C3%A9_Esteban_Perez_Murillo_-_The_Young_Beggar.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Bartolom%C3%A9_Esteban_Perez_Murillo_-_The_Young_Beggar.jpg
55726,http://commons.wikimedia.org/wiki/File:Bas%C3%ADlica_de_S%C3%A3o_Francisco_das_Chagas_(Canind%C3%A9)_-_Casa_dos_Milagres_008.JPG,Bas%C3%ADlica_de_S%C3%A3o_Francisco_das_Chagas_(Canind%C3%A9)_-_Casa_dos_Milagres_008.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Bas%C3%ADlica_de_S%C3%A3o_Francisco_das_Chagas_(Canind%C3%A9)_-_Casa_dos_Milagres_008.JPG
55529,"http://commons.wikimedia.org/wiki/File:Beacon,_off_Mount_Desert_Island_Frederic_Edwin_Church.jpg","Beacon,_off_Mount_Desert_Island_Frederic_Edwin_Church.jpg","http://commons.wikimedia.org/wiki/Special:FilePath/Beacon,_off_Mount_Desert_Island_Frederic_Edwin_Church.jpg"
54942,"http://commons.wikimedia.org/wiki/File:Beato_angelico,_incontro_tra_san_domenicoe_san_francesco,_1430_ca..JPG","Beato_angelico,_incontro_tra_san_domenicoe_san_francesco,_1430_ca..JPG","http://commons.wikimedia.org/wiki/Special:FilePath/Beato_angelico,_incontro_tra_san_domenicoe_san_francesco,_1430_ca..JPG"
55797,http://commons.wikimedia.org/wiki/File:BegaPrayer.jpg,BegaPrayer.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/BegaPrayer.jpg
54606,http://commons.wikimedia.org/wiki/File:Beli_andjeo3.jpg,Beli_andjeo3.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Beli_andjeo3.jpg
54948,http://commons.wikimedia.org/wiki/File:Belles_heures_jean_duc_de_berry_annunciation.jpg,Belles_heures_jean_duc_de_berry_annunciation.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Belles_heures_jean_duc_de_berry_annunciation.jpg
54982,http://commons.wikimedia.org/wiki/File:Benozzo_Gozzoli_-_The_Parable_of_the_Holy_Trinity_(detail)_-_WGA10305.jpg,Benozzo_Gozzoli_-_The_Parable_of_the_Holy_Trinity_(detail)_-_WGA10305.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Benozzo_Gozzoli_-_The_Parable_of_the_Holy_Trinity_(detail)_-_WGA10305.jpg
55868,http://commons.wikimedia.org/wiki/File:Bernaerd_van_Orley_-_Altarpiece_of_Saints_Thomas_and_Matthias_-_Google_Art_Project.jpg,Bernaerd_van_Orley_-_Altarpiece_of_Saints_Thomas_and_Matthias_-_Google_Art_Project.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Bernaerd_van_Orley_-_Altarpiece_of_Saints_Thomas_and_Matthias_-_Google_Art_Project.jpg
54744,"http://commons.wikimedia.org/wiki/File:Bernardo_Strozzi_-_Christ_and_the_Samaritan_Woman_-_WGA21931.jpghttp://commons.wikimedia.org/wiki/File:Duccio,_Christ_and_the_Samaritan_Woman.jpg","Bernardo_Strozzi_-_Christ_and_the_Samaritan_Woman_-_WGA21931.jpghttp://commons.wikimedia.org/wiki/File:Duccio,_Christ_and_the_Samaritan_Woman.jpg","http://commons.wikimedia.org/wiki/Special:FilePath/Bernardo_Strozzi_-_Christ_and_the_Samaritan_Woman_-_WGA21931.jpghttp://commons.wikimedia.org/wiki/File:Duccio,_Christ_and_the_Samaritan_Woman.jpg"
55512,http://commons.wikimedia.org/wiki/File:Bernardo_Strozzi_-_St._Lawrence_Distributing_the_Riches_of_the_Church.jpg,Bernardo_Strozzi_-_St._Lawrence_Distributing_the_Riches_of_the_Church.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Bernardo_Strozzi_-_St._Lawrence_Distributing_the_Riches_of_the_Church.jpg
55995,http://commons.wikimedia.org/wiki/File:Bernardo_Strozzi_-_The_Tribute_Money_-_Google_Art_Project.jpg,Bernardo_Strozzi_-_The_Tribute_Money_-_Google_Art_Project.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Bernardo_Strozzi_-_The_Tribute_Money_-_Google_Art_Project.jpg
55284,http://commons.wikimedia.org/wiki/File:Bernhard_Strigel_006.jpg,Bernhard_Strigel_006.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Bernhard_Strigel_006.jpg
55928,http://commons.wikimedia.org/wiki/File:Bertel_Thorvaldsen_-_Christ_Giving_the_Keys_to_St._Peter_-_Google_Art_Project.jpg,Bertel_Thorvaldsen_-_Christ_Giving_the_Keys_to_St._Peter_-_Google_Art_Project.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Bertel_Thorvaldsen_-_Christ_Giving_the_Keys_to_St._Peter_-_Google_Art_Project.jpg
55337,http://commons.wikimedia.org/wiki/File:Beuckelaer_-_The_Miraculous_Draught_of_Fishes.jpg,Beuckelaer_-_The_Miraculous_Draught_of_Fishes.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Beuckelaer_-_The_Miraculous_Draught_of_Fishes.jpg
54759,http://commons.wikimedia.org/wiki/File:Biberach_Pfarrkirche_Decke_Seitenschiff_Jesus_und_Samariterin.jpg,Biberach_Pfarrkirche_Decke_Seitenschiff_Jesus_und_Samariterin.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Biberach_Pfarrkirche_Decke_Seitenschiff_Jesus_und_Samariterin.jpg
55522,http://commons.wikimedia.org/wiki/File:Bilhamer.jpeg,Bilhamer.jpeg,http://commons.wikimedia.org/wiki/Special:FilePath/Bilhamer.jpeg
56603,http://commons.wikimedia.org/wiki/File:Bilhamer.jpeg - Joost Jansz. Bilhamer,Bilhamer.jpeg - Joost Jansz. Bilhamer,http://commons.wikimedia.org/wiki/Special:FilePath/Bilhamer.jpeg - Joost Jansz. Bilhamer
55472,http://commons.wikimedia.org/wiki/File:Blake_Book_of_Job_Linell_set_13.jpg,Blake_Book_of_Job_Linell_set_13.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Blake_Book_of_Job_Linell_set_13.jpg
55705,http://commons.wikimedia.org/wiki/File:BLW_Stained_Glass_-_Roundel_showing_a_Merchant.jpg,BLW_Stained_Glass_-_Roundel_showing_a_Merchant.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/BLW_Stained_Glass_-_Roundel_showing_a_Merchant.jpg
55356,http://commons.wikimedia.org/wiki/File:Boise_State_MSS_122_2_crop.jpeg,Boise_State_MSS_122_2_crop.jpeg,http://commons.wikimedia.org/wiki/Special:FilePath/Boise_State_MSS_122_2_crop.jpeg
55460,"http://commons.wikimedia.org/wiki/File:Boltraffio_after_Leonardo_da_Vinci,_Head_of_Judas.jpg","Boltraffio_after_Leonardo_da_Vinci,_Head_of_Judas.jpg","http://commons.wikimedia.org/wiki/Special:FilePath/Boltraffio_after_Leonardo_da_Vinci,_Head_of_Judas.jpg"
55688,http://commons.wikimedia.org/wiki/File:Bon_pasteur_BnF_Ethiopien_389_fol_1v.jpg,Bon_pasteur_BnF_Ethiopien_389_fol_1v.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Bon_pasteur_BnF_Ethiopien_389_fol_1v.jpg
55697,http://commons.wikimedia.org/wiki/File:BonegillaMigrantCampSculpture.JPG,BonegillaMigrantCampSculpture.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/BonegillaMigrantCampSculpture.JPG
55471,http://commons.wikimedia.org/wiki/File:Bonnat02.jpg,Bonnat02.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Bonnat02.jpg
55414,http://commons.wikimedia.org/wiki/File:Botticelli_-_A_Virgem_do_Magnificat_2.jpg,Botticelli_-_A_Virgem_do_Magnificat_2.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Botticelli_-_A_Virgem_do_Magnificat_2.jpg
55256,"http://commons.wikimedia.org/wiki/File:Botticelli,_Pala_della_Convertite.jpg","Botticelli,_Pala_della_Convertite.jpg","http://commons.wikimedia.org/wiki/Special:FilePath/Botticelli,_Pala_della_Convertite.jpg"
55355,http://commons.wikimedia.org/wiki/File:Bourgeois_Joseph_recognized_by_his_brothers.jpg,Bourgeois_Joseph_recognized_by_his_brothers.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Bourgeois_Joseph_recognized_by_his_brothers.jpg
55018,http://commons.wikimedia.org/wiki/File:Bourges_-_Cath%C3%A9drale_-_Vitraux_-33.jpg,Bourges_-_Cath%C3%A9drale_-_Vitraux_-33.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Bourges_-_Cath%C3%A9drale_-_Vitraux_-33.jpg
55281,http://commons.wikimedia.org/wiki/File:Br%C3%B8ns_kirke_-_Wandmalerei_2_-_Christus_vor_Hohempriester_Annas.jpg,Br%C3%B8ns_kirke_-_Wandmalerei_2_-_Christus_vor_Hohempriester_Annas.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Br%C3%B8ns_kirke_-_Wandmalerei_2_-_Christus_vor_Hohempriester_Annas.jpg
55671,http://commons.wikimedia.org/wiki/File:Brad_Howe_Atlas_Melody.jpg,Brad_Howe_Atlas_Melody.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brad_Howe_Atlas_Melody.jpg
55664,http://commons.wikimedia.org/wiki/File:Brazen_Serpent_Sculpture.jpg,Brazen_Serpent_Sculpture.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brazen_Serpent_Sculpture.jpg
55114,http://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_Barabbas_-_James_Tissot.jpg,Brooklyn_Museum_-_Barabbas_-_James_Tissot.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn_Museum_-_Barabbas_-_James_Tissot.jpg
54956,http://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_Christ_Child_with_Passion_Symbols_-_overall.jpg,Brooklyn_Museum_-_Christ_Child_with_Passion_Symbols_-_overall.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn_Museum_-_Christ_Child_with_Passion_Symbols_-_overall.jpg
56025,http://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_Christ_in_Glory_(Salvator_Mundi)_-_Sir_Edward_Coley_Burne-Jones_-_overall.jpg,Brooklyn_Museum_-_Christ_in_Glory_(Salvator_Mundi)_-_Sir_Edward_Coley_Burne-Jones_-_overall.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn_Museum_-_Christ_in_Glory_(Salvator_Mundi)_-_Sir_Edward_Coley_Burne-Jones_-_overall.jpg
56514,http://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_Get_Thee_Behind_Me_Satan_(R%C3%A9tire-toi_Satan)_-_James_Tissot.jpg,Brooklyn_Museum_-_Get_Thee_Behind_Me_Satan_(R%C3%A9tire-toi_Satan)_-_James_Tissot.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn_Museum_-_Get_Thee_Behind_Me_Satan_(R%C3%A9tire-toi_Satan)_-_James_Tissot.jpg
57497,http://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_Get_Thee_Behind_Me_Satan_(R%C3%A9tire-toi_Satan)_-_James_Tissot.jpg,Brooklyn_Museum_-_Get_Thee_Behind_Me_Satan_(R%C3%A9tire-toi_Satan)_-_James_Tissot.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn_Museum_-_Get_Thee_Behind_Me_Satan_(R%C3%A9tire-toi_Satan)_-_James_Tissot.jpg
55165,http://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_He_Who_is_of_God_Hears_the_Word_of_God_(Celui_de_Dieu_entend_la_parole_de_Dieu)_-_James_Tissot.jpg,Brooklyn_Museum_-_He_Who_is_of_God_Hears_the_Word_of_God_(Celui_de_Dieu_entend_la_parole_de_Dieu)_-_James_Tissot.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn_Museum_-_He_Who_is_of_God_Hears_the_Word_of_God_(Celui_de_Dieu_entend_la_parole_de_Dieu)_-_James_Tissot.jpg
54302,http://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_Jesus_Carried_up_to_a_Pinnacle_of_the_Temple_(J%C3%A9sus_port%C3%A9_sur_le_pinacle_du_Temple)_-_James_Tissot_-_overall.jpg,Brooklyn_Museum_-_Jesus_Carried_up_to_a_Pinnacle_of_the_Temple_(J%C3%A9sus_port%C3%A9_sur_le_pinacle_du_Temple)_-_James_Tissot_-_overall.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn_Museum_-_Jesus_Carried_up_to_a_Pinnacle_of_the_Temple_(J%C3%A9sus_port%C3%A9_sur_le_pinacle_du_Temple)_-_James_Tissot_-_overall.jpg
54304,http://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_Jesus_Tempted_in_the_Wilderness_(J%C3%A9sus_tent%C3%A9_dans_le_d%C3%A9sert)_-_James_Tissot_-_overall.jpg,Brooklyn_Museum_-_Jesus_Tempted_in_the_Wilderness_(J%C3%A9sus_tent%C3%A9_dans_le_d%C3%A9sert)_-_James_Tissot_-_overall.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn_Museum_-_Jesus_Tempted_in_the_Wilderness_(J%C3%A9sus_tent%C3%A9_dans_le_d%C3%A9sert)_-_James_Tissot_-_overall.jpg
54303,http://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_Jesus_Transported_by_a_Spirit_onto_a_High_Mountain_(J%C3%A9sus_transport%C3%A9_par_l'esprit_sur_une_haute_montagne)_-_James_Tissot_-_overall.jpg,Brooklyn_Museum_-_Jesus_Transported_by_a_Spirit_onto_a_High_Mountain_(J%C3%A9sus_transport%C3%A9_par_l'esprit_sur_une_haute_montagne)_-_James_Tissot_-_overall.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn_Museum_-_Jesus_Transported_by_a_Spirit_onto_a_High_Mountain_(J%C3%A9sus_transport%C3%A9_par_l'esprit_sur_une_haute_montagne)_-_James_Tissot_-_overall.jpg
55427,http://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_Laughing_Girl_-_Robert_Henri_-_overall.jpg,Brooklyn_Museum_-_Laughing_Girl_-_Robert_Henri_-_overall.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn_Museum_-_Laughing_Girl_-_Robert_Henri_-_overall.jpg
55648,http://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_Study_for_Prayer_for_Death_in_the_Desert_-_Elihu_Vedder.jpg,Brooklyn_Museum_-_Study_for_Prayer_for_Death_in_the_Desert_-_Elihu_Vedder.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn_Museum_-_Study_for_Prayer_for_Death_in_the_Desert_-_Elihu_Vedder.jpg
55366,http://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_The_Brow_of_the_Hill_near_Nazareth_(L%27escarpement_de_Nazareth)_-_James_Tissot.jpg,Brooklyn_Museum_-_The_Brow_of_the_Hill_near_Nazareth_(L%27escarpement_de_Nazareth)_-_James_Tissot.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn_Museum_-_The_Brow_of_the_Hill_near_Nazareth_(L%27escarpement_de_Nazareth)_-_James_Tissot.jpg
55286,http://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_The_Chief_Priests_Ask_Jesus_by_What_Right_Does_He_Act_in_This_Way_-_James_Tissot.jpg,Brooklyn_Museum_-_The_Chief_Priests_Ask_Jesus_by_What_Right_Does_He_Act_in_This_Way_-_James_Tissot.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn_Museum_-_The_Chief_Priests_Ask_Jesus_by_What_Right_Does_He_Act_in_This_Way_-_James_Tissot.jpg
55287,http://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_The_Chief_Priests_Take_Counsel_Together_(Les_princes_des_pr%C3%AAtres_se_consultent)_-_James_Tissot.jpg,Brooklyn_Museum_-_The_Chief_Priests_Take_Counsel_Together_(Les_princes_des_pr%C3%AAtres_se_consultent)_-_James_Tissot.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn_Museum_-_The_Chief_Priests_Take_Counsel_Together_(Les_princes_des_pr%C3%AAtres_se_consultent)_-_James_Tissot.jpg
55032,http://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_The_Disciples_Having_Left_Their_Hiding_Place_Watch_from_Afar_in_Agony_-_James_Tissot.jpg,Brooklyn_Museum_-_The_Disciples_Having_Left_Their_Hiding_Place_Watch_from_Afar_in_Agony_-_James_Tissot.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn_Museum_-_The_Disciples_Having_Left_Their_Hiding_Place_Watch_from_Afar_in_Agony_-_James_Tissot.jpg
54832,http://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_The_Good_Samaritan_(Le_bon_samaritain)_-_James_Tissot.jpg,Brooklyn_Museum_-_The_Good_Samaritan_(Le_bon_samaritain)_-_James_Tissot.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn_Museum_-_The_Good_Samaritan_(Le_bon_samaritain)_-_James_Tissot.jpg
54791,http://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_The_Lost_Drachma_(La_drachme_perdue)_-_James_Tissot_-_overall.jpg,Brooklyn_Museum_-_The_Lost_Drachma_(La_drachme_perdue)_-_James_Tissot_-_overall.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn_Museum_-_The_Lost_Drachma_(La_drachme_perdue)_-_James_Tissot_-_overall.jpg
55004,http://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_The_Sower_(Le_semeur)_-_James_Tissot_-_overall.jpg,Brooklyn_Museum_-_The_Sower_(Le_semeur)_-_James_Tissot_-_overall.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn_Museum_-_The_Sower_(Le_semeur)_-_James_Tissot_-_overall.jpg
55003,http://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_The_Tower_of_Siloam_(Le_tour_de_Silo%C3%AB)_-_James_Tissot.jpg,Brooklyn_Museum_-_The_Tower_of_Siloam_(Le_tour_de_Silo%C3%AB)_-_James_Tissot.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn_Museum_-_The_Tower_of_Siloam_(Le_tour_de_Silo%C3%AB)_-_James_Tissot.jpg
55996,http://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_The_Tribute_Money_(Le_denier_de_C%C3%A9sar)_-_James_Tissot.jpg,Brooklyn_Museum_-_The_Tribute_Money_(Le_denier_de_C%C3%A9sar)_-_James_Tissot.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn_Museum_-_The_Tribute_Money_(Le_denier_de_C%C3%A9sar)_-_James_Tissot.jpg
55549,http://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_Vineyards_with_Their_Watch_Towers_-_James_Tissot.jpg,Brooklyn_Museum_-_Vineyards_with_Their_Watch_Towers_-_James_Tissot.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn_Museum_-_Vineyards_with_Their_Watch_Towers_-_James_Tissot.jpg
55984,http://commons.wikimedia.org/wiki/File:Brunswick_Monogrammist_Great_Banquet.jpg,Brunswick_Monogrammist_Great_Banquet.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brunswick_Monogrammist_Great_Banquet.jpg
55038,http://commons.wikimedia.org/wiki/File:BurnandJeanPierre.jpg,BurnandJeanPierre.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/BurnandJeanPierre.jpg
55587,http://commons.wikimedia.org/wiki/File:Burning-of-a-heretic--_Sassetta--Melburn_museum.jpg,Burning-of-a-heretic--_Sassetta--Melburn_museum.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Burning-of-a-heretic--_Sassetta--Melburn_museum.jpg
55792,http://commons.wikimedia.org/wiki/File:Byzantine_-_Chalice_with_Apostles_Venerating_the_Cross_-_Walters_57636_-_Profile.jpg,Byzantine_-_Chalice_with_Apostles_Venerating_the_Cross_-_Walters_57636_-_Profile.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Byzantine_-_Chalice_with_Apostles_Venerating_the_Cross_-_Walters_57636_-_Profile.jpg
