qid,artistLabel,birthdate,deathdate,sexgender,ulan,birthplace,birthLabel,citizenship,citizenLabel
Q67394955,Matt Runkle,,,http://www.wikidata.org/entity/Q6581097,,,,,
Q61911552,Stephen Tourlentes,1959-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,,,,
Q76135524,J. Ryan,,,http://www.wikidata.org/entity/Q6581097,,,,,
Q56682344,Francesco Aquila,,,http://www.wikidata.org/entity/Q6581097,,,,,
Q80833252,Robert Smullyan Sloan,1915-01-01T00:00:00Z,2013-11-30T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500027254,,,,
Q72967120,Betty Esman,1904-01-01T00:00:00Z,1996-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581072,,,,,
Q75972276,Thomas Bury,1776-10-24T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,,,,
Q60533514,Joel Turner,,,http://www.wikidata.org/entity/Q6581097,,,,,
Q65832435,Yu Zhiding,,,http://www.wikidata.org/entity/Q6581097,,,,,
Q60594130,Gertrude Hamilton,,,http://www.wikidata.org/entity/Q6581072,,,,,
Q75646518,Robert Barry,,,http://www.wikidata.org/entity/Q6581097,,,,,
Q59507385,George Luks,,,,,,,,
Q61714992,Harvey Dunn,,,,,,,,
Q67215243,G Schreiber,,,,,,,,
Q64539213,Samarkand,,,,,,,,
Q75597332,Henry Farrer,,1633-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,,,,,
Q76138242,Thomas Holland,,,http://www.wikidata.org/entity/Q6581097,,,,,
Q80013984,Antoine-Louis Barye,,,,,,,,
Q57615161,Camilla B Hill,,,http://www.wikidata.org/entity/Q6581072,,,,,
Q57688022,Leonard Baskin,,,,,,,,
Q79211751,Perelle,,,,,,,,
Q76335886,Abraham Bloemaert,,,,,,,,
Q77262864,Ernst Barlach,,,,,,,,
Q61468000,John R. Albers,,,http://www.wikidata.org/entity/Q6581097,,,,,
Q59998565,Simeon Barber,,,,,,,,
Q64630219,Milton Avery,,,,,,,,
Q80023302,Joseph Pennell,,,,,,,,
Q79271415,Max Bill,,,,,,,,
Q75530019,Thomas Rowlandson,,,http://www.wikidata.org/entity/Q6581097,,,,,
Q79988298,Jules Jacquemart,,,,,,,,
Q65524523,Anders Zorn,,,,,,,,
Q67390260,H. Takahashi,,,,,,,,
Q64739888,L. Lotto,,,,,,,,
Q64547233,Edward Steichen,,,,,,,,
Q65051176,William Wiley,1931-01-01T00:00:00Z,1999-12-07T00:00:00Z,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q3495331,St James,,
Q65565560,Albrecht Altdorfer,,,,,,,,
Q66686055,Don Kunkel,,,http://www.wikidata.org/entity/Q6581097,,,,,
Q80833252,Robert Smullyan Sloan,1915-01-01T00:00:00Z,2013-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500027254,,,,
Q77010447,Joseph Beuys,,,,,,,,
Q57915535,Elaine Cohen,,,http://www.wikidata.org/entity/Q6581072,,,,,
Q75641239,A. Adams,,,http://www.wikidata.org/entity/Q6581097,,,,,
Q65018568,Hans Sebald Beham,,,,,,,,
Q67390004,M. Watanabe,,,,,,,,
Q80077266,John Taylor Arms,,,,,,,,
Q64856656,K Dujardin,,,,,,,,
Q67237646,M Krueger,,,,,,,,
Q58470913,Alfredo Trento,,,http://www.wikidata.org/entity/Q6581097,,,,,
Q75571020,John Goodyear,,,http://www.wikidata.org/entity/Q6581097,,,,,
Q76042238,J. Butler,,,http://www.wikidata.org/entity/Q6581097,,,,,
Q3113895,Ministry of Culture,,,,,,,,
Q3620165,Antonio Saura,,,,,,,,
Q544839,Pietro di Francesco degli Orioli,1458-01-01T00:00:00Z,1496-08-09T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500031403,http://www.wikidata.org/entity/Q2751,Siena,,
Q872778,Giuseppe Galli da Bibbiena,1696-01-05T00:00:00Z,1757-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500028721,http://www.wikidata.org/entity/Q2683,Parma,,
Q1463270,Perfect Day,,,,,,,,
Q16666530,Nicolò della Casa,,,http://www.wikidata.org/entity/Q6581097,500019377,http://www.wikidata.org/entity/Q1137,Lorraine,,
Q12028116,Karel Appel,,,,,,,,
Q2495654,Chris Drury,1948-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,500128680,http://www.wikidata.org/entity/Q35381,Colombo,,
Q448555,Wenceslaus Hollar,1607-07-13T00:00:00Z,1677-03-25T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500028368,http://www.wikidata.org/entity/Q1085,Prague,,
Q12068855,Joshua Shaw,1776-01-01T00:00:00Z,1860-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500030051,http://www.wikidata.org/entity/Q1748350,Billingborough,,
Q3638203,Benigno Bossi,1727-07-31T00:00:00Z,1792-11-04T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500020376,http://www.wikidata.org/entity/Q39489,Arcisate,,
Q5496654,Freda Lingstrom,1893-07-23T00:00:00Z,1989-04-15T00:00:00Z,http://www.wikidata.org/entity/Q6581072,,http://www.wikidata.org/entity/Q743535,Chelsea,,
Q13748529,Lawrence Weiner,,,,,,,,
Q11817669,Piotr Kowalski,,,,,,,,
Q4362456,Philippe Pigouchet,1488-01-01T00:00:00Z,1518-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500089704,,,,
Q16841977,Harmony Korine,,,,,,,,
Q7193032,Pietro Ruga,,1825-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500054872,,,,
Q11376888,Imao Keinen,1845-09-13T00:00:00Z,1924-10-05T00:00:00Z,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q34600,Kyoto,,
Q11376888,Imao Keinen,1845-01-01T00:00:00Z,1924-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q34600,Kyoto,,
Q7660937,Sylvia Hyman,1917-09-09T00:00:00Z,2012-12-23T00:00:00Z,http://www.wikidata.org/entity/Q6581072,,,,,
Q13489389,Joseph Goupy,1689-01-01T00:00:00Z,1769-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500032559,http://www.wikidata.org/entity/Q84,London,,
Q3638203,Benigno Bossi,1727-01-01T00:00:00Z,1792-11-04T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500020376,http://www.wikidata.org/entity/Q39489,Arcisate,,
Q15109511,Horatio Joseph Lucas,1839-01-01T00:00:00Z,1873-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500073087,,,,
Q5102670,Chizuko Yoshida,1924-01-01T00:00:00Z,2017-04-01T00:00:00Z,http://www.wikidata.org/entity/Q6581072,,,,,
Q2254738,Lorenzo di Bicci,1350-01-01T00:00:00Z,1427-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500013711,http://www.wikidata.org/entity/Q2044,Florence,,
Q3805978,Jacopo di Paolo,1345-01-01T00:00:00Z,1430-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500011044,,,,
Q5700294,Antonio Salamanca,1478-04-13T00:00:00Z,1562-07-21T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500025118,http://www.wikidata.org/entity/Q15695,Salamanca,,
Q1452239,Giovanni Agostino da Lodi,1470-01-01T00:00:00Z,1519-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500024062,http://www.wikidata.org/entity/Q6244,Lodi,,
Q2251074,School of Rubens,,,,,,,,
Q3764824,Gioacchino Fortini,1670-10-20T00:00:00Z,1736-12-12T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500029528,http://www.wikidata.org/entity/Q942605,Settignano,,
Q2704031,Giacomo Cavedone,1577-04-24T00:00:00Z,1660-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500010514,http://www.wikidata.org/entity/Q8598,Sassuolo,,
Q1623328,Guglielmo della Porta,1515-01-01T00:00:00Z,1577-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500001864,http://www.wikidata.org/entity/Q47510,Porlezza,,
Q3620374,Antonio da Trento,1508-01-01T00:00:00Z,1550-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500020814,http://www.wikidata.org/entity/Q3376,Trento,,
Q872778,Giuseppe Galli da Bibbiena,1696-01-05T00:00:00Z,1756-03-12T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500028721,http://www.wikidata.org/entity/Q2683,Parma,,
Q872778,Giuseppe Galli da Bibbiena,1696-01-05T00:00:00Z,1757-03-12T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500028721,http://www.wikidata.org/entity/Q2683,Parma,,
Q7862732,Tōshi Yoshida,1911-01-01T00:00:00Z,1995-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,,,,,
Q390098,Andrea di Bartolo,1360-01-01T00:00:00Z,1428-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500024770,http://www.wikidata.org/entity/Q2751,Siena,,
Q1623328,Guglielmo della Porta,1500-01-01T00:00:00Z,1577-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500001864,http://www.wikidata.org/entity/Q47510,Porlezza,,
Q1144898,Currier and Ives,,,,500034474,,,,
Q11376888,Imao Keinen,1845-01-01T00:00:00Z,1924-10-05T00:00:00Z,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q34600,Kyoto,,
Q16043803,Pio Ricci,1850-01-01T00:00:00Z,1919-08-21T00:00:00Z,http://www.wikidata.org/entity/Q6581097,,,,,
Q16096991,Terry Fox,1935-07-31T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q1297,Chicago,,
Q1623328,Guglielmo della Porta,1515-01-01T00:00:00Z,1577-01-16T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500001864,http://www.wikidata.org/entity/Q47510,Porlezza,,
Q11376888,Imao Keinen,1845-09-13T00:00:00Z,1924-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q34600,Kyoto,,
Q3104278,Gerolamo Giovenone,1490-01-01T00:00:00Z,1555-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500010664,http://www.wikidata.org/entity/Q5990,Vercelli,,
Q1623328,Guglielmo della Porta,1500-01-01T00:00:00Z,1577-01-16T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500001864,http://www.wikidata.org/entity/Q47510,Porlezza,,
Q105086429,Johannes Beeldemaker,1630-01-01T00:00:00Z,1710-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500013717,http://www.wikidata.org/entity/Q36600,The Hague,,
Q105090090,Lawrence Harris,1885-01-01T00:00:00Z,1970-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,,,,,
Q105086214,Angélique Tilliard,1743-01-01T00:00:00Z,1782-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581072,,,,,
Q100960618,Terry Winters,,,http://www.wikidata.org/entity/Q6581097,,,,,
Q105090034,Tōteki Unkoku,1606-01-01T00:00:00Z,1664-01-01T00:00:00Z,,,,,,
Q102160836,Hatch Show Print,,,,,,,,
Q105090138,James Kirk Merrick,1905-01-01T00:00:00Z,1985-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,,,,,
Q105090122,Ann Mittelman,1898-01-01T00:00:00Z,1996-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581072,,,,,
Q105090227,Iwami Reika,1927-01-01T00:00:00Z,1989-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581072,,http://www.wikidata.org/entity/Q1490,Tokyo,,
Q105090263,Robert Hauser,1930-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,,,,
Q105090171,Jeanette Alexander Judson,1912-01-01T00:00:00Z,2002-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581072,,,,,
Q100937563,William Tucker,,,http://www.wikidata.org/entity/Q6581097,,,,,
Q100846680,Lester Johnson,,,http://www.wikidata.org/entity/Q6581097,,,,,
Q105090044,Baisetsudo,1751-01-01T00:00:00Z,1764-01-01T00:00:00Z,,,,,,
Q105090082,Richard Mueller,1874-01-01T00:00:00Z,1954-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,,,,,
Q105090047,Jacques Couche,1759-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q28520,Abbeville,,
Q105090109,Montgomery Melbourne,1893-01-01T00:00:00Z,1970-01-01T00:00:00Z,,,,,,
Q105090274,Alfonso Gomez Bonifacio,1933-01-01T00:00:00Z,2011-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,,,,,
Q105090099,Childe de Rohan d'Harcourt,1886-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,,,,
Q105090061,August M. Young,1837-07-08T00:00:00Z,1913-11-06T00:00:00Z,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q183,Germany,,
Q105090198,Yves Johnston,1920-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,,,,
Q105090150,Phillipe Sanh,1908-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q43467,Indochina,,
Q105090277,Giorgio Pagliari,1933-01-01T00:00:00Z,2015-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q220,Rome,,
Q105090114,Franz Würbel,1896-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,,,,
Q103896852,Cham,,,,,,,,
Q105090040,Shugaku Watanabe,1644-01-01T00:00:00Z,1734-01-01T00:00:00Z,,,,,,
Q105090286,Willow Legge,1934-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581072,,,,,
Q105090031,Hinaya Ryuho,1599-01-01T00:00:00Z,1669-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q17,Japan,,
Q101232628,David Walsh,,,,,,,,
Q103950429,Liang Kai,,,,,,,,
Q105090027,Anton Wierix III,1596-01-01T00:00:00Z,1624-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,,,,,
Q105090025,Andrea Andriani,1584-01-01T00:00:00Z,1610-01-01T00:00:00Z,,,,,,
Q105090184,Francisco Gutiérrez,1915-01-01T00:00:00Z,1945-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q34110,Oaxaca State,,
Q105090064,Jean-Baptiste-Clement Bourne,1844-01-01T00:00:00Z,1866-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,,,,,
Q105090201,Zdenka Zivkovic,1921-01-01T00:00:00Z,2011-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581072,,http://www.wikidata.org/entity/Q33946,Czechoslovakia,,
Q105090069,Chikuyôdô,1860-01-01T00:00:00Z,1890-01-01T00:00:00Z,,,,,,
Q105090181,Su-chin Wen Chen,1914-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q16967,Zhejiang,,
Q105090155,Lei Pei-Zhi,1909-01-01T00:00:00Z,1985-01-01T00:00:00Z,,,,,,
Q105090491,Terri Zupanc,1955-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581072,,http://www.wikidata.org/entity/Q1537,Wisconsin,,
Q105091182,Association of Art Directors and Graphic Designers,,,,,,,,
Q105091409,Thomas Forman & Sons,,,,,,,,
Q105090405,John P. Stewart,1945-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,,,,
Q105090305,Don Cameron,1936-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,,,,
Q105090345,Yukio Katsuda,1941-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,,,,
Q105091278,The Little Friends of Printmaking,,,,,,,,
Q105090402,Eduardo Mira,1945-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,,,,
Q105207980,Peter Foolen,1955-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q9832,Eindhoven,,
Q105090597,Mat Daly,1974-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,,,,
Q105090430,Rosalyn Richards,1947-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581072,,,,,
Q105090320,Michael Garman,1938-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,,,,
Q105090291,Lawrence Anthony,1934-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,,,,
Q105090360,Diana R. Hansen,1942-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581072,,,,,
Q105090484,Mark Gibian,1954-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,,,,
Q105090437,Dawson Nesbitt,1948-01-01T00:00:00Z,,,,,,,
Q105090323,Adolf Schlosser,1939-01-01T00:00:00Z,2004-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,,,,,
Q105207251,Cornelia Wieg,1955-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581072,,http://www.wikidata.org/entity/Q2467,Nassau,,
Q105090419,Alvin Garret,1946-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,,,,
Q105090427,Okada Teru,1947-01-01T00:00:00Z,,,,,,,
Q105090336,Manzano Acisclo,1940-01-01T00:00:00Z,,,,,,,
Q105090339,Cis Lenerts,1940-01-01T00:00:00Z,,,,,,,
Q105090697,Ch'en Ku,,,,,http://www.wikidata.org/entity/Q57719,Xuzhou,,
Q105091223,HK Holbein,,,,,,,,
Q105090704,Herman Weyen,,,http://www.wikidata.org/entity/Q6581097,,,,,
Q105090499,Karen Leonard Lyles,1955-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581072,,,,,
Q105090501,Terry Thacker,1955-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,,,,
Q105090488,José Luis Raymond,1954-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,,,,
Q105206935,Calvin J. Sumsion,1942-03-04T00:00:00Z,2014-12-28T00:00:00Z,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q23443,Provo,,
Q105206589,Aaron Wilson,1972-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q1915576,Xenia,,
Q105091233,Pérelle family,,,,,,,,
Q105091258,Richter & Co,,,,,,,,
Q94760542,Jan de Bisschop,,,http://www.wikidata.org/entity/Q6581097,,,,,
Q94684059,Sally Gall,1956-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581072,500040932,,,,
Q94617719,Jerrold Ballaine,1934-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,,,,
Q89962122,Herbert Fink,,,http://www.wikidata.org/entity/Q6581097,,,,,
Q100772456,Thomas Cooper,,,http://www.wikidata.org/entity/Q6581097,,,,,
Q94533007,James O. Clark,1948-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q1133193,Coatesville,,
Q100816989,John Jackson,,,http://www.wikidata.org/entity/Q6581097,,,,,
Q99043869,Helen Harrison,,,http://www.wikidata.org/entity/Q6581072,,,,,
Q95761439,Pierre Langlois,,,http://www.wikidata.org/entity/Q6581097,,,,,
Q94940731,Cushman Parker,1881-01-01T00:00:00Z,1940-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q100,Boston,,
Q94296230,Sidney Chafetz,1922-01-01T00:00:00Z,2013-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500105615,,,,
Q100741993,John Fraser,,,http://www.wikidata.org/entity/Q6581097,,,,,
Q97607711,Kyle E. Walker,,,http://www.wikidata.org/entity/Q6581097,,,,,
Q96749882,Elizabeth N. Erlanger,1889-01-01T00:00:00Z,1975-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581072,,,,,
Q99604489,Peter Stroud,,,http://www.wikidata.org/entity/Q6581097,,,,,
Q98615164,Michael Kempson,,,http://www.wikidata.org/entity/Q6581097,,,,,
Q97095687,Eugene Massin,1920-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,,,,
Q96757477,Bruce Currie,1911-01-01T00:00:00Z,2011-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500048574,,,,
Q93232541,Irene Lawrence,1942-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581072,,,,,
Q86449500,Marilyn Murphy,,,http://www.wikidata.org/entity/Q6581072,,,,,
Q86449502,Susan DeMay,,,http://www.wikidata.org/entity/Q6581072,,,,,
Q94668625,Helen Gilbert,,,http://www.wikidata.org/entity/Q6581072,,,,,
Q96024602,Douglas Gordon,,,http://www.wikidata.org/entity/Q6581097,,,,,
Q100742953,Ron Adams,,,http://www.wikidata.org/entity/Q6581097,,,,,
Q98121146,Donald Wilson,,,http://www.wikidata.org/entity/Q6581097,,,,,
Q97104727,Ray Prohaska,1901-01-01T00:00:00Z,1981-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500054113,,,,
Q94404007,Sterling Boyd Strauser,1907-01-01T00:00:00Z,1995-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500055773,,,,
Q95226775,Johann Hertel,,1588-12-13T00:00:00Z,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q14859,Ansbach,,
Q99672574,Myra Kathleen Hughes,1877-01-01T00:00:00Z,1918-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581072,500024734,http://www.wikidata.org/entity/Q209126,Wexford,,
Q94921903,Robert Blum,1889-02-27T00:00:00Z,1974-10-04T00:00:00Z,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q4126,Schweinfurt,,
Q94065651,John Christie,,,,,,,,
Q94888280,Franz Stuck,1770-01-01T00:00:00Z,1836-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,,,,,
Q96747782,John Scott Williams,1877-01-01T00:00:00Z,1975-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,,,,,
Q95287880,Ferdinand Springer,1847-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,,,,
Q100243501,Marvin Bradley,1913-01-16T00:00:00Z,1986-01-10T00:00:00Z,http://www.wikidata.org/entity/Q6581097,,,,,
Q98234521,Maarten Vos,,,http://www.wikidata.org/entity/Q6581097,,,,,
Q92800130,William Wylie,,,,,,,,
Q89506125,Giovanni Guerra,,,http://www.wikidata.org/entity/Q6581097,,,,,
Q96788382,Aleta Cornelius,,,,,,,,
Q94418252,Cecily Kahn,1959-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581072,,,,,
Q94512539,Jon Kuhn,1949-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,,,,
Q87666227,Shimokôbe Shusui,,,,,,,,
Q99671839,José Luis Balagueró Cucurull,1930-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,,,,
Q85895802,J Gross,,,,,,,,
Q82733672,Nicolas Le Sueur,1545-01-01T00:00:00Z,1594-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,,,,,
Q99590174,David Leach,,,http://www.wikidata.org/entity/Q6581097,,,,,
Q99484208,Philippe Benoist,1957-01-01T00:00:00Z,,,,,,,
Q97608201,Andrew Karoly,1895-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,,,,
Q94687983,H. Peter Kahn,1921-01-01T00:00:00Z,1997-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,,,,,
