qid,label_en,description_en,instance_of_uuid,instance_of,gender_uuid,gender,orcid_uuid,orcid,orcid_ref1_hash,orcid_ref1_retrieved_nodeId,orcid_ref1_retrieved_val,orcid_ref1_retrieved_prec,employer_uuid,employer,employer_start_time_nodeId,employer_start_time_val,employer_start_time_prec,employer_end_time_nodeId,employer_end_time_val,employer_end_time_prec,employer_ref1_hash,employer_ref1_referenceUrl,employer_ref1_retrieved_nodeId,employer_ref1_retrieved_val,employer_ref1_retrieved_prec,affiliation_uuid,affiliation,affiliation_start_time_nodeId,affiliation_start_time_val,affiliation_start_time_prec,affiliation_end_time_nodeId,affiliation_end_time_val,affiliation_end_time_prec,affiliation_ref1_hash,affiliation_ref1_referenceUrl,affiliation_ref1_retrieved_nodeId,affiliation_ref1_retrieved_val,affiliation_ref1_retrieved_prec,department
,Jason Cook,medical researcher,,Q5,,Q6581097,,0000-0001-9289-5558,,,2021-03-27,,,Q7914455,,,,,,,,https://orcid.org/0000-0001-9289-5558,,2021-03-27,,,Q7914466,,,,,,,,https://orcid.org/0000-0001-9289-5558,,2021-03-27,,Cardiovascular Disease
,Hannah Gluck,medical researcher,,Q5,,Q6581072,,0000-0001-7948-7939,,,2021-03-27,,,Q7914455,,2013-01,,,,,,https://orcid.org/0000-0001-7948-7939,,2021-03-27,,,Q7914466,,2013-01,,,,,,https://orcid.org/0000-0001-7948-7939,,2021-03-27,,Cardiovascular ICU
,Jay Patel,medical researcher,,Q5,,Q6581097,,0000-0001-9148-2778,,,2021-03-27,,,Q7914455,,2017-07-01,,,,,,https://orcid.org/0000-0001-9148-2778,,2021-03-27,,,Q7914466,,2017-07-01,,,,,,https://orcid.org/0000-0001-9148-2778,,2021-03-27,,Cardiovascular Medicine
,Holly Smith,medical researcher,,Q5,,Q6581072,,0000-0002-4450-8637,,,2021-03-27,,,Q7914455,,2007-01-08,,,,,,https://orcid.org/0000-0002-4450-8637,,2021-03-27,,,Q7914466,,2007-01-08,,,,,,https://orcid.org/0000-0002-4450-8637,,2021-03-27,,Cardiovascular Medicine
,Kathryn Gayle,medical researcher,,Q5,,Q6581072,,0000-0002-8570-8993,,,2021-03-27,,,Q7914455,,2018-07-01,,,,,,https://orcid.org/0000-0002-8570-8993,,2021-03-27,,,Q7914466,,2018-07-01,,,,,,https://orcid.org/0000-0002-8570-8993,,2021-03-27,,Cardiovascular Medicine
,Vipin Verma,medical researcher,,Q5,,,,0000-0002-3296-5494,,,2021-03-27,,,Q29052,,2016-01-01,,,2016-12-31,,,https://orcid.org/0000-0002-3296-5494,,2021-03-27,,,Q7914466,,2016-01-01,,,2016-12-31,,,https://orcid.org/0000-0002-3296-5494,,2021-03-27,,Cardiovascular Medicine
,Presley Cannon-Stewart,medical researcher,,Q5,,,,0000-0002-5832-1806,,,2021-03-27,,,Q7914455,,2017-07,,,2019-06,,,https://orcid.org/0000-0002-5832-1806,,2021-03-27,,,Q7914466,,2017-07,,,2019-06,,,https://orcid.org/0000-0002-5832-1806,,2021-03-27,,Cardiovascular Medicine
,Karthik Dhanabalan,medical researcher,,Q5,,,,0000-0002-6619-6363,,,2021-03-27,,,Q7914455,,2021-02-15,,,,,,https://orcid.org/0000-0002-6619-6363,,2021-03-27,,,Q7914466,,2021-02-15,,,,,,https://orcid.org/0000-0002-6619-6363,,2021-03-27,,CARDIOVASCULAR MEDICINE
,Shital Patel,medical researcher,,Q5,,,,0000-0002-8897-359X,,,2021-03-27,,,Q7914455,,,,,,,,https://orcid.org/0000-0002-8897-359X,,2021-03-27,,,Q7914466,,,,,,,,https://orcid.org/0000-0002-8897-359X,,2021-03-27,,Child Neurology
,Carla Zingariello,medical researcher,,Q5,,Q6581072,,0000-0001-9884-2190,,,2021-03-27,,,Q7914455,,2014-07-01,,,2017-06-30,,,https://orcid.org/0000-0001-9884-2190,,2021-03-27,,,Q7914466,,2014-07-01,,,2017-06-30,,,https://orcid.org/0000-0001-9884-2190,,2021-03-27,,Child Neurology
,Jun Won Um,medical researcher,,Q5,,,,0000-0002-0506-0235,,,2021-03-27,,,Q7914455,,2008-03-01,,,2009-02-28,,,https://orcid.org/0000-0002-0506-0235,,2021-03-27,,,Q7914466,,2008-03-01,,,2009-02-28,,,https://orcid.org/0000-0002-0506-0235,,2021-03-27,,Colon and Rectal Surgery
,Jesus Ortiz,medical researcher,,Q5,,Q6581097,,0000-0002-0318-6512,,,2021-03-27,,,Q7914455,,2017-06-01,,,2017-08-03,,,https://orcid.org/0000-0002-0318-6512,,2021-03-27,,,Q7914466,,2017-06-01,,,2017-08-03,,,https://orcid.org/0000-0002-0318-6512,,2021-03-27,,Diabetes and Obesity
,Heather Nelson,medical researcher,,Q5,,Q6581072,,0000-0002-4622-2923,,,2021-03-27,,,Q7914455,,2018-07-01,,,,,,https://orcid.org/0000-0002-4622-2923,,2021-03-27,,,Q7914466,,2018-07-01,,,,,,https://orcid.org/0000-0002-4622-2923,,2021-03-27,,"Diabetes, ENdocrinology, & Metabolism"
,Lorena Infante Lara,medical researcher,,Q5,,Q6581072,,0000-0002-0664-4435,,,2021-03-27,,,Q29052,,2019-01-15,,,,,,https://orcid.org/0000-0002-0664-4435,,2021-03-27,,,Q7914466,,2019-01-15,,,,,,https://orcid.org/0000-0002-0664-4435,,2021-03-27,,Division of Basic Sciences
,Brock Preheim,medical researcher,,Q5,,Q6581097,,0000-0003-1106-2445,,,2021-03-27,,,Q7914455,,2015-06-15,,,2018-08-03,,,https://orcid.org/0000-0003-1106-2445,,2021-03-27,,,Q7914466,,2015-06-15,,,2018-08-03,,,https://orcid.org/0000-0003-1106-2445,,2021-03-27,,Division of Clinical Pharmacology
,Jens Jordan,medical researcher,,Q5,,,,0000-0003-4518-0706,,,2021-03-27,,,Q7914455,,1996-10,,,1998-09,,,https://orcid.org/0000-0003-4518-0706,,2021-03-27,,,Q7914466,,1996-10,,,1998-09,,,https://orcid.org/0000-0003-4518-0706,,2021-03-27,,Division of Clinical Pharmacology
,Alva Bethurum,medical researcher,,Q5,,,,0000-0003-0761-610X,,,2021-03-27,,,Q7914455,,2020-07,,,2021-07,,,https://orcid.org/0000-0003-0761-610X,,2021-03-27,,,Q7914466,,2020-07,,,2021-07,,,https://orcid.org/0000-0003-0761-610X,,2021-03-27,,Division of General Surgery
,Kevin Bradley,medical researcher,,Q5,,Q6581097,,0000-0001-8286-8732,,,2021-03-27,,,Q7914455,,2009,,,2011,,,https://orcid.org/0000-0001-8286-8732,,2021-03-27,,,Q7914466,,2009,,,2011,,,https://orcid.org/0000-0001-8286-8732,,2021-03-27,,Division of Genetic Medicine
,Brock Preheim,medical researcher,,Q5,,Q6581097,,0000-0003-1106-2445,,,2021-03-27,,,Q29052,,2018-04-25,,,2018-08-03,,,https://orcid.org/0000-0003-1106-2445,,2021-03-27,,,Q7914466,,2018-04-25,,,2018-08-03,,,https://orcid.org/0000-0003-1106-2445,,2021-03-27,,Division of Hematology Oncology
,Crystal Doochin,medical researcher,,Q5,,Q6581072,,0000-0003-2259-1393,,,2021-03-27,,,Q7914455,,2007-03,,,2012-01,,,https://orcid.org/0000-0003-2259-1393,,2021-03-27,,,Q7914466,,2007-03,,,2012-01,,,https://orcid.org/0000-0003-2259-1393,,2021-03-27,,Division of Hematology/Oncology
,Beverly Woodward,medical researcher,,Q5,,Q6581072,,0000-0001-5424-6960,,,2021-03-27,,,Q7914455,,2015-04-01,,,,,,https://orcid.org/0000-0001-5424-6960,,2021-03-27,,,Q7914466,,2015-04-01,,,,,,https://orcid.org/0000-0001-5424-6960,,2021-03-27,,Division of Infectious Diseases
,Everly Faith Ramos,medical researcher,,Q5,,Q6581072,,0000-0003-4738-1114,,,2021-03-27,,,Q7914455,,2019-01-18,,,,,,https://orcid.org/0000-0003-4738-1114,,2021-03-27,,,Q7914466,,2019-01-18,,,,,,https://orcid.org/0000-0003-4738-1114,,2021-03-27,,Division of Nephrology and Hypertension
,Jennifer Hess,medical researcher,,Q5,,Q6581072,,0000-0002-0880-8077,,,2021-03-27,,,Q7914455,,,,,,,,https://orcid.org/0000-0002-0880-8077,,2021-03-27,,,Q7914466,,,,,,,,https://orcid.org/0000-0002-0880-8077,,2021-03-27,,Emergency Medicine
,William Pace,medical researcher,,Q5,,Q6581097,,0000-0003-1877-3725,,,2021-03-27,,,Q7914455,,2018-01-10,,,2019-12-10,,,https://orcid.org/0000-0003-1877-3725,,2021-03-27,,,Q7914466,,2018-01-10,,,2019-12-10,,,https://orcid.org/0000-0003-1877-3725,,2021-03-27,,"Endocrinology, Metabolism, and Diabetes"
,Hyung-Suk Yoon,medical researcher,,Q5,,,,0000-0002-3702-6023,,,2021-03-27,,,Q7914455,,2017-01,,,,,,https://orcid.org/0000-0002-3702-6023,,2021-03-27,,,Q7914466,,2017-01,,,,,,https://orcid.org/0000-0002-3702-6023,,2021-03-27,,Epidemiology
,Amanda Williams,medical researcher,,Q5,,Q6581072,,0000-0003-0984-8289,,,2021-03-27,,,Q29052,,2003-06,,,2010-05,,,https://orcid.org/0000-0003-0984-8289,,2021-03-27,,,Q7914466,,2003-06,,,2010-05,,,https://orcid.org/0000-0003-0984-8289,,2021-03-27,,Gastroenterology
,Anna Morad,medical researcher,,Q5,,Q6581072,,0000-0001-8334-3188,,,2021-03-27,,,Q7914455,,,,,,,,https://orcid.org/0000-0001-8334-3188,,2021-03-27,,,Q7914466,,,,,,,,https://orcid.org/0000-0001-8334-3188,,2021-03-27,,General Academic Pediatrics
,Wei Kelly Wu,medical researcher,,Q5,,,,0000-0003-1834-5931,,,2021-03-27,,,Q7914455,,2017-07-01,,,,,,https://orcid.org/0000-0003-1834-5931,,2021-03-27,,,Q7914466,,2017-07-01,,,,,,https://orcid.org/0000-0003-1834-5931,,2021-03-27,,General Surgery
,Qingchao Qiu,medical researcher,,Q5,,,,0000-0002-3856-9433,,,2021-03-27,,,Q29052,,2008-09-07,,,2014-07-11,,,https://orcid.org/0000-0002-3856-9433,,2021-03-27,,,Q7914466,,2008-09-07,,,2014-07-11,,,https://orcid.org/0000-0002-3856-9433,,2021-03-27,,"Genetic Medicine, Epidemiology "
,Ying Ji,medical researcher,,Q5,,,,0000-0001-5691-1303,,,2021-03-27,,,Q29052,,2016-05,,,,,,https://orcid.org/0000-0001-5691-1303,,2021-03-27,,,Q7914466,,2016-05,,,,,,https://orcid.org/0000-0001-5691-1303,,2021-03-27,,Genetics Institute
,Jacob Holley,medical researcher,,Q5,,Q6581097,,0000-0002-0484-904X,,,2021-03-27,,,Q7914455,,2018-01,,,2018-05,,,https://orcid.org/0000-0002-0484-904X,,2021-03-27,,,Q7914466,,2018-01,,,2018-05,,,https://orcid.org/0000-0002-0484-904X,,2021-03-27,,Infectious Diseases
,Folasade Arinze,medical researcher,,Q5,,,,0000-0002-6623-8762,,,2021-03-27,,,Q7914455,,2015-07,,,2018-06-30,,,https://orcid.org/0000-0002-6623-8762,,2021-03-27,,,Q7914466,,2015-07,,,2018-06-30,,,https://orcid.org/0000-0002-6623-8762,,2021-03-27,,Infectious Diseases
,Marco Lapa,medical researcher,,Q5,,Q6581097,,0000-0003-4451-3169,,,2021-03-27,,,Q29052,,2017-08-25,,,,,,https://orcid.org/0000-0003-4451-3169,,2021-03-27,,,Q7914466,,2017-08-25,,,,,,https://orcid.org/0000-0003-4451-3169,,2021-03-27,,Infectious Diseases
,Hyo Park,medical researcher,,Q5,,,,0000-0002-9683-2973,,,2021-03-27,,,Q29052,,2010-07-11,,,2011-07-11,,,https://orcid.org/0000-0002-9683-2973,,2021-03-27,,,Q7914466,,2010-07-11,,,2011-07-11,,,https://orcid.org/0000-0002-9683-2973,,2021-03-27,,Medical Center
,Charlene Finney,medical researcher,,Q5,,Q6581072,,0000-0003-2911-4338,,,2021-03-27,,,Q7914455,,1989-09,,,,,,https://orcid.org/0000-0003-2911-4338,,2021-03-27,,,Q7914466,,1989-09,,,,,,https://orcid.org/0000-0003-2911-4338,,2021-03-27,,Nephrology
,Bethany Birkelo,medical researcher,,Q5,,Q6581072,,0000-0001-8710-5793,,,2021-03-27,,,Q7914455,,2019-07-01,,,,,,https://orcid.org/0000-0001-8710-5793,,2021-03-27,,,Q7914466,,2019-07-01,,,,,,https://orcid.org/0000-0001-8710-5793,,2021-03-27,,Nephrology
,Rachel Delgado,medical researcher,,Q5,,Q6581072,,0000-0001-9805-969X,,,2021-03-27,,,Q7914455,,2017-10-01,,,,,,https://orcid.org/0000-0001-9805-969X,,2021-03-27,,,Q7914466,,2017-10-01,,,,,,https://orcid.org/0000-0001-9805-969X,,2021-03-27,,Nephrology
,Ryan Bauer,medical researcher,,Q5,,Q6581097,,0000-0002-0635-6716,,,2021-03-27,,,Q7914455,,2018-03-13,,,2021-02-28,,,https://orcid.org/0000-0002-0635-6716,,2021-03-27,,,Q7914466,,2018-03-13,,,2021-02-28,,,https://orcid.org/0000-0002-0635-6716,,2021-03-27,,Nephrology
,Rachel Kim,medical researcher,,Q5,,Q6581072,,0000-0002-0538-5195,,,2021-03-27,,,Q29052,,2014-03,,,2017-05,,,https://orcid.org/0000-0002-0538-5195,,2021-03-27,,,Q7914466,,2014-03,,,2017-05,,,https://orcid.org/0000-0002-0538-5195,,2021-03-27,,Nephrology
,Mahesha Gangadhariah,medical researcher,,Q5,,,,0000-0003-4355-4364,,,2021-03-27,,,Q7914455,,2010-03-01,,,2014-05-31,,,https://orcid.org/0000-0003-4355-4364,,2021-03-27,,,Q7914466,,2010-03-01,,,2014-05-31,,,https://orcid.org/0000-0003-4355-4364,,2021-03-27,,Nephrology & Hypertension
,Sayan Paria,medical researcher,,Q5,,,,0000-0003-4731-4253,,,2021-03-27,,,Q7914455,,2014-05-30,,,2014-08-01,,,https://orcid.org/0000-0003-4731-4253,,2021-03-27,,,Q7914466,,2014-05-30,,,2014-08-01,,,https://orcid.org/0000-0003-4731-4253,,2021-03-27,,Nephrology and Matrix Biology
,Rebecca Hixson,medical researcher,,Q5,,Q6581072,,0000-0002-9890-2373,,,2021-03-27,,,Q7914455,,2015-02-24,,,,,,https://orcid.org/0000-0002-9890-2373,,2021-03-27,,,Q7914466,,2015-02-24,,,,,,https://orcid.org/0000-0002-9890-2373,,2021-03-27,,Palliative Care
,Roger Johnson,medical researcher,,Q5,,Q6581097,,0000-0002-7788-1980,,,2021-03-27,,,Q29052,,1968-09-01,,,1986-08-31,,,https://orcid.org/0000-0002-7788-1980,,2021-03-27,,,Q7914466,,1968-09-01,,,1986-08-31,,,https://orcid.org/0000-0002-7788-1980,,2021-03-27,,Physiology
,Timothy Walseth,medical researcher,,Q5,,Q6581097,,0000-0003-2558-7859,,,2021-03-27,,,Q29052,,1977-02-15,,,1978-10-31,,,https://orcid.org/0000-0003-2558-7859,,2021-03-27,,,Q7914466,,1977-02-15,,,1978-10-31,,,https://orcid.org/0000-0003-2558-7859,,2021-03-27,,Physiology
,Alaa Eldin Elgazzar ,medical researcher,,Q5,,,,0000-0002-5860-5219,,,2021-03-27,,,Q29052,,2005-11-06,,,2006-11-08,,,https://orcid.org/0000-0002-5860-5219,,2021-03-27,,,Q7914466,,2005-11-06,,,2006-11-08,,,https://orcid.org/0000-0002-5860-5219,,2021-03-27,,pulmonary medicine
,David Hanna,medical researcher,,Q5,,Q6581097,,0000-0003-2530-0328,,,2021-03-27,,,Q7914455,,2017-07-01,,,,,,https://orcid.org/0000-0003-2530-0328,,2021-03-27,,,Q7914466,,2017-07-01,,,,,,https://orcid.org/0000-0003-2530-0328,,2021-03-27,,Section of Surgical Sciences
,Christy Nichols,medical researcher,,Q5,,Q6581072,,0000-0002-7226-8458,,,2021-03-27,,,Q7914455,,1988-10-16,,,,,,https://orcid.org/0000-0002-7226-8458,,2021-03-27,,,Q7914466,,1988-10-16,,,,,,https://orcid.org/0000-0002-7226-8458,,2021-03-27,,Surgical Research
,Tina B. Carter,medical researcher,,Q5,,Q6581072,,0000-0002-9816-338X,,,2021-03-27,,,Q29052,,1989,,,1996,,,https://orcid.org/0000-0002-9816-338X,,2021-03-27,,,Q7914466,,1989,,,1996,,,https://orcid.org/0000-0002-9816-338X,,2021-03-27,,Surgical Research
,Kenya Mitchell,medical researcher,,Q5,,,,0000-0001-7751-1851,,,2021-03-27,,,Q7914455,,2002-07-15,,,2014-02-28,,,https://orcid.org/0000-0001-7751-1851,,2021-03-27,,,Q7914466,,2002-07-15,,,2014-02-28,,,https://orcid.org/0000-0001-7751-1851,,2021-03-27,,Surgical Sciences
,David LaNeve,medical researcher,,Q5,,Q6581097,,0000-0002-7748-2322,,,2021-03-27,,,Q7914455,,2013-08-14,,,,,,https://orcid.org/0000-0002-7748-2322,,2021-03-27,,,Q7914466,,2013-08-14,,,,,,https://orcid.org/0000-0002-7748-2322,,2021-03-27,,Surgical Sciences
,Jacob Brady,medical researcher,,Q5,,Q6581097,,0000-0003-4464-023X,,,2021-03-27,,,Q7914455,,2013-05,,,2014-08,,,https://orcid.org/0000-0003-4464-023X,,2021-03-27,,,Q7914466,,2013-05,,,2014-08,,,https://orcid.org/0000-0003-4464-023X,,2021-03-27,,Trauma and Surgical Critical Care
,Jinhui Dong,medical researcher,,Q5,,,,0000-0003-4542-7756,,,2021-03-27,,,Q7914455,,2015-08,,,,,,https://orcid.org/0000-0003-4542-7756,,2021-03-27,,,Q7914466,,2015-08,,,,,,https://orcid.org/0000-0003-4542-7756,,2021-03-27,,Vaccine Center
,Stephen Graham,medical researcher,,Q5,,Q6581097,,0000-0003-3810-7404,,,2021-03-27,,,Q7914455,,2014-06,,,2015-07,,,https://orcid.org/0000-0003-3810-7404,,2021-03-27,,,Q7914466,,2014-06,,,2015-07,,,https://orcid.org/0000-0003-3810-7404,,2021-03-27,,Vaccine Center
,Bethanie Rammer,medical researcher,,Q5,,Q6581072,,0000-0002-5418-4613,,,2021-03-27,,,Q7914455,,2003-08,,,2014-06,,,https://orcid.org/0000-0002-5418-4613,,2021-03-27,,,Q7914466,,2003-08,,,2014-06,,,https://orcid.org/0000-0002-5418-4613,,2021-03-27,,Vanderbilt Epidemiology Center
,Kemal Akat,medical researcher,,Q5,,,,0000-0002-9012-3551,,,2021-03-27,,,Q7914455,,2019-07-01,,,,,,https://orcid.org/0000-0002-9012-3551,,2021-03-27,,,Q7914466,,2019-07-01,,,,,,https://orcid.org/0000-0002-9012-3551,,2021-03-27,,Vanderbilt Heart and Vascular Institute
,Heather Jackson,medical researcher,,Q5,,Q6581072,,0000-0003-2004-9242,,,2021-03-27,,,Q7914455,,,,,,,,https://orcid.org/0000-0003-2004-9242,,2021-03-27,,,Q7914466,,,,,,,,https://orcid.org/0000-0003-2004-9242,,2021-03-27,,Vanderbilt Ingram Cancer Center
,Emilee Friedman Fechter,medical researcher,,Q5,,Q6581072,,0000-0002-2250-3640,,,2021-03-27,,,Q7914455,,2018-06,,,,,,https://orcid.org/0000-0002-2250-3640,,2021-03-27,,,Q7914466,,2018-06,,,,,,https://orcid.org/0000-0002-2250-3640,,2021-03-27,,Vanderbilt Vaccine Center
,Nagarajan Raju,medical researcher,,Q5,,,,0000-0003-3851-5520,,,2021-03-27,,,Q7914455,,2016-04,,,,,,https://orcid.org/0000-0003-3851-5520,,2021-03-27,,,Q7914466,,2016-04,,,,,,https://orcid.org/0000-0003-3851-5520,,2021-03-27,,Vanderbilt Vaccine Center
,Neha Jain,medical researcher,,Q5,,,,0000-0002-0168-7874,,,2021-03-27,,,Q7914455,,2016-09,,,,,,https://orcid.org/0000-0002-0168-7874,,2021-03-27,,,Q7914466,,2016-09,,,,,,https://orcid.org/0000-0002-0168-7874,,2021-03-27,,Vanderbilt-Ingram Cancer Center
,Susan Mills,medical researcher,,Q5,,Q6581072,,0000-0002-3675-4483,,,2021-03-27,,,Q7914455,,1993-03-01,,,,,,https://orcid.org/0000-0002-3675-4483,,2021-03-27,,,Q7914466,,1993-03-01,,,,,,https://orcid.org/0000-0002-3675-4483,,2021-03-27,,Vanderbilt-Ingram Cancer Center
,Marybeth Shinn,education researcher,,Q5,,,,0000-0002-6681-8273,,,2021-03-27,,,Q29052,,2008-09-01,,,,,,https://orcid.org/0000-0002-6681-8273,,2021-03-27,,,Q83549841,,2008-09-01,,,,,,https://orcid.org/0000-0002-6681-8273,,2021-03-27,,Human and Organizational Development
,Jordan Jurinsky,education researcher,,Q5,,,,0000-0003-3259-9014,,,2021-03-27,,,Q29052,,2019-08,,,,,,https://orcid.org/0000-0003-3259-9014,,2021-03-27,,,Q83549841,,2019-08,,,,,,https://orcid.org/0000-0003-3259-9014,,2021-03-27,,Human and Organizational Development
,Jay Tift,education researcher,,Q5,,Q6581097,,0000-0001-8685-7424,,,2021-03-27,,,Q29052,,2017-01,,,,,,https://orcid.org/0000-0001-8685-7424,,2021-03-27,,,Q83549841,,2017-01,,,,,,https://orcid.org/0000-0001-8685-7424,,2021-03-27,,Human and Organizational Development
,James Pawelski,education researcher,,Q5,,Q6581097,,0000-0003-3997-3478,,,2021-03-27,,,Q29052,,2002,,,2004-12,,,https://orcid.org/0000-0003-3997-3478,,2021-03-27,,,Q83549841,,2002,,,2004-12,,,https://orcid.org/0000-0003-3997-3478,,2021-03-27,,Human and Organizational Development and Religious Studies
,Meredith Woehler,education researcher,,Q5,,Q6581072,,0000-0002-1082-0593,,,2021-03-27,,,Q29052,,2017-07,,,2018-07,,,https://orcid.org/0000-0002-1082-0593,,2021-03-27,,,Q83549841,,2017-07,,,2018-07,,,https://orcid.org/0000-0002-1082-0593,,2021-03-27,,Organization Studies
,Laura Desimone,education researcher,,Q5,,Q6581072,,0000-0003-0184-8997,,,2021-03-27,,,Q29052,,2001-08-15,,,2007-07-01,,,https://orcid.org/0000-0003-0184-8997,,2021-03-27,,,Q83550305,,2001-08-15,,,2007-07-01,,,https://orcid.org/0000-0003-0184-8997,,2021-03-27,,Education Leadership and Policy and Organizations
,Felipe Barrera-Osorio,education researcher,,Q5,,Q6581097,,0000-0001-9116-9407,,,2021-03-27,,,Q29052,,2020-07-01,,,,,,https://orcid.org/0000-0001-9116-9407,,2021-03-27,,,Q83550305,,2020-07-01,,,,,,https://orcid.org/0000-0001-9116-9407,,2021-03-27,,"Leaadership, Policy and Organizations"
,Nataliya L. Rumyantseva,education researcher,,Q5,,,,0000-0001-9795-2590,,,2021-03-27,,,Q29052,,2002,,,2008,,,https://orcid.org/0000-0001-9795-2590,,2021-03-27,,,Q83550305,,2002,,,2008,,,https://orcid.org/0000-0001-9795-2590,,2021-03-27,,"Leadership, Policy and Organisations"
,Lam Pham,education researcher,,Q5,,,,0000-0001-8031-7777,,,2021-03-27,,,Q29052,,2015-08-01,,,2020-05-01,,,https://orcid.org/0000-0001-8031-7777,,2021-03-27,,,Q83550305,,2015-08-01,,,2020-05-01,,,https://orcid.org/0000-0001-8031-7777,,2021-03-27,,"Leadership, Policy, and Organizations"
,Jeongwoo Lee,education researcher,,Q5,,,,0000-0003-3474-6145,,,2021-03-27,,,Q29052,,2009-08,,,2012-05,,,https://orcid.org/0000-0003-3474-6145,,2021-03-27,,,Q83550305,,2009-08,,,2012-05,,,https://orcid.org/0000-0003-3474-6145,,2021-03-27,,"Peabody College - Leadership, Policy, and Organizations"
,Crystal Doochin,psychologist,,Q5,,Q6581072,,0000-0003-2259-1393,,,2021-03-27,,,Q29052,,2012-02,,,2019-05,,,https://orcid.org/0000-0003-2259-1393,,2021-03-27,,,Q83550311,,2012-02,,,2019-05,,,https://orcid.org/0000-0003-2259-1393,,2021-03-27,,Dept of Psychology & Human Development
,Weiqiang Qian,psychologist,,Q5,,,,0000-0003-1380-5791,,,2021-03-27,,,Q29052,,,,,,,,https://orcid.org/0000-0003-1380-5791,,2021-03-27,,,Q83550311,,,,,,,,https://orcid.org/0000-0003-1380-5791,,2021-03-27,,Psychology and Human Development
,Andrew Lynn,psychologist,,Q5,,Q6581097,,0000-0001-9730-0939,,,2021-03-27,,,Q29052,,2020-05-15,,,,,,https://orcid.org/0000-0001-9730-0939,,2021-03-27,,,Q83550311,,2020-05-15,,,,,,https://orcid.org/0000-0001-9730-0939,,2021-03-27,,Psychology and Human Development
,Mollie J. Todt,education researcher,,Q5,,Q6581072,,0000-0002-9407-3969,,,2021-03-27,,,Q29052,,2018-09-01,,,,,,https://orcid.org/0000-0002-9407-3969,,2021-03-27,,,Q83550317,,2018-09-01,,,,,,https://orcid.org/0000-0002-9407-3969,,2021-03-27,,Special Education
,BrittanyLee Martin,education researcher,,Q5,,Q6581072,,0000-0002-5241-8607,,,2021-03-27,,,Q29052,,2016-08-01,,,,,,https://orcid.org/0000-0002-5241-8607,,2021-03-27,,,Q83550317,,2016-08-01,,,,,,https://orcid.org/0000-0002-5241-8607,,2021-03-27,,Special Education
,Steve Graham,education researcher,,Q5,,Q6581097,,0000-0002-6702-5865,,,2021-03-27,,,Q29052,,2005-12-01,,,2012-09-01,,,https://orcid.org/0000-0002-6702-5865,,2021-03-27,,,Q83550317,,2005-12-01,,,2012-09-01,,,https://orcid.org/0000-0002-6702-5865,,2021-03-27,,special education
,Muhammed Fatih Dogan,education researcher,,Q5,,Q6581097,,0000-0002-5301-9034,,,2021-03-27,,,Q29052,,2009-10-01,,,2011-05-12,,,https://orcid.org/0000-0002-5301-9034,,2021-03-27,,,Q83550321,,2009-10-01,,,2011-05-12,,,https://orcid.org/0000-0002-5301-9034,,2021-03-27,,Learning & Instruction-Mathematics Education
,Taylor McNeill,education researcher,,Q5,,,,0000-0001-8884-6913,,,2021-03-27,,,Q29052,,2019,,,,,,https://orcid.org/0000-0001-8884-6913,,2021-03-27,,,Q83550321,,2019,,,,,,https://orcid.org/0000-0001-8884-6913,,2021-03-27,,Teaching & Learning
,Rachel Askew,education researcher,,Q5,,Q6581072,,0000-0002-3205-1908,,,2021-03-27,,,Q29052,,2019-08,,,,,,https://orcid.org/0000-0002-3205-1908,,2021-03-27,,,Q83550321,,2019-08,,,,,,https://orcid.org/0000-0002-3205-1908,,2021-03-27,,Teaching and Learning
,Amanda Bell,education researcher,,Q5,,Q6581072,,0000-0003-0476-4369,,,2021-03-27,,,Q29052,,2013-08-15,,,,,,https://orcid.org/0000-0003-0476-4369,,2021-03-27,,,Q83550321,,2013-08-15,,,,,,https://orcid.org/0000-0003-0476-4369,,2021-03-27,,Teaching and Learning
,Sara Jones,education researcher,,Q5,,Q6581072,,0000-0002-1423-9974,,,2021-03-27,,,Q29052,,2017-08-01,,,,,,https://orcid.org/0000-0002-1423-9974,,2021-03-27,,,Q83550321,,2017-08-01,,,,,,https://orcid.org/0000-0002-1423-9974,,2021-03-27,,Teaching and Learning
,Karon LeCompte,education researcher,,Q5,,,,0000-0002-1278-2789,,,2021-03-27,,,Q29052,,2002-08-10,,,2010-07-31,,,https://orcid.org/0000-0002-1278-2789,,2021-03-27,,,Q83550321,,2002-08-10,,,2010-07-31,,,https://orcid.org/0000-0002-1278-2789,,2021-03-27,,Teaching and Learning
,Linda Colburn,education researcher,,Q5,,Q6581072,,0000-0003-2662-9459,,,2021-03-27,,,Q29052,,2002-08,,,2004-06,,,https://orcid.org/0000-0003-2662-9459,,2021-03-27,,,Q83550321,,2002-08,,,2004-06,,,https://orcid.org/0000-0003-2662-9459,,2021-03-27,,Teaching and Learning
,Jordan Grigor,education researcher,,Q5,,Q6581097,,0000-0001-8227-0773,,,2021-03-27,,,Q29052,,2016-09,,,2018-09,,,https://orcid.org/0000-0001-8227-0773,,2021-03-27,,,Q83550321,,2016-09,,,2018-09,,,https://orcid.org/0000-0001-8227-0773,,2021-03-27,,Teaching and Learning
