local_filename,qid_x,local_identifier_x,rank_x,label,notes_x,kilobytes,height,width,photo_inception,subdir,extension,qid_y,commons_id,local_identifier_y,label_en,directory,rank_y,image_name,iiif_manifest,notes_y
,,,,,,,,,,,,Q65080716,M81681029,1956.032,The Entombment,,,"Lucas Cranach the Elder, The Entombment, in or before 1509, NGA 37023.jpg",https://www.nga.gov/api/v1/iiif/presentation/manifest.json?cultObj:id=37023,Merged from Q103309678. Can't figure out why it isn't getting picked up by Listeria - only getting old version.
,,,,,,,,,,,,Q76552832,M81854064,1965.002,Zacharie Astruc,,,"Félix Bracquemond, Zacharie Astruc, 1865, NGA 151064.jpg",https://www.nga.gov/api/v1/iiif/presentation/manifest.json?cultObj:id=151064,The image is not identical to the one in our collection. Merged from Q103310115.
,,,,,,,,,,,,Q80566046,M85506789,1979.0659P,Madonna and Child with Apollonia and Another Female Saint,,,Gerolamo Giovenone - Madonna and Child with Saint Apollonia and one other saint.jpg,,
,,,,,,,,,,,,Q90716090,M31171961,,Emily Thorn Vanderbilt Sloane,,,Emily Thorn Vanderbilt Sloane White.jpg,,
,,,,,,,,,,,,Q94002062,M18081868,2002.014,Marine Landscape,,,Paul-Jean Clays - Paysage marin.jpg,,
,,,,,,,,,,,,Q94702774,M6649731,1979.0648P,A Baptismal Ceremony,,,Amico Aspertini.1474–1552A Baptismal Ceremony Cress Collection.jpg,,
1989.012.tif,Q103306374,1989.012,primary,,,7797,1931,1378,2010-03-22,1989,tif,Q103306374,M122676634,1989.012,Pastorale,1989,primary,Pastorale - Vanderbilt Fine Arts Gallery - 1989.012.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1989/1989.012.json,
1989.013.jpg,Q102975726,1989.013,suppress,,,238,377,500,2010-04-11,1989,jpg,,,,,,,,,
1989.013.tif,Q102975726,1989.013,primary,,,17725,2137,2831,2010-03-22,1989,tif,Q102975726,M122614395,1989.013,Une Pastorale,1989,primary,Une Pastorale - Vanderbilt Fine Arts Gallery - 1989.013.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1989/1989.013.json,
1989.014.jpg,Q102963173,1989.014,suppress,,,250,358,500,2010-04-04,1989,jpg,,,,,,,,,
1989.014.med.jpg,Q102963173,1989.014,primary,,,5518,3622,5062,2010-03-23,1989,jpg,Q102963173,M122583882,1989.014,Chant des Girondius,1989,primary,Chant des Girondius - Vanderbilt Fine Arts Gallery - 1989.014.med.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1989/1989.014.json,
1989.015.jpg,Q103310238,1989.015,suppress,,,254,500,407,2010-04-25,1989,jpg,,,,,,,,,
1989.015.tif,Q103310238,1989.015,primary,,,5786,1553,1265,2010-04-07,1989,tif,Q103310238,M122696198,1989.015,The Washer Woman,1989,primary,The Washer Woman - Vanderbilt Fine Arts Gallery - 1989.015.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1989/1989.015.json,
1989.016.jpg,Q102975215,1989.016,suppress,,,220,336,500,2010-04-11,1989,jpg,,,,,,,,,
1989.016.tif,Q102975215,1989.016,primary,,,5420,1115,1659,2010-04-06,1989,tif,Q102975215,M122614106,1989.016,Title Unknown,1989,primary,Title Unknown - Vanderbilt Fine Arts Gallery - 1989.016.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1989/1989.016.json,
1989.017.jpg,Q103297730,1989.017,suppress,,,200,500,333,2010-04-04,1989,jpg,,,,,,,,,
1989.017.tif,Q103297730,1989.017,primary,,,23051,3440,2287,2010-03-02,1989,tif,Q103297730,M122641989,1989.017,"Bow Church, Cheapside",1989,primary,"Bow Church, Cheapside - Vanderbilt Fine Arts Gallery - 1989.017.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1989/1989.017.json,
1989.018.jpg,Q102976089,1989.018,suppress,,,174,238,500,2010-04-04,1989,jpg,,,,,,,,,
1989.018.tif,Q102976089,1989.018,primary,,,5461,815,1715,2010-03-03,1989,tif,Q102976089,M122614405,1989.018,Untitled (Landscape with a Rocky Path),1989,primary,Untitled (Landscape with a Rocky Path) - Vanderbilt Fine Arts Gallery - 1989.018.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1989/1989.018.json,
1989.020.jpg,Q102975284,1989.020,primary,,,3128,2960,4056,2014-10-10,1989,jpg,Q102975284,M122614113,1989.020,Tombeau de Marbre Blanc dans l'Isle de Siphanto (Tomb of White Marble on the Island of Siphanto),1989,primary,Tombeau de Marbre Blanc dans l'Isle de Siphanto (Tomb of White Marble on the Island of Siphanto) - Vanderbilt Fine Arts Gallery - 1989.020.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1989/1989.020.json,
1989.024.jpg,Q102964993,1989.024,suppress,,,247,373,500,2010-04-04,1989,jpg,,,,,,,,,
1989.024.med.jpg,Q102964993,1989.024,primary,,,2451,2100,2812,2010-03-23,1989,jpg,Q102964993,M122597431,1989.024,"Femmes de l'Isle de Siphanto, after Jean-Baptiste Hilair (1753-1822)",1989,primary,"Femmes de l'Isle de Siphanto, after Jean-Baptiste Hilair (1753-1822) - Vanderbilt Fine Arts Gallery - 1989.024.med.jpg",https://iiif-manifest.library.vanderbilt.edu/gallery/1989/1989.024.json,
1989.025.jpg,Q102971092,1989.025,suppress,,,253,380,500,2010-04-04,1989,jpg,,,,,,,,,
1989.025.tif,Q102971092,1989.025,primary,,,16736,2084,2741,2010-03-02,1989,tif,Q102971092,M122608533,1989.025,Scotland Yard with Part of the Banquet House,1989,primary,Scotland Yard with Part of the Banquet House - Vanderbilt Fine Arts Gallery - 1989.025.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1989/1989.025.json,
1989.026.jpg,Q103310432,1989.026,suppress,,,185,500,400,2010-04-04,1989,jpg,,,,,,,,,
1989.026.tif,Q103310432,1989.026,primary,,,11478,1771,2212,2010-03-02,1989,tif,,,,,,,,,
1989.027.jpg,Q102965012,1989.027,suppress,,,206,325,500,2010-04-04,1989,jpg,,,,,,,,,
1989.027.tif,Q102965012,1989.027,primary,,,12113,1640,2521,2010-03-02,1989,tif,,,,,,,,,
1989.029.jpg,Q103300206,1989.029,suppress,,,264,500,368,2010-02-21,1989,jpg,,,,,,,,,
1989.029.tif,Q103300206,1989.029,primary,,,13616,2512,1850,2010-02-16,1989,tif,Q103300206,M122651942,1989.029,"Frederic Henrik, Prince van Orange",1989,primary,"Frederic Henrik, Prince van Orange - Vanderbilt Fine Arts Gallery - 1989.029.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1989/1989.029.json,
1989.030.jpg,Q103312347,1989.030,suppress,,,190,500,324,2010-02-21,1989,jpg,,,,,,,,,
1989.030.tif,Q103312347,1989.030,primary,,,9041,2180,1411,2010-02-16,1989,tif,Q103312347,M122704647,1989.030,"Willem de Derde, Prins van Oranje Stadhouder, Kapitein en Admiraal-General enz",1989,primary,"Willem de Derde, Prins van Oranje Stadhouder, Kapitein en Admiraal-General enz - Vanderbilt Fine Arts Gallery - 1989.030.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1989/1989.030.json,
1989.031.jpg,Q102966105,1989.031,suppress,,,231,373,500,2010-04-22,1989,jpg,,,,,,,,,
1989.031.tif,Q102966105,1989.031,primary,,,102504,5108,6848,2010-02-22,1989,tif,Q102966105,M124744833,1989.031,Het Hoog-En Lager-Huys van Engelandt,1989,primary,Het Hoog-En Lager-Huys van Engelandt - Vanderbilt Fine Arts Gallery - 1989.031.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1989/1989.031.json,
1989.032.jpg,Q105096094,1989.032,suppress,,,238,500,391,2010-04-22,1989,jpg,,,,,,,,,
1989.032.tif,Q105096094,1989.032,primary,,,40446,4200,3285,2010-04-15,1989,tif,Q105096094,M122707578,1989.032,The Annunciation to the Shepherds,1989,primary,The Annunciation to the Shepherds - Vanderbilt Fine Arts Gallery - 1989.032.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1989/1989.032.json,
1989.033.jpg,Q106577471,1989.033,suppress,,,225,500,360,2010-04-11,1989,jpg,,,,,,,,,
1989.033.tif,Q106577471,1989.033,primary,,,14559,1893,2625,2010-03-22,1989,tif,Q106577471,M122709092,1989.033,Untitled,1989,primary,Untitled - Vanderbilt Fine Arts Gallery - 1989.033.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1989/1989.033.json,
1989.037a.jpg,Q106577303,1989.037a,suppress,,,204,489,500,2011-04-11,1989,jpg,,,,,,,,,
1989.037a.tif,Q106577303,1989.037a,primary,,,13178,2094,2143,2011-04-11,1989,tif,,,,,,,,,
1989.037b.jpg,Q103305443,1989.037b,suppress,,,194,508,500,2011-04-11,1989,jpg,,,,,,,,,
1989.037b.tif,Q103305443,1989.037b,primary,,,13507,2162,2128,2011-04-11,1989,tif,,,,,,,,,
1989.037c.jpg,Q106577372,1989.037c,suppress,,,258,498,500,2011-04-11,1989,jpg,,,,,,,,,
1989.037c.tif,Q106577372,1989.037c,primary,,,13177,2113,2123,2011-04-11,1989,tif,,,,,,,,,
1989.037d.jpg,Q103298155,1989.037d,suppress,,,246,506,500,2011-04-11,1989,jpg,,,,,,,,,
1989.037d.tif,Q103298155,1989.037d,primary,,,13576,2162,2138,2011-04-11,1989,tif,,,,,,,,,
1989.037e.jpg,Q104032344,1989.037e,suppress,,,223,519,500,2011-04-11,1989,jpg,,,,,,,,,
1989.037e.tif,Q104032344,1989.037e,primary,,,13355,2172,2094,2011-04-11,1989,tif,,,,,,,,,
1989.037f.jpg,Q104032292,1989.037f,suppress,,,203,509,500,2011-04-11,1989,jpg,,,,,,,,,
1989.037f.tif,Q104032292,1989.037f,primary,,,13177,2137,2100,2011-04-11,1989,tif,,,,,,,,,
1989.037g.jpg,Q103301391,1989.037g,suppress,,,197,500,500,2011-04-11,1989,jpg,,,,,,,,,
1989.037g.tif,Q103301391,1989.037g,primary,,,13173,2119,2117,2011-04-11,1989,tif,,,,,,,,,
1989.037h.jpg,Q103307787,1989.037h,suppress,,,261,503,500,2011-04-11,1989,jpg,,,,,,,,,
1989.037h.tif,Q103307787,1989.037h,primary,,,13214,2128,2114,2011-04-11,1989,tif,,,,,,,,,
1989.037i.jpg,Q104032218,1989.037i,suppress,,,253,500,500,2011-04-11,1989,jpg,,,,,,,,,
1989.037i.tif,Q104032218,1989.037i,primary,,,13151,2117,2115,2011-04-11,1989,tif,,,,,,,,,
1989.037j.jpg,Q103311885,1989.037j,suppress,,,231,506,500,2011-04-11,1989,jpg,,,,,,,,,
1989.037j.tif,Q103311885,1989.037j,primary,,,13538,2159,2135,2011-04-11,1989,tif,,,,,,,,,
1989.037k.jpg,Q103304660,1989.037k,suppress,,,207,508,500,2011-04-11,1989,jpg,,,,,,,,,
1989.037k.tif,Q103304660,1989.037k,primary,,,13467,2159,2124,2011-04-11,1989,tif,,,,,,,,,
1989.037l.jpg,Q103298175,1989.037l,suppress,,,202,514,500,2011-04-11,1989,jpg,,,,,,,,,
1989.037l.tif,Q103298175,1989.037l,primary,,,13264,2155,2096,2011-04-11,1989,tif,,,,,,,,,
1989.037m.jpg,Q103307853,1989.037m,suppress,,,205,512,500,2011-04-11,1989,jpg,,,,,,,,,
1989.037m.tif,Q103307853,1989.037m,primary,,,13528,2171,2122,2011-04-11,1989,tif,,,,,,,,,
1989.037n.jpg,Q104032293,1989.037n,suppress,,,216,510,500,2011-04-11,1989,jpg,,,,,,,,,
1989.037n.tif,Q104032293,1989.037n,primary,,,13440,2161,2118,2011-04-11,1989,tif,,,,,,,,,
1989.037o.jpg,Q103301136,1989.037o,suppress,,,258,506,500,2011-04-11,1989,jpg,,,,,,,,,
1989.037o.tif,Q103301136,1989.037o,primary,,,13759,2177,2152,2011-04-11,1989,tif,,,,,,,,,
1989.037p.jpg,Q104032219,1989.037p,suppress,,,243,502,500,2011-04-11,1989,jpg,,,,,,,,,
1989.037p.tif,Q104032219,1989.037p,primary,,,13796,2175,2165,2011-04-11,1989,tif,,,,,,,,,
1989.037q.jpg,Q104032347,1989.037q,suppress,,,275,507,500,2011-04-11,1989,jpg,,,,,,,,,
1989.037q.tif,Q104032347,1989.037q,primary,,,13675,2175,2146,2011-04-11,1989,tif,,,,,,,,,
1989.037r.jpg,Q103302302,1989.037r,suppress,,,197,509,500,2011-04-11,1989,jpg,,,,,,,,,
1989.037r.tif,Q103302302,1989.037r,primary,,,13618,2175,2137,2011-04-11,1989,tif,,,,,,,,,
1989.037s.jpg,Q103307560,1989.037s,suppress,,,199,507,500,2011-04-11,1989,jpg,,,,,,,,,
1989.037s.tif,Q103307560,1989.037s,primary,,,13587,2165,2137,2011-04-11,1989,tif,,,,,,,,,
1989.037t.jpg,Q103307858,1989.037t,suppress,,,227,507,500,2011-04-11,1989,jpg,,,,,,,,,
1989.037t.tif,Q103307858,1989.037t,primary,,,13555,2165,2137,2011-04-11,1989,tif,,,,,,,,,
1989.039.tif,Q105091892,1989.039,primary,,,62827,3736,2869,2012-07-03,1989,tif,Q105091892,M122706824,1989.039,"L'Elève dessinateur, after Carl van Loo, 1764",1989,primary,"L'Elève dessinateur, after Carl van Loo, 1764 - Vanderbilt Fine Arts Gallery - 1989.039.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1989/1989.039.json,
1989.040.tif,Q102961856,1989.040,primary,,,75567,2876,4483,2012-07-17,1989,tif,Q102961856,M122563741,1989.040,Bacchantenzug (Bacchanalian Procession),1989,primary,Bacchantenzug (Bacchanalian Procession) - Vanderbilt Fine Arts Gallery - 1989.040.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1989/1989.040.json,
1989.042.jpg,Q105092138,1989.042,suppress,,,185,551,360,2010-02-22,1989,jpg,,,,,,,,,
1989.042.tif,Q105092138,1989.042,primary,,,25942,3593,2463,2006-11-30,1989,tif,,,,,,,,,
1989.043.jpg,Q105096099,1989.043,primary,,,106,490,667,2010-02-22,1989,jpg,,,,,,,,,
1989.044.jpg,Q102966546,1989.044,suppress,,,125,224,500,2010-11-11,1989,jpg,,,,,,,,,
1989.044.tif,Q102966546,1989.044,primary,,,26420,2010,4482,2010-11-11,1989,tif,,,,,,,,,
1989.045.jpg,Q102968773,1989.045,primary,,,119,528,1125,2010-02-22,1989,jpg,,,,,,,,,
1989.046.jpg,Q102966017,1989.046,suppress,,,529,1500,2024,2012-06-28,1989,jpg,,,,,,,,,
1989.046.tif,Q102966017,1989.046,primary,,,70259,2980,4022,2012-06-28,1989,tif,,,,,,,,,
1989.047.tif,Q102973129,1989.047,primary,,,78726,3100,4332,2015-08-12,1989,tif,,,,,,,,,
1989.048.tif,Q103308353,1989.048,primary,,,104993,5184,3456,2014-09-30,1989,tif,,,,,,,,,
1989.050.jpg,Q102973135,1989.050,suppress,,,183,328,500,2010-04-25,1989,jpg,,,,,,,,,
1989.050.tif,Q102973135,1989.050,primary,,,33837,2752,4193,2010-04-08,1989,tif,,,,,,,,,
1989.070.tif,,x1989.070,,,,65697,2841,3945,2012-04-16,1989,tif,,,,,,,,,
1990.004.JPG,Q103306849,1990.004,suppress,,,746,2035,1115,2003-11-20,1990,JPG,,,,,,,,,
1990.004.tif,Q103306849,1990.004,primary,,,57907,4700,2102,2012-06-27,1990,tif,Q103306849,M113161358,1990.004,Portrait of a Gentleman in a Garden,1990,,Portrait of a Gentleman in a Garden - Vanderbilt Fine Arts Gallery - 1990.004.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1990/1990.004.tif.json,
1990.005.JPG,Q103305541,1990.005,primary,,,895,1945,1215,2003-11-20,1990,JPG,,,,,,,,,
1990.006.jpg,Q102963052,1990.006,suppress,,,45,249,600,2008-04-25,1990,jpg,,,,,,,,,
1990.006.tif,Q102963052,1990.006,primary,,,10208,1232,2820,2010-05-14,1990,tif,,,,,,,,,
1990.007.JPG,Q105092335,1990.007,suppress,,,320,372,521,2007-01-24,1990,JPG,,,,,,,,,
1990.007.tif,Q105092335,1990.007,primary,,,35979,2066,2970,2016-05-17,1990,tif,,,,,,,,,
1990.008.JPG,Q105091689,1990.008,primary,,,313,365,525,2007-01-24,1990,JPG,,,,,,,,,
1990.011.JPG,Q102970189,1990.011,primary,,,497,1389,1395,2016-06-30,1990,JPG,,,,,,,,,
1990.012.JPG,Q102968202,1990.012,primary,,,732,1384,1353,2016-06-30,1990,JPG,,,,,,,,,
1991.003.tif,Q106577350,1991.003,primary,,,104996,5184,3456,2013-02-05,1991,tif,,,,,,,,,
1991.006.jpg,Q103301430,1991.006,suppress,,,205,500,312,2010-09-08,1991,jpg,,,,,,,,,
1991.006.tif,Q103301430,1991.006,primary,,,28331,3937,2456,2010-09-08,1991,tif,Q103301430,M122660398,1991.006,illuminated page from a Persian manuscript with calligraphic verse in Farsi,1991,primary,illuminated page from a Persian manuscript with calligraphic verse in Farsi - Vanderbilt Fine Arts Gallery - 1991.006.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1991/1991.006.json,
1991.007.tif,Q102961202,1991.007,primary,,,63535,3034,3572,2014-07-29,1991,tif,Q102961202,M122560598,1991.007,19th-Century Representations of 17th-Century Fireplaces of the Louis XIV Period,1991,primary,19th-Century Representations of 17th-Century Fireplaces of the Louis XIV Period - Vanderbilt Fine Arts Gallery - 1991.007.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1991/1991.007.json,
1991.009.TIF,Q102976848,1991.009,primary,,,4830,1332,1228,2010-07-27,1991,TIF,,,,,,,,,
1991.009.jpg,Q102976848,1991.009,suppress,,,210,459,500,2010-07-27,1991,jpg,,,,,,,,,
1991.010.TIF,Q103299043,1991.010,primary,,,8069,1953,1404,2010-07-27,1991,TIF,Q103299043,M122650014,1991.010,Dancer performing a No dance in the title Hagoromo (The Feathered Robe),1991,primary,Dancer performing a No dance in the title Hagoromo (The Feathered Robe) - Vanderbilt Fine Arts Gallery - 1991.010.TIF,https://iiif-manifest.library.vanderbilt.edu/gallery/1991/1991.010.json,
1991.010.jpg,Q103299043,1991.010,suppress,,,102,500,309,2010-07-27,1991,jpg,,,,,,,,,
1991.011.TIF,Q102976862,1991.011,primary,,,3168,1032,1036,2010-07-27,1991,TIF,Q102976862,M122980199,1991.011,Votive object for a festival in the Form of the Bodhisattva Hotei (One of the Seven Lucky Gods),1991,primary,Votive object for a festival in the Form of the Bodhisattva Hotei (One of the Seven Lucky Gods) - Vanderbilt Fine Arts Gallery - 1991.011.TIF,https://iiif-manifest.library.vanderbilt.edu/gallery/1991/1991.011.json,
1991.011.jpg,Q102976862,1991.011,suppress,,,118,500,343,2010-07-27,1991,jpg,,,,,,,,,
1991.012.TIF,Q102976854,1991.012,primary,,,6352,1380,1562,2010-07-27,1991,TIF,,,,,,,,,
1991.012.jpg,Q102976854,1991.012,suppress,,,177,500,425,2010-07-27,1991,jpg,,,,,,,,,
1991.013.TIF,Q103312133,1991.013,primary,,,5237,1537,1155,2010-07-27,1991,TIF,Q103312133,M122980172,1991.013,Votive object for a festival in the form of a mask of Okina,1991,primary,Votive object for a festival in the form of a mask of Okina - Vanderbilt Fine Arts Gallery - 1991.013.TIF,https://iiif-manifest.library.vanderbilt.edu/gallery/1991/1991.013.json,
1991.013.jpg,Q103312133,1991.013,suppress,,,94,364,269,2010-07-27,1991,jpg,,,,,,,,,
1991.014.TIF,Q103312140,1991.014,primary,,,8846,2494,1206,2010-07-27,1991,TIF,Q103312140,M122704411,1991.014,Votive object for a festival in the form of a seated cat,1991,primary,Votive object for a festival in the form of a seated cat - Vanderbilt Fine Arts Gallery - 1991.014.TIF,https://iiif-manifest.library.vanderbilt.edu/gallery/1991/1991.014.json,
1991.014.jpg,Q103312140,1991.014,suppress,,,101,500,332,2010-07-27,1991,jpg,,,,,,,,,
1991.015.jpg,Q103301518,1991.015,primary,,,392,1020,360,2005-06-25,1991,jpg,,,,,,,,,
1991.016.TIF,Q106582649,1991.016,primary,,,11974,2438,1673,2010-07-27,1991,TIF,Q106582649,M122709121,1991.016,Carved white jade disc or pendant with a rosewood stand,1991,primary,Carved white jade disc or pendant with a rosewood stand - Vanderbilt Fine Arts Gallery - 1991.016.TIF,https://iiif-manifest.library.vanderbilt.edu/gallery/1991/1991.016.json,
1991.016.jpg,Q106582649,1991.016,suppress,,,143,500,343,2010-07-27,1991,jpg,,,,,,,,,
1991.018.jpg,Q103308012,1991.018,primary,,,242,577,360,2005-06-25,1991,jpg,Q103308012,M122686659,1991.018,Seated Buddha,1991,primary,Seated Buddha - Vanderbilt Fine Arts Gallery - 1991.018.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1991/1991.018.json,
1991.020.tif,Q105092347,1991.020,primary,,,42449,4642,1560,2012-07-19,1991,tif,,,,,,,,,
1991.023.jpg,Q103306985,1991.023,,,,203,500,412,2010-07-15,1991,jpg,,,,,,,,,
1991.023.med.jpg,Q103306985,1991.023,,,,2762,2100,1731,2010-05-14,1991,jpg,,,,,,,,,
1991.023.tif,Q103306985,1991.023,,,,48447,4478,3691,2010-04-15,1991,tif,Q103306985,M113161469,1991.023,Portrait of a Young Woman in Profile,1991,,Portrait of a Young Woman in Profile - Vanderbilt Fine Arts Gallery - 1991.023.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1991/1991.023.tif.json,
1991.023lg.jpg,Q103306985,1991.023,,,,3463,4478,3691,2010-06-02,1991,jpg,,,,,,,,,
1991.024.jpg,Q103306857,1991.024,suppress,,,243,500,359,2010-07-15,1991,jpg,,,,,,,,,
1991.024.med.jpg,Q103306857,1991.024,suppress,,,3371,2100,1510,2010-05-14,1991,jpg,,,,,,,,,
1991.024.tif,Q103306857,1991.024,primary,,,72900,5100,3659,2010-04-06,1991,tif,Q103306857,M113161375,1991.024,Portrait of a Gentleman in Profile,1991,,Portrait of a Gentleman in Profile - Vanderbilt Fine Arts Gallery - 1991.024.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1991/1991.024.tif.json,
1991.025.JPG,Q102961514,1991.025,primary,,,1383,2448,3264,2017-04-13,1991,JPG,,,,,,,,,
1991.026.JPG,Q102964022,1991.026,primary,,,1309,2448,3264,2017-04-13,1991,JPG,,,,,,,,,
1991.027.jpg,Q102968243,1991.027,suppress,,,214,499,500,2011-07-11,1991,jpg,,,,,,,,,
1991.027.tif,Q102968243,1991.027,primary,,,67583,3392,3399,2011-07-11,1991,tif,Q102968243,M122603731,1991.027,Longquan celadon ware charger,1991,primary,Longquan celadon ware charger - Vanderbilt Fine Arts Gallery - 1991.027.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1991/1991.027.json,
1991.139.tif,,x1991.139,,,,52509,5184,3456,2012-02-20,1991,tif,,,,,,,,,
1991.178.tif,,x1991.178,,,,52506,5184,3456,2012-03-11,1991,tif,,,,,,,,,
1992.02.TIF,,x1992.02,,,,44124,3168,4752,2020-01-15,1992,TIF,,,,,,,,,
1992.062-064-240-02.TIF,,x1992.062-064-240-02,,,image includes multiple separately accessioned works,44122,3168,4752,2020-01-15,1992,TIF,,,,,,,,,
1992.081.jpg,Q102966750,1992.081,primary,,,85,385,504,2009-11-24,1992,jpg,Q102966750,M122601064,1992.081,"Jō and Uba at Takasago - The Immortal Couple, from the series Yoshitoshi ryakuga (Sketches by Yoshitoshi)",1992,primary,"Jō and Uba at Takasago - The Immortal Couple, from the series Yoshitoshi ryakuga (Sketches by Yoshitoshi) - Vanderbilt Fine Arts Gallery - 1992.081.jpg",https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.081.json,
1992.082.jpg,Q102963093,1992.082,primary,,,144,629,825,2010-02-22,1992,jpg,Q102963093,M122583864,1992.082,"Catching Kittens with Bonito - A Bride Receiving a Gift of Dried Bonito, from the series Yoshitoshi ryakuga (Sketches by Yoshitoshi)",1992,primary,"Catching Kittens with Bonito - A Bride Receiving a Gift of Dried Bonito, from the series Yoshitoshi ryakuga (Sketches by Yoshitoshi) - Vanderbilt Fine Arts Gallery - 1992.082.jpg",https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.082.json,
1992.083.jpg,Q102961245,1992.083,suppress,,,72,388,506,2001-11-27,1992,jpg,,,,,,,,,
1992.083.tif,Q102961245,1992.083,primary,,,18754,2215,2890,2012-07-30,1992,tif,Q102961245,M122562112,1992.083,"A Ghost Painting Coming to Life in the Studio of the Painter Okyō, from the series Yoshitoshi ryakuga (Sketches by Yoshitoshi)",1992,primary,"A Ghost Painting Coming to Life in the Studio of the Painter Okyō, from the series Yoshitoshi ryakuga (Sketches by Yoshitoshi) - Vanderbilt Fine Arts Gallery - 1992.083.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.083.json,
1992.084.jpg,Q102968680,1992.084,primary,,,70,389,504,2009-11-24,1992,jpg,Q102968680,M122604644,1992.084,Momotarō Goes to Devil's Island from the series Yoshitoshi ryakuga (Sketches by Yoshitoshi),1992,primary,Momotarō Goes to Devil's Island from the series Yoshitoshi ryakuga (Sketches by Yoshitoshi) - Vanderbilt Fine Arts Gallery - 1992.084.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.084.json,
1992.085.tif,Q106566841,1992.085,primary,,,18285,2186,2855,2012-07-30,1992,tif,Q106566841,M122707596,1992.085,"Honda Yoshimitsu Discovers the Buddha, Honda Zenko  Perceiving the Buddha Nyorai in a Pond in Naniwa, from the series Yoshitoshi ryakuga",1992,primary,"Honda Yoshimitsu Discovers the Buddha, Honda Zenko Perceiving the Buddha Nyorai in a Pond in Naniwa, from the series Yoshitoshi ryakuga - Vanderbilt Fine Arts Gallery - 1992.085.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.085.json,
1992.086.jpg,Q106577281,1992.086,suppress,,,180,580,775,2010-02-22,1992,jpg,,,,,,,,,
1992.086.tif,Q106577281,1992.086,primary,,,18598,2192,2896,2012-07-30,1992,tif,Q106577281,M122708854,1992.086,"An Honorable, Serpentine Death in Shido Bay, from the series Yoshitoshi ryakuga (Sketches by Yoshitoshi)",1992,primary,"An Honorable, Serpentine Death in Shido Bay, from the series Yoshitoshi ryakuga (Sketches by Yoshitoshi) - Vanderbilt Fine Arts Gallery - 1992.086.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.086.json,
1992.087.tif,Q102974257,1992.087,primary,,,33639,2086,2742,2014-11-05,1992,tif,Q102974257,M122611650,1992.087,"The Hell Courtesan Jigokudayū sees herself as a Skeleton in the Mirror of Hell, from the series Yoshitoshi ryakuga (Sketches by Yoshitoshi)",1992,primary,"The Hell Courtesan Jigokudayū sees herself as a Skeleton in the Mirror of Hell, from the series Yoshitoshi ryakuga (Sketches by Yoshitoshi) - Vanderbilt Fine Arts Gallery - 1992.087.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.087.json,
1992.088.jpg,Q102962070,1992.088,primary,,,121,575,775,2010-02-22,1992,jpg,Q102962070,M122564627,1992.088,"Benkei and Others Around a Bell, from the series Yoshitoshi ryakuga (Sketches by Yoshitoshi)",1992,primary,"Benkei and Others Around a Bell, from the series Yoshitoshi ryakuga (Sketches by Yoshitoshi) - Vanderbilt Fine Arts Gallery - 1992.088.jpg",https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.088.json,
