qid,accession_number,dimension,type,label,creator,inception_val,inception_earliest_date_val,inception_latest_date_val,style_period,rights,media_url,status
Q105091575,2005.020,ambiguous,print,A Cold Empty Feeling,Q105090602,2001-01-01T00:00:00Z,,,,,https://forum.jstor.org/assets/26759105/representation-view,inception was after copyright cutoff
Q103296424,2004.012,ambiguous,print,A Connemara Peasant,Q5548964,1921-01-01T00:00:00Z,,,,,https://forum.jstor.org/assets/26758984/representation-view,inception prior to copyright cutoff
Q102961230,2004.029,ambiguous,print,A Craggy Landscape,Q1970087,,,,,NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26759001/representation-view,artist died before copyright cutoff
Q105091576,2001.074,ambiguous,print,A Drive into the desert at Night with cocktails in a thermos and paper cups is Beautiful,Q105090562,2001-01-01T00:00:00Z,,,,,https://forum.jstor.org/assets/26758697/representation-view,inception was after copyright cutoff
Q106582604,,ambiguous,print,A Drunken Peasant Pushed into a Pigsty,,,,,,,,
Q103296439,1965.025,ambiguous,print,"A Dwarf of Philip IV, after Velasquez",Q20950183,1869-01-01T00:00:00Z,,,,NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26753505/representation-view,inception prior to copyright cutoff
Q102961239,1992.141,ambiguous,print,A Famous View of Ise - The Marriage Rocks at Futami-ga-ura at Sunrise,Q4233718,1891-01-01T00:00:00Z,,,,,https://forum.jstor.org/assets/26756456/representation-view,inception prior to copyright cutoff
Q103296446,1956.002,ambiguous,print,A Flower Piece (after Jan van Huysum),Q2360939,1778-01-01T00:00:00Z,,,,NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26753365/representation-view,inception prior to copyright cutoff
Q102961245,1992.083,ambiguous,print,"A Ghost Painting Coming to Life in the Studio of the Painter Okyō, from the series Yoshitoshi ryakuga (Sketches by Yoshitoshi)",Q467337,1882-01-01T00:00:00Z,,,,,https://forum.jstor.org/assets/26756398/representation-view,inception prior to copyright cutoff
Q103296455,1979.0707P,ambiguous,print,A Good Story,Q19730649,1887-01-01T00:00:00Z,,,,,https://forum.jstor.org/assets/26754919/representation-view,inception prior to copyright cutoff
Q103296464,,ambiguous,print,A Group of Auriculas,,,,,,,,
Q103296468,,ambiguous,print,A Group of Carnations,,,,,,,,
Q102961253,1956.001,ambiguous,print,A group of muffs and other articles of dress on a table,Q448555,1647-01-01T00:00:00Z,,,,NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26753364/representation-view,inception prior to copyright cutoff
Q103550883,1969.020,ambiguous,print,A Harlot's Progress,Q171344,1772-01-01T00:00:00Z,1744-01-01T00:00:00Z,1800-01-01T00:00:00Z,,NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26753567/representation-view,inception prior to copyright cutoff
Q106577242,1969.022,ambiguous,print,A Harlot's Progress: Apprehended by a Magistrate,Q171344,1772-01-01T00:00:00Z,1744-01-01T00:00:00Z,1800-01-01T00:00:00Z,,NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26753569/representation-view,inception prior to copyright cutoff
Q102961265,1969.023,ambiguous,print,A Harlot's Progress: Scene in Bridewell,Q171344,1772-01-01T00:00:00Z,1744-01-01T00:00:00Z,1800-01-01T00:00:00Z,,NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26753570/representation-view,inception prior to copyright cutoff
Q106577243,1969.024,ambiguous,print,"A Harlot's Progress: She Expires, While the Doctors are Quarreling",Q171344,1772-01-01T00:00:00Z,1744-01-01T00:00:00Z,1800-01-01T00:00:00Z,,NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26753571/representation-view,inception prior to copyright cutoff
Q102961272,1969.025,ambiguous,print,A Harlot's Progress: The Funeral,Q171344,1772-01-01T00:00:00Z,1744-01-01T00:00:00Z,1800-01-01T00:00:00Z,,NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26753572/representation-view,inception prior to copyright cutoff
Q106577244,1969.021,ambiguous,print,A Harlot's Progress: The Quarrel with Her Jew Protector,Q171344,1772-01-01T00:00:00Z,1744-01-01T00:00:00Z,1800-01-01T00:00:00Z,,NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26753568/representation-view,inception prior to copyright cutoff
Q103296474,1972.042,ambiguous,print,A Kabuki Actor as the Imposter Tagotohime,Q467427,1852-01-01T00:00:00Z,,,,NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26753808/representation-view,inception prior to copyright cutoff
Q105091577,1998.039,ambiguous,print,A La Habana me Voy  ADGFAD,Q105091182,1987-01-01T00:00:00Z,,,,,https://forum.jstor.org/assets/26758139/representation-view,inception was after copyright cutoff
Q105091578,1971.024,ambiguous,print,A Lady,Q3638203,1800-01-01T00:00:00Z,,,,NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26753719/representation-view,inception prior to copyright cutoff
Q103296483,1979.0688P,ambiguous,print,A Macaroni of the 18th Century,Q94921903,1887-01-01T00:00:00Z,,,,,https://forum.jstor.org/assets/26754900/representation-view,inception prior to copyright cutoff
Q105091579,2016.005.02,ambiguous,print,A Manifesto,Q105090580,2015-01-01T00:00:00Z,,,,IN COPYRIGHT,https://forum.jstor.org/assets/26760188/representation-view,assessed to in copyright
Q102961288,1979.0912P,ambiguous,print,A Meeting in a Forest,Q271676,,,,,NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26755124/representation-view,artist died before copyright cutoff
Q103296490,2004.019,ambiguous,print,A Mountain Man,Q5548964,1927-01-01T00:00:00Z,1926-01-01T00:00:00Z,1927-01-01T00:00:00Z,,,https://forum.jstor.org/assets/26758991/representation-view,inception was after copyright cutoff
Q102961305,2004.030,ambiguous,print,A Mountain Pass,Q1970087,,,,,NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26759002/representation-view,artist died before copyright cutoff
Q105091580,2001.142,ambiguous,print,A Musical Christmas Carol,Q105090646,1999-01-01T00:00:00Z,,,,,https://forum.jstor.org/assets/26758765/representation-view,inception was after copyright cutoff
Q102961312,1956.051,ambiguous,print,A Philosopher,Q58470913,1600-01-01T00:00:00Z,,,,NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26753412/representation-view,inception prior to copyright cutoff
Q103296506,1992.142a&b,ambiguous,print,A Picture from an Outline of Women's Manners - Sewing,Q3087294,1890-01-01T00:00:00Z,,,,,https://forum.jstor.org/assets/26756457/representation-view,inception prior to copyright cutoff
Q102961315,,ambiguous,print,A Picture from an Outline of Women's Manners - The Wedding Ceremony,,,,,,,,
Q102961327,1972.053,ambiguous,print,A Puppet Play in the Inner Palace of Edo Castle (from the series The Inner Palace of Chiyoda Castle),Q3087294,1895-01-01T00:00:00Z,,,,NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26753819/representation-view,inception prior to copyright cutoff
Q106577262,1969.029,ambiguous,print,A Rake's Progress: Arrested for Debt,Q171344,1782-01-01T00:00:00Z,1763-01-01T00:00:00Z,1800-01-01T00:00:00Z,,NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26753576/representation-view,inception prior to copyright cutoff
Q103550890,1969.030,ambiguous,print,A Rake's Progress: Married to an Old Maid,Q171344,1782-01-01T00:00:00Z,1763-01-01T00:00:00Z,1800-01-01T00:00:00Z,,NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26753577/representation-view,inception prior to copyright cutoff
Q106577263,1969.031,ambiguous,print,A Rake's Progress: Scene in a Gambling House,Q171344,1782-01-01T00:00:00Z,1763-01-01T00:00:00Z,1800-01-01T00:00:00Z,,NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26753578/representation-view,inception prior to copyright cutoff
Q106577264,1969.033,ambiguous,print,A Rake's Progress: Scene in a Madhouse,Q171344,1782-01-01T00:00:00Z,1763-01-01T00:00:00Z,1800-01-01T00:00:00Z,,NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26753580/representation-view,inception prior to copyright cutoff
Q106577265,1969.027,ambiguous,print,A Rake's Progress: Surrounded by Artists and Professors,Q171344,1782-01-01T00:00:00Z,1763-01-01T00:00:00Z,1800-01-01T00:00:00Z,,NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26753574/representation-view,inception prior to copyright cutoff
Q106577266,1969.032,ambiguous,print,A Rake's Progress: The Prison Scene,Q171344,1782-01-01T00:00:00Z,1763-01-01T00:00:00Z,1800-01-01T00:00:00Z,,NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26753579/representation-view,inception prior to copyright cutoff
Q106577267,1969.028,ambiguous,print,A Rake's Progress: The Tavern Scene,Q171344,1782-01-01T00:00:00Z,1763-01-01T00:00:00Z,1800-01-01T00:00:00Z,,NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26753575/representation-view,inception prior to copyright cutoff
Q106577268,1969.026,ambiguous,print,A Rake's Progress: The Young Heir Takes Possession of the Miser's Effects,Q171344,1782-01-01T00:00:00Z,1763-01-01T00:00:00Z,1800-01-01T00:00:00Z,,NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26753573/representation-view,inception prior to copyright cutoff
Q106582605,1999.175,ambiguous,print,A River God,Q18671113,,,,,,https://forum.jstor.org/assets/26758398/representation-view,artist died before copyright cutoff
Q103296523,,ambiguous,print,"A Rooster, ""Gallas Furcatus,"" Forked Tail Wild Cock",,,,,,,,
Q103296534,,ambiguous,print,"A Rooster, ""Gallus Oeneus,"" Wild Golden Cock",,,,,,,,
Q103296542,1965.029,ambiguous,print,A Sailor's Infancy,Q781120,,,,,NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26753509/representation-view,artist died before copyright cutoff
Q103296548,1972.079,ambiguous,print,A Scene from Homer's Odyssey,Q264193,1930-01-01T00:00:00Z,,,,COPYRIGHT NOT EVALUATED,https://forum.jstor.org/assets/26753845/representation-view,inception was after copyright cutoff
Q102961335,,ambiguous,print,"A Scene from Virgil's Aeneid, Book IV",,,,,,,,
Q102961344,,ambiguous,print,"A Scene from Virgil's Aeneid, Book IX",,,,,,,,
Q102961349,,ambiguous,print,"A Scene from Virgil's Aeneid, Book VI",,,,,,,,
Q102961359,,ambiguous,print,"A Scene from Virgil's Aeneid, Book VIII",,,,,,,,
Q102961367,1988.097,ambiguous,print,A Senseless After Dinner Custom,Q151165,1898-01-01T00:00:00Z,,,,,https://forum.jstor.org/assets/26756157/representation-view,inception prior to copyright cutoff
Q103296569,2002.007,ambiguous,print,A standing Bijin,Q467427,1820-01-01T00:00:00Z,,,Edo (Japanese period),,https://forum.jstor.org/assets/26758814/representation-view,inception prior to copyright cutoff
Q102961376,1975.054,ambiguous,print,A Storm at Sea after Claude Lorrain,Q2360939,1807-01-01T00:00:00Z,,,,NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26753978/representation-view,inception prior to copyright cutoff
Q105091584,,ambiguous,print,A Stump Full of Granddaddies Live at St. Patrick's Day at Marathon Sports Bar,,,,,,,,
Q106577269,1964.001,ambiguous,print,"A Summer Home in Chautauqua, NY",Q105090088,,,,,COPYRIGHT NOT EVALUATED,https://forum.jstor.org/assets/26753461/representation-view,unknown
Q103296578,1956.049,ambiguous,print,A Sybil,Q4865508,1631-01-01T00:00:00Z,1627-01-01T00:00:00Z,1635-01-01T00:00:00Z,,NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26753410/representation-view,inception prior to copyright cutoff
Q102961387,1970.058,ambiguous,print,A toutes les personnes qui ont des capitaux a perdre,Q187506,1837-01-01T00:00:00Z,,,Realism,NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26753683/representation-view,inception prior to copyright cutoff
Q105095932,,ambiguous,print,A Train of the Second Class for Outside Passengers,,,,,,,,
Q103296586,1992.256,ambiguous,print,"A Tray of Octopus, Blowfish, Crab, and Two Other Fish (facsimile)",Q52154484,,,,,,https://forum.jstor.org/assets/26756572/representation-view,artist died before copyright cutoff
Q102961400,,ambiguous,print,"A tympanum with Madonna, St. Ephanus, St. Petrus, St. Paulus, St. Agata",,,,,,,,
Q102961454,2015.037qq,ambiguous,print,"AARKA, from American Abstract Artists 50th Anniversary Print Portfolio",Q43139749,1987-01-01T00:00:00Z,,,,IN COPYRIGHT,https://forum.jstor.org/assets/26760012/representation-view,assessed to in copyright
Q102961461,1999.144,ambiguous,print,Abigail before David,Q7029366,1608-01-01T00:00:00Z,,,,,https://forum.jstor.org/assets/26758324/representation-view,inception prior to copyright cutoff
Q102961468,1956.013,ambiguous,print,Abondantia,Q2114093,1575-01-01T00:00:00Z,,,,NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26753376/representation-view,inception prior to copyright cutoff
Q102961474,,ambiguous,print,About a Cat,,,,,,,,
Q103296618,2002.023,ambiguous,print,Abschied (Parting),Q152788,1906-01-01T00:00:00Z,,,,COPYRIGHT NOT EVALUATED,https://forum.jstor.org/assets/26758830/representation-view,inception prior to copyright cutoff
Q102961486,2015.038j,ambiguous,print,"Abstract-Impressionism - After Seurat, from American Abstract Artists 75th Anniversary Print Portfolio",Q75571020,2012-01-01T00:00:00Z,,,,IN COPYRIGHT,https://forum.jstor.org/assets/26760041/representation-view,assessed to in copyright
Q105091585,1970.027,ambiguous,print,Abstraction,Q105090391,1969-01-01T00:00:00Z,,,,COPYRIGHT NOT EVALUATED,https://forum.jstor.org/assets/26753652/representation-view,inception was after copyright cutoff
Q102961491,1970.044,ambiguous,print,Abstraction (from Derriere le Miroìr),Q151580,1963-01-01T00:00:00Z,,,,IN COPYRIGHT,https://forum.jstor.org/assets/26753669/representation-view,assessed to in copyright
Q105095852,2015.075.15,ambiguous,print,"Achtung, Banditen! Die Zeit des Verbrechens (Attention Bandits! The time of crime)",,1988-01-01T00:00:00Z,,,,IN COPYRIGHT,https://forum.jstor.org/assets/26760121/representation-view,assessed to in copyright
Q105091586,1997.051,ambiguous,print,"Acisclo Escultura, Galeria Carl van der Voort, Ibiza",Q105090336,1976-01-01T00:00:00Z,,,,,https://forum.jstor.org/assets/26757961/representation-view,inception was after copyright cutoff
Q105091587,1997.070,ambiguous,print,"Acisclo Escultura, Galeria Carl van der Voort, Ibiza",Q105090336,1978-01-01T00:00:00Z,,,,,https://forum.jstor.org/assets/26757980/representation-view,inception was after copyright cutoff
Q102961498,2012.008o,ambiguous,print,"Across, from American Abstract Artists 60th Anniversary Print Portfolio",Q57615161,1997-01-01T00:00:00Z,,,,IN COPYRIGHT,https://forum.jstor.org/assets/26759806/representation-view,assessed to in copyright
Q103296626,1970.003,ambiguous,print,Adam and Eve are Banished from Paradise,Q93284,1960-01-01T00:00:00Z,,,,IN COPYRIGHT,https://forum.jstor.org/assets/26753628/representation-view,assessed to in copyright
Q103296631,1982.076,ambiguous,print,"Adam and Eve, from the suite Triomphe de l'amour (Triumph of Love)",Q5577,1978-01-01T00:00:00Z,,,,,https://forum.jstor.org/assets/26755695/representation-view,inception was after copyright cutoff
Q106566598,2005.001f,ambiguous,print,Adriane,Q47513362,1979-01-01T00:00:00Z,,,,,https://forum.jstor.org/assets/26759086/representation-view,inception was after copyright cutoff
Q102961514,1991.025,ambiguous,print,African Daisy (reproduction),Q312786,,,,,,https://forum.jstor.org/assets/26756313/representation-view,unknown
Q103296647,1969.039,ambiguous,print,After,Q171344,1768-01-01T00:00:00Z,1736-01-01T00:00:00Z,1800-01-01T00:00:00Z,,NO COPYRIGHT – UNITED STATES,https://forum.jstor.org/assets/26753586/representation-view,inception prior to copyright cutoff
Q105091589,,ambiguous,print,After the Performance from the Commedia dell'Arte [XXIIA],,,,,,,,
Q102961521,1976.013,ambiguous,print,"Afterglow (also called Geddington, England)",Q80077266,1938-01-01T00:00:00Z,,,,COPYRIGHT NOT EVALUATED,https://forum.jstor.org/assets/26754004/representation-view,inception was after copyright cutoff
Q103296650,1970.050,ambiguous,print,Agrippina (from a painting by Benjamin West),Q5770067,1774-01-01T00:00:00Z,,,,NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26753675/representation-view,inception prior to copyright cutoff
Q103296659,1957.026,ambiguous,print,Aiguiere de crystal de Roche,Q79988298,1864-01-01T00:00:00Z,,,,NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26753442/representation-view,inception prior to copyright cutoff
Q104030926,,ambiguous,print,Airlines Poster,,,,,,,,
Q104030927,,ambiguous,print,Airlines Poster,,,,,,,,
Q102961549,1999.172gg,ambiguous,print,"Album du Siége, Title page from Recueil de Caricatures Publieé Pendant le Siége dans Le Charivari",Q187506,1871-01-01T00:00:00Z,,,,,https://forum.jstor.org/assets/26758365/representation-view,inception prior to copyright cutoff
