qid,commons_id,local_identifier,label_en,directory,local_filename,rank,image_name,iiif_manifest,notes
Q102967814,,1984.028,Landscape with Figures,1984,1984.028.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1984/1984.028.json,
Q102967821,,1984.030,Landscape with Figures,1984,1984.030.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1984/1984.030.json,
Q102967848,,1979.0195P,Landscape with Shepherds,1979,1979.0195P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0195P.json,
Q102967855,,1979.0293P,Landscape with Two Figures,1979,1979.0293P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0293P.json,
Q102968020,,1980.040,Leeds Woods,1980,1980.040.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1980/1980.040.json,
Q94696965,,1979.0654P,Madonna and Child,1979,1979.0654P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0654P.json,
Q94702413,,1979.0650P,Madonna and Child,1979,1979.0650P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0650P.json,
Q80566046,,1979.0659P,Madonna and Child with Apollonia and Another Female Saint,1979,1979.0659P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0659P.json,
Q94696574,,1979.0657P,Madonna with Three Saints and John,1979,1979.0657P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0657P.json,
Q94002062,,2002.014,Marine Landscape,2002,2002.014.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2002/2002.014.json,
Q103305361,,1980.025,Mister Hasting,1980,1980.025.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1980/1980.025.json,
Q102968693,,1979.0215P,Moonlight Nymphs,1979,1979.0215P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0215P.json,
Q102968780,,1994.332,Mount Fuji and the Pine Beach at Miho,1994,1994.332.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1994/1994.332.json,
Q102969054,,1974.002,North African Battle Scene,1974,1974.002.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1974/1974.002.json,
Q105095779,,1979.0787P,Oil Sketch,1979,1979.0787P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0787P.json,
Q105095780,,1979.0788P,Oil Sketch,1979,1979.0788P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0788P.json,
Q105095782,,1979.0789P,Oil Sketch,1979,1979.0789P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0789P.json,
Q105095771,,1979.0790P,Oil Sketch of Florida,1979,1979.0790P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0790P.json,
Q105095772,,1979.0791P,Oil Sketch of Florida,1979,1979.0791P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0791P.json,
Q105095773,,1979.0792P,Oil Sketch of Florida,1979,1979.0792P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0792P.json,
Q105095775,,1979.0793P,Oil Sketch of Florida,1979,1979.0793P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0793P.json,
Q105095776,,1979.0794P,Oil Sketch of Florida,1979,1979.0794P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0794P.json,
Q105095777,,1979.0795P,Oil Sketch of Florida,1979,1979.0795P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0795P.json,
Q102969583,,1979.0016,Paris Garden,1979,1979.0016.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0016.json,
Q103306344,,1979.0249P,Parlor Scene,1979,1979.0249P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0249P.json,
Q102969634,,1973.012,Peasants in a Landscape,1973,1973.012.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1973/1973.012.json,
Q94440586,,1970.007,Portrait of a Gentleman - painting only,1970,1970.007.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1970/1970.007.json,
Q94440586,,1970.007,Portrait of a Gentleman - in frame,1970,1970.007b.tif,secondary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1970/1970.007.json,
Q103306879,,1979.0176,Portrait of a Lady,1979,1979.0176.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0176.json,
Q103306902,,1986.013,Portrait of a Man,1986,1986.013.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1986/1986.013.json,
Q103306922,,1992.335,Portrait of a Man in Armor,1992,1992.335.JPG,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.335.json,
Q103306927,,1992.336,Portrait of a Man in Red,1992,1992.336.JPG,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.336.json,
Q105095955,,1979.0086,Portrait of a Woman,1979,1979.0086.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0086.json,
Q103306966,,1986.008,Portrait of a Young Girl,1986,1986.008.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1986/1986.008.json,
Q104032249,,1971.004,Portrait of a Young Woman,1971,1971.004.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1971/1971.004.json,
Q103307013,,1984.032,Portrait of Edward Bridgen,1984,1984.032.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1984/1984.032.json,
Q103307047,,1971.001,Portrait of Joseph Montgomery Peters,1971,1971.001.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1971/1971.001.json,
Q102970219,,2000.005,"Rakuchu-Rakugai (View of Daily Life in Kyoto), six panel screen",2000,2000.005.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2000/2000.005.json,
Q103307762,,1996.183,Rural Landscape with Cows,1996,1996.183.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1996/1996.183.json,
Q104017130,,1979.0786P,Scene in Florida,1979,1979.0786P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0786P.json,
Q103307948,,1979.0015,Scituate Harbor,1979,1979.0015.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0015.json,
Q102971097,,1988.143b,"Screen painting of five cranes (three flying), with a rushing stream on the left and the bank on the right",1988,1988.143b.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1988/1988.143b.json,
Q102971105,,1988.143a,"Screen painting of four cranes (three flying), with flowing water, bamboo, and cherry blossoms",1988,1988.143a.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1988/1988.143a.json,
Q103307988,,1979.0175,Seascape,1979,1979.0175.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0175.json,
Q103308141,,1979.0223P,Seated Woman,1979,1979.0223P.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0223P.json,
Q102971560,,1986.025,Six panel screen with scenes from the Tale of Genji,1986,1986.025.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1986/1986.025.json,
Q103308637,,1979.0634P,Ski Jumpers,1979,1979.0634P.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0634P.json,
Q102973016,,1979.0324P,Soldiers Before a Queen (Tribute to a Sultana),1979,1979.0324P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0324P.json,
Q103308814,,1986.003,St. John Consoling the Virgin,1986,1986.003.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1986/1986.003.json,
Q94702395,,1979.0651P,St. Louis of Toulouse,1979,1979.0651P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0651P.json,
Q94702974,,1979.0655P,St. Sebastian,1979,1979.0655P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0655P.json,
Q104032530,,1979.0203P,Still Life with Fish,1979,1979.0203P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0203P.json,
Q102973525,,1979.0284P,Strolling Musicians in an Inn Garden,1979,1979.0284P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0284P.json,
Q103309316,,1979.0174,"Sunrise, San Remo",1979,1979.0174.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0174.json,
Q102973993,,1969.013,Tennessee Landscape,1969,1969.013.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.013.json,
Q94544652,,1979.0653P,"The Crucifixion with the Virgin Mary, St. Mary Magdalene, St. John the Evangelist, and a Female Saint",1979,1979.0653P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0653P.json,
Q94702420,,1979.0649P,"The Crucifixion with the Virgin, Mary Magdalene and St. John the Evangelist",1979,1979.0649P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0649P.json,
Q103309655,,2002.011,The Edge of the Forest,2002,2002.011.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2002/2002.011.json,
Q103309798,,2002.012,The Harling Gate,2002,2002.012.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2002/2002.012.json,
Q94971573,,1972.063,The Infant Shakespeare Attended by Nature and the Passions,1972,1972.063.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1972/1972.063.json,
Q102974452,,1971.002,The Jungfrau,1971,1971.002.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1971/1971.002.json,
Q103309955,,1979.0251P,The Love Letter,1979,1979.0251P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0251P.json,
Q102974631,,1981.007,"The Old Homestead, Wyoming Valley",1981,1981.007.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1981/1981.007.json,
Q102974638,,1979.0234P,The Orchard,1979,1979.0234P.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0234P.json,
Q103310030,,1979.0280P,The Pianist,1979,1979.0280P.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0280P.json,
Q102974719,,1988.010,The Repentance of Mary Magdalene,1988,1988.010.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1988/1988.010.json,
Q104032737,,1995.008,Unsigned album paintings depicting Taoist immortals,1995,1995.008.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.008.json,
Q104032738,,1995.009,Unsigned album paintings depicting Taoist immortals,1995,1995.009.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.009.json,
Q104032739,,1995.010,Unsigned album paintings depicting Taoist immortals,1995,1995.010.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.010.json,
Q104032740,,1995.011,Unsigned album paintings depicting Taoist immortals,1995,1995.011.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.011.json,
Q104032741,,1995.012,Unsigned album paintings depicting Taoist immortals,1995,1995.012.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.012.json,
Q104032742,,1995.013,Unsigned album paintings depicting Taoist immortals,1995,1995.013.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.013.json,
Q103312067,,2002.009,View near Thorpe; Moonlight scene,2002,2002.009.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2002/2002.009.json,
Q102976779,,2018.002,Village Street,2018,2018.002.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2018/2018.002.json,
Q103312093,,1979.0322P,Virgin,1979,1979.0322P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0322P.json,
Q106577500,,1979.0268P,Visiting the Poor,1979,1979.0268P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0268P.json,
Q106577501,,1996.194,"Wakakusa, Album of bird studies",1996,1996.194.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1996/1996.194.json,
Q105092364,,1979.0282P,Winter in the Highlands,1979,1979.0282P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0282P.json,
Q102977193,,1979.0190P,Woman and Parrot,1979,1979.0190P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0190P.json,
Q103312440,,1979.0226P,Woman Winding Yarn,1979,1979.0226P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0226P.json,
Q103312479,,1979.0316P,Woman's Head (taken from a larger painting),1979,1979.0316P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0316P.json,
Q102966235,,1979.0074,Hundred Guilder Print,1979,1979.0074.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0074.json,
Q103296766,,1999.140,Amida (Buddha) composed of minuscule Chinese characters,1999,1999.140.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1999/1999.140.json,
Q103296837,,1988.144,Ancestral Portrait of an Elderly Man,1988,1988.144.JPG,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1988/1988.144.json,
Q103296847,,1988.145,Ancestral Portrait of an Elderly Woman,1988,1988.145.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1988/1988.145.json,
Q105095996,,1980.028,Bamboo,1980,1980.028.JPG,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1980/1980.028.json,
Q103298394,,1978.013,Chinese Landscape,1978,1978.013.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1978/1978.013.json,
Q102963263,,1978.014,Chinese Winter Landscape,1978,1978.014.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1978/1978.014.json,
Q103299376,,1980.035,Drunken Man with Two Boy Servants Returning Home,1980,1980.035.JPG,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1980/1980.035.json,
Q104031967,,1981.008,Female Ancestral Portrait,1981,1981.008.JPG,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1981/1981.008.json,
Q105091845,,1993.215a,Hand scroll depicting a winter landscape,1993,1993.215a.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1993/1993.215a.json,
Q103304863,,1980.033,Male Ancestral Portrait,1980,1980.033.JPG,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1980/1980.033.json,
Q105091978,,1980.026,Mountain Landscape after Rain,1980,1980.026.JPG,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1980/1980.026.json,
Q103306849,,1990.004,Portrait of a Gentleman in a Garden,1990,1990.004.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1990/1990.004.json,
Q106577463,,1995.006,Two monkeys and cherry blossoms,1995,1995.006.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.006.json,
Q106568526,,2004.089,Ding ware bowl with incised design of pair of swimming ducks amongst lotus leaves and a lotus pod surrounded by waves,2004,2004.089.TIF,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2004/2004.089.json,
Q103296780,,1979.0524P,Amphora,1979,1979.0524P.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0524P.json,
Q102961661,,1973.029,Annamese ware dish with blue underglaze painting,1973,1973.029.TIF,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1973/1973.029.json,
Q103297265,,1979.0409P,Bear effigy water bottle with abstract design in black pigment,1979,1979.0409P.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0409P.json,
Q102962078,,1985.094,Bent bowl with a fish design,1985,1985.094.JPG,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1985/1985.094.json,
Q102962297,,1987.030,Blue and white bowl,1987,1987.030.JPG,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1987/1987.030.json,
Q104030948,,1987.039,Blue and white dish,1987,1987.039.JPG,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1987/1987.039.json,
Q104030950,,1987.052,Blue and white dish,1987,1987.052.JPG,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1987/1987.052.json,
Q103297518,,1987.058,Blue and white ginger jar with a carved wooded lid,1987,1987.058.JPG,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1987/1987.058.json,
Q102962315,,1978.011,Blue and white porcelain plate with a blue under-glaze of a wagtail perched on a rock,1978,1978.011.TIF,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1978/1978.011.json,
Q103297678,,1994.440,Bottle in the shape of a sitting jaguar,1994,1994.440.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1994/1994.440.json,
Q104030957,,1978.025,Bowl,1978,1978.025.TIF,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1978/1978.025.json,
Q103297734,,1979.0506P,Bowl in the form of a reclining man,1979,1979.0506P.TIF,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0506P.json,
Q102962426,,1979.0606P,Bowl with a brown and white motif,1979,1979.0606P.JPG,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0606P.json,
Q104030969,,1987.020,Bowl with a design in blue under glaze of seals,1987,1987.020.TIF,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1987/1987.020.json,
Q104030970,,1987.024,Bowl with a design in blue under glaze of seals,1987,1987.024.TIF,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1987/1987.024.json,
Q102962439,,1980.030,Bowl with a design in blue under-glaze of buildings and mountains,1980,1980.030.TIF,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1980/1980.030.json,
Q102962456,,1978.020,Bowl with a design of a landscape in blue underglaze,1978,1978.020.TIF,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1978/1978.020.json,
Q102962463,,1978.019,Bowl with a design of bamboo in blue underglaze,1978,1978.019.TIF,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1978/1978.019.json,
Q102962469,,1987.022,Bowl with a design of flowers and arabesques (Export ware),1987,1987.022.TIF,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1987/1987.022.json,
Q102962477,,1993.009,Bowl with a design of Japanese women and girls,1993,1993.009.TIF,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1993/1993.009.json,
Q102962482,,1993.010,Bowl with a Design of Japanese Women and Girls and 500 Rakan (Sanskrit: Arhats),1993,1993.010.TIF,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1993/1993.010.json,
