Key,Divinity Faculty,Publication Year,Author,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body,Item Type,Title,Publication Title
GB86SGID,"Stringer, Trudy Hawkins",2016,"Stringer, Trudy Hawkins; Vanregenmorter, J.",,1559-2332,10.1097/SIH.0000000000000196,,,2016,6/22/18 18:06,7/17/18 19:16,,299–299,,4,11,,,Is There a Chaplain in the House?,,,,,,,English,,,,,discoverlibrary.vanderbilt.edu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Abstract for Is There a Chaplain in the House?: Bringing Divinity and Nursing Students Together through Simulation,Simulation In Healthcare-Journal Of The Society For Simulation In Healthcar
FWT8597A,"Thompson, Lisa L.",2004,"Thompson, Lisa L",,0737-5778,,,,2004,11/15/22 18:17,11/15/22 18:17,,206-219,,2,31,,,Soylent Green Is People,,,,,,,,,,,,EBSCOhost,,,,,http://proxy.library.vanderbilt.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=lsdar&AN=ATLAi5IE211213000826&site=ehost-live&scope=site&scope=cite,,Human trafficking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Soylent Green Is People: Cannibalism of the World’s Women and Children Through Sexual Trafficking and Prostitution,Social Work & Christianity
QCEGDCYC,"Thompson, Lisa L.",2012,"Thompson, Lisa L",,0737-5778,,,,2012,11/15/22 18:16,11/15/22 18:16,,481-487,,4,39,,,,,,,,,,,,,,,EBSCOhost,,,,,http://proxy.library.vanderbilt.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=lsdar&AN=ATLAiAZI211206000251&site=ehost-live&scope=site&scope=cite,,Prostitution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,A Preface to the Chart 'Preferred Terminology for Sex Trafficking and Prostitution',Social Work & Christianity
AR5EPIBS,"Snarr, C. Melissa",1999,"Snarr, Melissa; James M. Jasper",,1069-4404,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0000343707&site=ehost-live,,3/1/99,7/24/14 14:40,8/31/21 17:49,7/24/14 14:40,96-97,,1,60,,Sociology of Religion,The art of moral protest,,,,,,,,,,,,EBSCOhost,,,,"C:\Users\xus12\Zotero\storage\WGSZDGGA\Snarr - 1999 - The art of moral protest culture, biography, and .pdf",,Book review,Peer reviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,"Review of The art of moral protest: culture, biography, and creativity in social movements",Sociology of Religion
4HRDDS9V,"Seow, C.L.",2011,"Seow, C. L. (Choon Leong)",,0148-1029,,http://www.jstor.org/stable/23924242,,2011,2/5/16 23:03,2/5/16 23:09,2/5/16 23:03,233-235,,,32,,Studies in Iconography,Review of Byzantine Illuminated Manuscripts of the Book of Job,,,,,,,,,,,,JSTOR,,,,,,Book review,,,,,,,,,,,,,,,,"Papadaki-Oekland, Stella",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,"Review of Byzantine Illuminated Manuscripts of the Book of Job: A Preliminary Study of the Miniature Illustrations, Its Origin and Development",Studies in Iconography
VXSK2QWD,"Levine, Amy-Jill",2004,"Levine, Amy-Jill",,0008-7912,,http://www.jstor.org/stable/43725353,,2004,11/10/16 19:57,11/10/16 19:57,11/10/16 19:57,640-641,,4,66,,The Catholic Biblical Quarterly,Review of Studies in Exegesis,,,,,,,,,,,,JSTOR,,,,,,,,,,,,,,,,,,,,,,"BASSER, HERBERT W.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Review of Studies in Exegesis: Christian Critiques of Jewish Law and Rabbinic Responses 70-300 C.E. (Brill Reference Library of Ancient Judaism 2),The Catholic Biblical Quarterly
SM8LW6KV,"Townes, Emilie",2016,,,0009-5281,,http://proxy.library.vanderbilt.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=lsdar&AN=ATLAiEYD161031001470&site=ehost-live&scope=site,,10/12/16,11/15/22 18:22,11/15/22 18:22,11/15/22 18:22,28-31,,21,133,,,,,,,,,,,,,,,EBSCOhost,,,,C:\Users\xus12\Zotero\storage\GJJM2B2S\2016 - “A Book I'd Like My Elected Officials to Read”.pdf,,,Religion and politics; Best books; Politicians -- Religious life,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,“A Book I'd Like My Elected Officials to Read”,The Christian Century
ULMVZUFN,"Sheppard, Phillis",2003,"Sheppard, Phillis I",,0361-0934,,http://proxy.library.vanderbilt.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=lsdar&AN=ATLA0001505089&site=ehost-live&scope=site,,2003-08,10/19/20 16:41,10/19/20 16:41,10/19/20 16:41,5-28,,3,61,,The Covenant Quarterly,A dark goodness created in the Image of God,,,,,,,,,,,,EBSCOhost,,,,C:\Users\xus12\Zotero\storage\IGU32RQX\index;.html,,,"Women, Black; Womanist theology; Theology, Practical; Body, Human --   Religious aspects --   Christianity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,A dark goodness created in the Image of God: womanist notes toward a practical theology of black women's embodiment,The Covenant Quarterly
WJTDWQFR,"Sheppard, Phillis",2006,"Sheppard, Phillis I",,0361-0934,,http://proxy.library.vanderbilt.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=lsdar&AN=ATLA0001655226&site=ehost-live&scope=site,,2006-02,10/19/20 16:39,10/19/20 16:39,10/19/20 16:39,241-256,,3-Jan,64,,The Covenant Quarterly,No rose-colored glasses,,,,,,,,,,,,EBSCOhost,,,,C:\Users\xus12\Zotero\storage\TN7HWQDZ\Sheppard - 2006 - No rose-colored glasses womanist practical theolo.pdf; C:\Users\xus12\Zotero\storage\YTUR7FRW\index;.html,,,"Pastoral theology; Womanist theology; Women in the Bible; Abused women; Bible--Criticism, Feminist; Church work with abuse victims; Family violence; Sexual abuse; Violence in the Bible",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,No rose-colored glasses: womanist practical theology and response to sexual violence,The Covenant Quarterly
JAR3EG5B,"Sheppard, Phillis",2013,"Sheppard, Phillis I",,0361-0934,,http://proxy.library.vanderbilt.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=lsdar&AN=ATLA0001993214&site=ehost-live&scope=site,,2013-02,10/19/20 16:38,10/19/20 16:38,10/19/20 16:38,3-18,,2-Jan,71,,The Covenant Quarterly,,,,,,,,,,,,,EBSCOhost,,,,C:\Users\xus12\Zotero\storage\U9LG76TT\Sheppard - 2013 - Reflections as a practical theologian.pdf; C:\Users\xus12\Zotero\storage\4MS637W7\index;.html,,,"Feminist theology; Inclusivity (Sociology); Womanist theology; Theology, Practical; Gender; Women clergy; Theology, Contextual; Evangelical Covenant Church    -- Women; Experience (Religion) --   Christianity; North Park Theological Seminary; Theology --   Methodology; Women in Christianity --   History",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Reflections as a practical theologian,The Covenant Quarterly
275Q8FA9,"Rieger, Joerg",2009,"Rieger, Jeorg",,1934-7316,,,,2009,6/27/18 18:22,9/23/20 14:51,,5-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,No Rising Tide,The Progressive Christian
GQFX454U,"Townes, Emilie",2010,"Townes, Emilie M.",,0040-5620,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001933757&site=ehost-live,,1/1/10,4/30/14 14:08,4/30/14 14:08,4/30/14 1:20,27-42,,1,46,,Theological Education,,,,,,,,,,,,,EBSCOhost,,,,C:\Users\xus12\Zotero\storage\5IMKHAPJ\Townes - 2010 - Crafting research that contributes to theological .pdf,,,"Theology--Methodology; African Americans--Religion; African Americans--Socio-economic conditions; Knowledge, Theory of (Religion); Literature and Christianity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Crafting research that contributes to theological education,Theological Education
U6HW2XXU,"Townes, Emilie",2001,"Townes, Emilie M.",,0040-5620,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001404344&site=ehost-live,,1/1/01,7/24/14 17:47,7/24/14 17:47,7/23/14 20:19,81-100,,2,37,,Theological Education,,,,,,,,,,,,,EBSCOhost,,,,C:\Users\xus12\Zotero\storage\2D5KT7GW\Townes - 2001 - A womanist perspective on spirituality in leadersh.pdf,,,Womanist theology; Dignity; Spiritual life (Christianity),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,A womanist perspective on spirituality in leadership,Theological Education
EZYJI874,"Levine, Amy-Jill",2012,"Levine, Amy-Jill",,0041-7548,,http://proxy.library.vanderbilt.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=rlh&AN=80215276&site=ehost-live&scope=site,"An interview with professor Amy-Jill Levine is presented. Levine describes growing up in Portuguese Roman Catholic neighborhood, and having parents that explained the similarities between Christianity and Judaism. She cites going to catechism to figure out where the problem about Catholic attitude toward other faiths came from. She believes that it is time for human beings to remember the connections between church and synagogue over the past 2000 years.",2012-10,8/4/20 18:39,8/4/20 18:40,8/4/20 18:39,18-22,,10,77,,U.S. Catholic,,,,,,,,,,,,,EBSCOhost,,Publisher: Claretian Publications,,C:\Users\xus12\Zotero\storage\LS7ARUDH\2012 - A Jewish take on Jesus.pdf,,,"CATECHISMS; CATHOLICS; CHRISTIANITY; COLLEGE teachers; INTERFAITH relations; JUDAISM; LEVINE, Amy-Jill",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,A Jewish take on Jesus,U.S. Catholic
ISBTRSJS,"Townes, Emilie",1999,"Townes, Emilie M.",,0362-1545,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0000918062&site=ehost-live,,1/1/99,7/24/14 18:11,7/24/14 18:11,7/23/14 20:32,153-164,,4-Mar,53,,Union Seminary Quarterly Review,,,,,,,,,,,,,EBSCOhost,,,,C:\Users\xus12\Zotero\storage\T7MP48VA\Townes - 1999 - Women's Wisdom on Solidarity and Differences (On N.pdf,,,Peer reviewed; Difference (Philosophy); Solidarity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Women's Wisdom on Solidarity and Differences (On Not Rescuing the Killers),Union Seminary Quarterly Review
VT6RMS5W,"Townes, Emilie",2003,"Townes, Emilie M.",,0362-1545,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001404343&site=ehost-live,,1/1/03,7/24/14 18:10,7/24/14 18:10,7/23/14 20:14,159-176,,4-Mar,57,,Union Seminary Quarterly Review,,,,,,,,,,,,,EBSCOhost,,,,C:\Users\xus12\Zotero\storage\WBIM74TX\Townes - 2003 - Womanist theology.pdf,,,Peer reviewed; Womanist theology; Theology--1980-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Womanist theology,Union Seminary Quarterly Review
WBWFQGZA,"Townes, Emilie",2000,"Townes, Emilie M.",,0362-1545,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001369377&site=ehost-live,,1/1/00,7/24/14 18:09,7/24/14 18:09,7/23/14 20:30,19-31,,4-Mar,54,,Union Seminary Quarterly Review,Vanishing into limbo,,,,,,,,,,,,EBSCOhost,,,,C:\Users\xus12\Zotero\storage\8N4CVEHJ\Townes - 2000 - Vanishing into limbo the peculiar career of Aunt .pdf,,,"United States--Race relations; Peer reviewed; Social ethics, Christian; Womanist theology; United States--Civilization",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Vanishing into limbo: the peculiar career of Aunt Jemima,Union Seminary Quarterly Review
XWSTXP22,"Townes, Emilie",2004,"Townes, Emilie M.",,0362-1545,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001597853&site=ehost-live,,1/1/04,7/24/14 18:04,7/24/14 18:04,7/23/14 20:09,157-162,,4-Mar,58,,Union Seminary Quarterly Review,,,,,,,,,,,,,EBSCOhost,,,,C:\Users\xus12\Zotero\storage\E5CK9W7S\Townes - 2004 - Question of the day.pdf,,,Peer reviewed; Conference proceedings; Poems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Question of the day,Union Seminary Quarterly Review
V8U2X4T6,"Townes, Emilie",2004,"Townes, Emilie M.",,0362-1545,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001404732&site=ehost-live,,1/1/04,7/24/14 18:03,7/24/14 18:03,7/23/14 20:10,183-186,,2-Jan,58,,Union Seminary Quarterly Review,,,,,,,,,,,,,EBSCOhost,,,,C:\Users\xus12\Zotero\storage\C2XD5MEF\Townes - 2004 - On penguins and the South Bronx.pdf,,,"Peer reviewed; Rasmussen, Larry L.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,On penguins and the South Bronx,Union Seminary Quarterly Review
R3TJ92FG,"Townes, Emilie",2002,"Townes, Emilie M.",,0362-1545,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001354653&site=ehost-live,,1/1/02,7/24/14 17:54,7/24/14 17:54,7/23/14 20:16,99-115,,2-Jan,56,,Union Seminary Quarterly Review,Empire and forgottenness,,,,,,,,,,,,EBSCOhost,,,,C:\Users\xus12\Zotero\storage\6U8GKWC6\Townes - 2002 - Empire and forgottenness abysmal sylphs in the re.pdf,,,Peer reviewed; African Americans--History,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Empire and forgottenness: abysmal sylphs in the reparations debate for black folks in the United States,Union Seminary Quarterly Review
GKFNEZ6R,"Townes, Emilie",2005,"Townes, Emilie M.",,0362-1545,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001610929&site=ehost-live,,1/1/05,7/23/14 20:00,7/23/14 20:00,6/26/14 12:59,75-81,,4-Mar,59,,Union Seminary Quarterly Review,,,,,,,,,,,,,EBSCOhost,,,,C:\Users\xus12\Zotero\storage\ECVV6CBV\Townes - 2005 - Response to New Testament and Roman Empire.pdf,,,"Politics and Christianity; Peer reviewed; Imperialism; Bush, George Walker; United States--Foreign relations",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,"Response to ""New Testament and Roman Empire""",Union Seminary Quarterly Review
PNB8VVV8,"Townes, Emilie",2003,"McGuckin, John; Townes, Emilie M.; Yrigoyen, Charles, Jr",,0362-1545,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001404353&site=ehost-live,,1/1/03,7/24/14 18:04,7/1/20 21:03,7/23/14 20:14,243-247,,4-Mar,57,,Union Seminary Quarterly Review,,,,,,,,,,,,,EBSCOhost,,,,C:\Users\xus12\Zotero\storage\H9FHCNQE\McGuckin et al. - 2003 - Personal tributes.pdf,,,"Peer reviewed; Keller, Rosemary Skinner",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Personal tributes,Union Seminary Quarterly Review
6BCXQCJ3,"Townes, Emilie",2001,"Townes, Emilie M.",,0362-1545,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001403859&site=ehost-live,Introduction to Bill T. Jones,1/1/01,7/24/14 17:53,6/24/20 16:52,7/23/14 20:22,21-24,,4-Mar,55,,Union Seminary Quarterly Review,Circling the object,,,,,,,,,,,,EBSCOhost,,,,C:\Users\xus12\Zotero\storage\5BSNUAIX\Jones and Townes - 2001 - Circling the object the one dance.pdf,,,Peer reviewed; Art and religion; Sexual ethics; Dance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,[introduction to “Circling the object: the one dance” by Bill T. Jones].,Union Seminary Quarterly Review
