act_id,qid,commons_iri,commons_filename,commons_page_url
55507,Q11816717,http://commons.wikimedia.org/wiki/Special:FilePath/Vincent%20van%20Gogh%20-%20First%20Steps%2C%20after%20Millet.jpg,"Vincent van Gogh - First Steps, after Millet.jpg","https://commons.wikimedia.org/wiki/File:Vincent_van_Gogh_-_First_Steps,_after_Millet.jpg"
56689,Q3874376,http://commons.wikimedia.org/wiki/Special:FilePath/Edgar%20Degas%20-%20The%20Millinery%20Shop%20-%20Google%20Art%20Project.jpg,Edgar Degas - The Millinery Shop - Google Art Project.jpg,https://commons.wikimedia.org/wiki/File:Edgar_Degas_-_The_Millinery_Shop_-_Google_Art_Project.jpg
58622,Q5189805,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn%20Museum%20-%20What%20Our%20Lord%20Saw%20from%20the%20Cross%20%28Ce%20que%20voyait%20Notre-Seigneur%20sur%20la%20Croix%29%20-%20James%20Tissot.jpg,Brooklyn Museum - What Our Lord Saw from the Cross (Ce que voyait Notre-Seigneur sur la Croix) - James Tissot.jpg,https://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_What_Our_Lord_Saw_from_the_Cross_(Ce_que_voyait_Notre-Seigneur_sur_la_Croix)_-_James_Tissot.jpg
55025,Q111821827,http://commons.wikimedia.org/wiki/Special:FilePath/Abraham%20Bloemaert%20-%20The%20Emmaus%20Disciples%20-%20WGA02276.jpg,Abraham Bloemaert - The Emmaus Disciples - WGA02276.jpg,https://commons.wikimedia.org/wiki/File:Abraham_Bloemaert_-_The_Emmaus_Disciples_-_WGA02276.jpg
48089,Q28780356,http://commons.wikimedia.org/wiki/Special:FilePath/Egon%20Schiele%20-%20Setting%20Sun%20-%20Google%20Art%20Project.jpg,Egon Schiele - Setting Sun - Google Art Project.jpg,https://commons.wikimedia.org/wiki/File:Egon_Schiele_-_Setting_Sun_-_Google_Art_Project.jpg
50495,Q20538945,http://commons.wikimedia.org/wiki/Special:FilePath/Monet%20-%20Entrance%20to%20the%20Village%20of%20V%C3%A9theuil%20in%20Winter%2C%201879.jpg,"Monet - Entrance to the Village of Vétheuil in Winter, 1879.jpg","https://commons.wikimedia.org/wiki/File:Monet_-_Entrance_to_the_Village_of_V%C3%A9theuil_in_Winter,_1879.jpg"
57037,Q19912862,http://commons.wikimedia.org/wiki/Special:FilePath/Among%20the%20Humble%20MET%20ep05.38.bw.R.jpg,Among the Humble MET ep05.38.bw.R.jpg,https://commons.wikimedia.org/wiki/File:Among_the_Humble_MET_ep05.38.bw.R.jpg
50321,Q20537551,http://commons.wikimedia.org/wiki/Special:FilePath/Antoine%20Vollon%20-%20Fruit%20and%20a%20Wineglass%20-%2017.3144%20-%20Museum%20of%20Fine%20Arts.jpg,Antoine Vollon - Fruit and a Wineglass - 17.3144 - Museum of Fine Arts.jpg,https://commons.wikimedia.org/wiki/File:Antoine_Vollon_-_Fruit_and_a_Wineglass_-_17.3144_-_Museum_of_Fine_Arts.jpg
57348,Q111822216,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn%20Museum%2076.132%20Painted%20Icon%20Double%20Triptych%20%282%29.jpg,Brooklyn Museum 76.132 Painted Icon Double Triptych (2).jpg,https://commons.wikimedia.org/wiki/File:Brooklyn_Museum_76.132_Painted_Icon_Double_Triptych_(2).jpg
55730,Q111822022,http://commons.wikimedia.org/wiki/Special:FilePath/Abraham%20van%20Dijck%20Der%20Prophet%20Elisa%20weist%20Naamans%20Gaben%20zur%C3%BCck%20c1655.jpg,Abraham van Dijck Der Prophet Elisa weist Naamans Gaben zurück c1655.jpg,https://commons.wikimedia.org/wiki/File:Abraham_van_Dijck_Der_Prophet_Elisa_weist_Naamans_Gaben_zur%C3%BCck_c1655.jpg
55689,Q111842033,http://commons.wikimedia.org/wiki/Special:FilePath/Balm%20of%20Gilead%20-%2098584.jpg,Balm of Gilead - 98584.jpg,https://commons.wikimedia.org/wiki/File:Balm_of_Gilead_-_98584.jpg
56098,Q111842030,http://commons.wikimedia.org/wiki/Special:FilePath/Oskudagspokar.jpg,Oskudagspokar.jpg,https://commons.wikimedia.org/wiki/File:Oskudagspokar.jpg
55676,Q111842256,http://commons.wikimedia.org/wiki/Special:FilePath/Rampton%20Parish%20Church%20Millennium%20Banner%20-%20geograph.org.uk%20-%20680465.jpg,Rampton Parish Church Millennium Banner - geograph.org.uk - 680465.jpg,https://commons.wikimedia.org/wiki/File:Rampton_Parish_Church_Millennium_Banner_-_geograph.org.uk_-_680465.jpg
55556,Q18573424,http://commons.wikimedia.org/wiki/Special:FilePath/In%20the%20Quarry.%20Motif%20from%20Switzerland%20%28Axel%20Jungstedt%29%20-%20Nationalmuseum%20-%2018383.tif,In the Quarry. Motif from Switzerland (Axel Jungstedt) - Nationalmuseum - 18383.tif,https://commons.wikimedia.org/wiki/File:In_the_Quarry._Motif_from_Switzerland_(Axel_Jungstedt)_-_Nationalmuseum_-_18383.tif
47445,Q18600958,http://commons.wikimedia.org/wiki/Special:FilePath/Francisco%20de%20Zurbar%C3%A1n%20011.jpg,Francisco de Zurbarán 011.jpg,https://commons.wikimedia.org/wiki/File:Francisco_de_Zurbar%C3%A1n_011.jpg
49184,Q111821726,http://commons.wikimedia.org/wiki/Special:FilePath/Duccio%20di%20Buoninsegna%20017.jpg,Duccio di Buoninsegna 017.jpg,https://commons.wikimedia.org/wiki/File:Duccio_di_Buoninsegna_017.jpg
54180,Q111821932,http://commons.wikimedia.org/wiki/Special:FilePath/SyriacBibleParisFolio46rJob.jpg,SyriacBibleParisFolio46rJob.jpg,https://commons.wikimedia.org/wiki/File:SyriacBibleParisFolio46rJob.jpg
55177,Q111821859,http://commons.wikimedia.org/wiki/Special:FilePath/Gottvater%20thronend%20Westfalen%2015%20Jh.jpg,Gottvater thronend Westfalen 15 Jh.jpg,https://commons.wikimedia.org/wiki/File:Gottvater_thronend_Westfalen_15_Jh.jpg
55732,Q111822027,http://commons.wikimedia.org/wiki/Special:FilePath/Enamel%20plaque%20Naaman%20BM.jpg,Enamel plaque Naaman BM.jpg,https://commons.wikimedia.org/wiki/File:Enamel_plaque_Naaman_BM.jpg
56103,Q111821841,http://commons.wikimedia.org/wiki/Special:FilePath/The%20First%20Temptation%20of%20Christ%20-%20Google%20Art%20Project.jpg,The First Temptation of Christ - Google Art Project.jpg,https://commons.wikimedia.org/wiki/File:The_First_Temptation_of_Christ_-_Google_Art_Project.jpg
57360,Q111822132,http://commons.wikimedia.org/wiki/Special:FilePath/Sealing%20of%20Christ%27s%20Tomb%20%28Russia%2C%2019th%20c.%29.jpg,"Sealing of Christ's Tomb (Russia, 19th c.).jpg","https://commons.wikimedia.org/wiki/File:Sealing_of_Christ%27s_Tomb_(Russia,_19th_c.).jpg"
58474,Q111821898,http://commons.wikimedia.org/wiki/Special:FilePath/Crucifixion%20with%20iconoclasts%2C%20Chludov%20Psalter%2C%20folio%2067r.jpg,"Crucifixion with iconoclasts, Chludov Psalter, folio 67r.jpg","https://commons.wikimedia.org/wiki/File:Crucifixion_with_iconoclasts,_Chludov_Psalter,_folio_67r.jpg"
58357,Q111822058,http://commons.wikimedia.org/wiki/Special:FilePath/Bernardino%20Luini%20-%20Crucifixion%20and%20Scenes%20from%20the%20Life%20of%20Christ%20-%20WGA13751.jpg,Bernardino Luini - Crucifixion and Scenes from the Life of Christ - WGA13751.jpg,https://commons.wikimedia.org/wiki/File:Bernardino_Luini_-_Crucifixion_and_Scenes_from_the_Life_of_Christ_-_WGA13751.jpg
57250,Q111842257,http://commons.wikimedia.org/wiki/Special:FilePath/Saint%20Aloysius%20Church%20%28Columbus%2C%20Ohio%29%20-%20stained%20glass%2C%20The%20forgiveness%20of%20Sins.jpg,"Saint Aloysius Church (Columbus, Ohio) - stained glass, The forgiveness of Sins.jpg","https://commons.wikimedia.org/wiki/File:Saint_Aloysius_Church_(Columbus,_Ohio)_-_stained_glass,_The_forgiveness_of_Sins.jpg"
58584,Q111842323,http://commons.wikimedia.org/wiki/Special:FilePath/Saint%20Paul%20Church%20%28Yellow%20Springs%2C%20Ohio%29%20-%20chancel%2C%20painting%20of%20the%20Holy%20Spirit.JPG,"Saint Paul Church (Yellow Springs, Ohio) - chancel, painting of the Holy Spirit.JPG","https://commons.wikimedia.org/wiki/File:Saint_Paul_Church_(Yellow_Springs,_Ohio)_-_chancel,_painting_of_the_Holy_Spirit.JPG"
46139,Q18683109,http://commons.wikimedia.org/wiki/Special:FilePath/Andrea%20Mantegna%20-%20Trittico%20-%20Google%20Art%20Project.jpg,Andrea Mantegna - Trittico - Google Art Project.jpg,https://commons.wikimedia.org/wiki/File:Andrea_Mantegna_-_Trittico_-_Google_Art_Project.jpg
50178,Q33154335,http://commons.wikimedia.org/wiki/Special:FilePath/Study%20for%20the%20Head%20of%20the%20Virgin%20%28John%20Singleton%20Copley%29.jpg,Study for the Head of the Virgin (John Singleton Copley).jpg,https://commons.wikimedia.org/wiki/File:Study_for_the_Head_of_the_Virgin_(John_Singleton_Copley).jpg
49134,Q318944,http://commons.wikimedia.org/wiki/Special:FilePath/Dieric%20Bouts%20-%20Altaarstuk%20van%20het%20Heilig%20Sacrament.jpg,Dieric Bouts - Altaarstuk van het Heilig Sacrament.jpg,https://commons.wikimedia.org/wiki/File:Dieric_Bouts_-_Altaarstuk_van_het_Heilig_Sacrament.jpg
46552,Q111822002,http://commons.wikimedia.org/wiki/Special:FilePath/Guido%20Reni%20056.jpg,Guido Reni 056.jpg,https://commons.wikimedia.org/wiki/File:Guido_Reni_056.jpg
47681,Q111821844,http://commons.wikimedia.org/wiki/Special:FilePath/Fra%20Angelico%20005.jpg,Fra Angelico 005.jpg,https://commons.wikimedia.org/wiki/File:Fra_Angelico_005.jpg
47759,Q111821972,http://commons.wikimedia.org/wiki/Special:FilePath/Fra%20Angelico%20015.jpg,Fra Angelico 015.jpg,https://commons.wikimedia.org/wiki/File:Fra_Angelico_015.jpg
48072,Q111822133,http://commons.wikimedia.org/wiki/Special:FilePath/Edgar%20Germain%20Hilaire%20Degas%20065.jpg,Edgar Germain Hilaire Degas 065.jpg,https://commons.wikimedia.org/wiki/File:Edgar_Germain_Hilaire_Degas_065.jpg
54732,Q111821862,http://commons.wikimedia.org/wiki/Special:FilePath/Giordano-bon-samaritain-Rouen.jpg,Giordano-bon-samaritain-Rouen.jpg,https://commons.wikimedia.org/wiki/File:Giordano-bon-samaritain-Rouen.jpg
54596,Q111822164,http://commons.wikimedia.org/wiki/Special:FilePath/St%20Theodor%20%26%20George%20Sinai%209-10th%20century.jpg,St Theodor & George Sinai 9-10th century.jpg,https://commons.wikimedia.org/wiki/File:St_Theodor_%26_George_Sinai_9-10th_century.jpg
55563,Q111821558,http://commons.wikimedia.org/wiki/Special:FilePath/Refusing%20a%20beggar%20with%20one%20leg%20and%20a%20crutch.jpg,Refusing a beggar with one leg and a crutch.jpg,https://commons.wikimedia.org/wiki/File:Refusing_a_beggar_with_one_leg_and_a_crutch.jpg
55221,Q111822214,http://commons.wikimedia.org/wiki/Special:FilePath/To%20annihilate%20the%20Self-hood%20of%20Deceit%20and%20Fals%20Forgiveness%201804.jpg,To annihilate the Self-hood of Deceit and Fals Forgiveness 1804.jpg,https://commons.wikimedia.org/wiki/File:To_annihilate_the_Self-hood_of_Deceit_and_Fals_Forgiveness_1804.jpg
55736,Q111822082,http://commons.wikimedia.org/wiki/Special:FilePath/Julia%20Margaret%20Cameron%20%28British%2C%20born%20India%20-%20Prayer%20and%20Praise%20-%20Google%20Art%20Project.jpg,"Julia Margaret Cameron (British, born India - Prayer and Praise - Google Art Project.jpg","https://commons.wikimedia.org/wiki/File:Julia_Margaret_Cameron_(British,_born_India_-_Prayer_and_Praise_-_Google_Art_Project.jpg"
55857,Q111822168,http://commons.wikimedia.org/wiki/Special:FilePath/Paolo%20Uccello%20-%20Stoning%20of%20St%20Stephen%20-%20WGA23196.jpg,Paolo Uccello - Stoning of St Stephen - WGA23196.jpg,https://commons.wikimedia.org/wiki/File:Paolo_Uccello_-_Stoning_of_St_Stephen_-_WGA23196.jpg
46585,Q111842414,http://commons.wikimedia.org/wiki/Special:FilePath/Byzantinischer%20Mosaizist%20des%2012.%20Jahrhunderts%20002.jpg,Byzantinischer Mosaizist des 12. Jahrhunderts 002.jpg,https://commons.wikimedia.org/wiki/File:Byzantinischer_Mosaizist_des_12._Jahrhunderts_002.jpg
55014,Q111842150,http://commons.wikimedia.org/wiki/Special:FilePath/Cazeaux%20de%20Larboust-Parabole%20du%20Paradis%20Terrestre.jpg,Cazeaux de Larboust-Parabole du Paradis Terrestre.jpg,https://commons.wikimedia.org/wiki/File:Cazeaux_de_Larboust-Parabole_du_Paradis_Terrestre.jpg
56220,Q111841980,http://commons.wikimedia.org/wiki/Special:FilePath/Debt%2C%20art%20installation%20during%20Occupy%20Portland.JPG,"Debt, art installation during Occupy Portland.JPG","https://commons.wikimedia.org/wiki/File:Debt,_art_installation_during_Occupy_Portland.JPG"
56699,Q111841992,http://commons.wikimedia.org/wiki/Special:FilePath/FEMA%20-%205179%20-%20Photograph%20by%20Michael%20Rieger%20taken%20on%2007-01-2001%20in%20Texas.jpg,FEMA - 5179 - Photograph by Michael Rieger taken on 07-01-2001 in Texas.jpg,https://commons.wikimedia.org/wiki/File:FEMA_-_5179_-_Photograph_by_Michael_Rieger_taken_on_07-01-2001_in_Texas.jpg
54928,Q3947115,http://commons.wikimedia.org/wiki/Special:FilePath/Giovanni%20Bellini%20-%20Saint%20Francis%20in%20the%20Desert%20-%20Google%20Art%20Project.jpg,Giovanni Bellini - Saint Francis in the Desert - Google Art Project.jpg,https://commons.wikimedia.org/wiki/File:Giovanni_Bellini_-_Saint_Francis_in_the_Desert_-_Google_Art_Project.jpg
48055,Q6119106,http://commons.wikimedia.org/wiki/Special:FilePath/El%20Greco%20034.jpg,El Greco 034.jpg,https://commons.wikimedia.org/wiki/File:El_Greco_034.jpg
48064,Q5724055,http://commons.wikimedia.org/wiki/Special:FilePath/Emetrius%20%28Meister%20der%20Schule%20von%20T%C3%A1vara%29%20001.jpg,Emetrius (Meister der Schule von Távara) 001.jpg,https://commons.wikimedia.org/wiki/File:Emetrius_(Meister_der_Schule_von_T%C3%A1vara)_001.jpg
55797,Q17341728,http://commons.wikimedia.org/wiki/Special:FilePath/BegaPrayer.jpg,BegaPrayer.jpg,https://commons.wikimedia.org/wiki/File:BegaPrayer.jpg
48058,Q8464346,http://commons.wikimedia.org/wiki/Special:FilePath/Christ%20Carrying%20the%20Cross%20MET%20DP347226.jpg,Christ Carrying the Cross MET DP347226.jpg,https://commons.wikimedia.org/wiki/File:Christ_Carrying_the_Cross_MET_DP347226.jpg
57008,Q20187805,http://commons.wikimedia.org/wiki/Special:FilePath/Landscape%20with%20Stars%20MET%20DP359010.jpg,Landscape with Stars MET DP359010.jpg,https://commons.wikimedia.org/wiki/File:Landscape_with_Stars_MET_DP359010.jpg
55746,Q20202177,http://commons.wikimedia.org/wiki/Special:FilePath/Frederic%20Edwin%20Church%20-%20Vision%20of%20the%20Cross%20-%20Google%20Art%20Project.jpg,Frederic Edwin Church - Vision of the Cross - Google Art Project.jpg,https://commons.wikimedia.org/wiki/File:Frederic_Edwin_Church_-_Vision_of_the_Cross_-_Google_Art_Project.jpg
46626,Q743643,http://commons.wikimedia.org/wiki/Special:FilePath/Saint%20Joseph%20Charpentier.jpg,Saint Joseph Charpentier.jpg,https://commons.wikimedia.org/wiki/File:Saint_Joseph_Charpentier.jpg
49607,Q927449,http://commons.wikimedia.org/wiki/Special:FilePath/Johannes%20Vermeer%20-%20Christ%20in%20the%20House%20of%20Martha%20and%20Mary%20-%20NG%201670%20-%20National%20Galleries%20of%20Scotland.jpg,Johannes Vermeer - Christ in the House of Martha and Mary - NG 1670 - National Galleries of Scotland.jpg,https://commons.wikimedia.org/wiki/File:Johannes_Vermeer_-_Christ_in_the_House_of_Martha_and_Mary_-_NG_1670_-_National_Galleries_of_Scotland.jpg
48055,Q6119106,http://commons.wikimedia.org/wiki/Special:FilePath/San%20Juan%20Evangelista%20%28El%20Greco%2C%20Museo%20del%20Prado%29.jpg,"San Juan Evangelista (El Greco, Museo del Prado).jpg","https://commons.wikimedia.org/wiki/File:San_Juan_Evangelista_(El_Greco,_Museo_del_Prado).jpg"
47895,Q1055111,http://commons.wikimedia.org/wiki/Special:FilePath/Madonna%20and%20Child%20and%20Two%20Angels%20%28Lippi%29.jpg,Madonna and Child and Two Angels (Lippi).jpg,https://commons.wikimedia.org/wiki/File:Madonna_and_Child_and_Two_Angels_(Lippi).jpg
46655,Q602530,http://commons.wikimedia.org/wiki/Special:FilePath/Doopsel%20van%20Christus%2C%20circa%201502%20-%20circa%201508%2C%20Groeningemuseum%2C%200040009000.jpg,"Doopsel van Christus, circa 1502 - circa 1508, Groeningemuseum, 0040009000.jpg","https://commons.wikimedia.org/wiki/File:Doopsel_van_Christus,_circa_1502_-_circa_1508,_Groeningemuseum,_0040009000.jpg"
49134,Q318944,http://commons.wikimedia.org/wiki/Special:FilePath/Dieric%20Bouts%20006.jpg,Dieric Bouts 006.jpg,https://commons.wikimedia.org/wiki/File:Dieric_Bouts_006.jpg
55852,Q7748439,http://commons.wikimedia.org/wiki/Special:FilePath/Eastman%20Johnson%20-%20The%20Lord%20Is%20My%20Shepherd%20-%20Google%20Art%20Project.jpg,Eastman Johnson - The Lord Is My Shepherd - Google Art Project.jpg,https://commons.wikimedia.org/wiki/File:Eastman_Johnson_-_The_Lord_Is_My_Shepherd_-_Google_Art_Project.jpg
58596,Q18683932,http://commons.wikimedia.org/wiki/Special:FilePath/Claude%20Monet%20-%20The%20Water%20Lily%20Pond%2C%20c.%201917-19%20-%20Google%20Art%20Project.jpg,"Claude Monet - The Water Lily Pond, c. 1917-19 - Google Art Project.jpg","https://commons.wikimedia.org/wiki/File:Claude_Monet_-_The_Water_Lily_Pond,_c._1917-19_-_Google_Art_Project.jpg"
47843,Q2529591,http://commons.wikimedia.org/wiki/Special:FilePath/Fra%20Angelico%20073.jpg,Fra Angelico 073.jpg,https://commons.wikimedia.org/wiki/File:Fra_Angelico_073.jpg
46659,Q20175244,http://commons.wikimedia.org/wiki/Special:FilePath/Gerard%20David%20-%20The%20rest%20on%20the%20flight%20into%20Egypt%20%28National%20Gallery%20of%20Art%29.jpg,Gerard David - The rest on the flight into Egypt (National Gallery of Art).jpg,https://commons.wikimedia.org/wiki/File:Gerard_David_-_The_rest_on_the_flight_into_Egypt_(National_Gallery_of_Art).jpg
46610,Q16627776,http://commons.wikimedia.org/wiki/Special:FilePath/Bartolom%C3%A9%20Esteban%20Perez%20Murillo%20-%20The%20Holy%20Family%20with%20a%20Bird%20-%20WGA16356.jpg,Bartolomé Esteban Perez Murillo - The Holy Family with a Bird - WGA16356.jpg,https://commons.wikimedia.org/wiki/File:Bartolom%C3%A9_Esteban_Perez_Murillo_-_The_Holy_Family_with_a_Bird_-_WGA16356.jpg
54937,Q467359,http://commons.wikimedia.org/wiki/Special:FilePath/Vermeer%20The%20Allegory%20of%20the%20Faith.jpg,Vermeer The Allegory of the Faith.jpg,https://commons.wikimedia.org/wiki/File:Vermeer_The_Allegory_of_the_Faith.jpg
55823,Q21600873,http://commons.wikimedia.org/wiki/Special:FilePath/Stumme%20Hamburg%20Altar%2002.jpg,Stumme Hamburg Altar 02.jpg,https://commons.wikimedia.org/wiki/File:Stumme_Hamburg_Altar_02.jpg
55823,Q21600873,http://commons.wikimedia.org/wiki/Special:FilePath/Stumme%20Tree%20of%20Jesse.jpg,Stumme Tree of Jesse.jpg,https://commons.wikimedia.org/wiki/File:Stumme_Tree_of_Jesse.jpg
48058,Q8464346,http://commons.wikimedia.org/wiki/Special:FilePath/Christ%20Carrying%20the%20Cross%20MET%20DT714.jpg,Christ Carrying the Cross MET DT714.jpg,https://commons.wikimedia.org/wiki/File:Christ_Carrying_the_Cross_MET_DT714.jpg
58689,Q64953438,http://commons.wikimedia.org/wiki/Special:FilePath/German%2015th%20Century%2C%20Christ%20Washing%20the%20Apostles%27%20Feet%2C%20c.%201490%2C%20NGA%204036.jpg,"German 15th Century, Christ Washing the Apostles' Feet, c. 1490, NGA 4036.jpg","https://commons.wikimedia.org/wiki/File:German_15th_Century,_Christ_Washing_the_Apostles%27_Feet,_c._1490,_NGA_4036.jpg"
58596,Q18683932,http://commons.wikimedia.org/wiki/Special:FilePath/Claude%20Monet%2C%20The%20Water%20Lily%20Pond%2C%20c.%201917-19%2C%20frame%20cropped%2C%20Google%20Art%20Project.jpg,"Claude Monet, The Water Lily Pond, c. 1917-19, frame cropped, Google Art Project.jpg","https://commons.wikimedia.org/wiki/File:Claude_Monet,_The_Water_Lily_Pond,_c._1917-19,_frame_cropped,_Google_Art_Project.jpg"
55507,Q11816717,http://commons.wikimedia.org/wiki/Special:FilePath/1890%20van%20Gogh%20First%20Steps%20-%20after%20Millet%20anagoria.JPG,1890 van Gogh First Steps - after Millet anagoria.JPG,https://commons.wikimedia.org/wiki/File:1890_van_Gogh_First_Steps_-_after_Millet_anagoria.JPG
47430,Q27697219,http://commons.wikimedia.org/wiki/Special:FilePath/Fernando%20Gallego%20001.jpg,Fernando Gallego 001.jpg,https://commons.wikimedia.org/wiki/File:Fernando_Gallego_001.jpg
55471,Q17491814,http://commons.wikimedia.org/wiki/Special:FilePath/L%C3%A9on%20Bonnat%20-%20Job.jpg,Léon Bonnat - Job.jpg,https://commons.wikimedia.org/wiki/File:L%C3%A9on_Bonnat_-_Job.jpg
55556,Q18573424,http://commons.wikimedia.org/wiki/Special:FilePath/Axel%20Jungstedt.-%20I%20stenbrottet..jpg,Axel Jungstedt.- I stenbrottet..jpg,https://commons.wikimedia.org/wiki/File:Axel_Jungstedt.-_I_stenbrottet..jpg
48089,Q28780356,http://commons.wikimedia.org/wiki/Special:FilePath/Egon%20Schiele%20093.jpg,Egon Schiele 093.jpg,https://commons.wikimedia.org/wiki/File:Egon_Schiele_093.jpg
57008,Q20187805,http://commons.wikimedia.org/wiki/Special:FilePath/Landscape%20with%20Stars%20MET%20DT736.jpg,Landscape with Stars MET DT736.jpg,https://commons.wikimedia.org/wiki/File:Landscape_with_Stars_MET_DT736.jpg
46739,Q111842056,http://commons.wikimedia.org/wiki/Special:FilePath/Franz%C3%B6sischer%20Meister%20um%201675%20001.jpg,Französischer Meister um 1675 001.jpg,https://commons.wikimedia.org/wiki/File:Franz%C3%B6sischer_Meister_um_1675_001.jpg
57628,Q64521231,http://commons.wikimedia.org/wiki/Special:FilePath/Jacob%20Jordaens%20-%20Job%20-%2043.418%20-%20Detroit%20Institute%20of%20Arts.jpg,Jacob Jordaens - Job - 43.418 - Detroit Institute of Arts.jpg,https://commons.wikimedia.org/wiki/File:Jacob_Jordaens_-_Job_-_43.418_-_Detroit_Institute_of_Arts.jpg
