RecordNumber,filename,commons_uri,commons_page_url
55039,Le Christ à Emmaüs by Strozzi - small.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Le%20Christ%20%C3%A0%20Emma%C3%BCs%20by%20Strozzi%20-%20small.jpg,https://commons.wikimedia.org/wiki/File:Le_Christ_%C3%A0_Emma%C3%BCs_by_Strozzi_-_small.jpg
58671,Leaf from the Morgan Picture Bible - Google Art Project.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Leaf%20from%20the%20Morgan%20Picture%20Bible%20-%20Google%20Art%20Project.jpg,https://commons.wikimedia.org/wiki/File:Leaf_from_the_Morgan_Picture_Bible_-_Google_Art_Project.jpg
55793,Lecmural.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Lecmural.jpg,https://commons.wikimedia.org/wiki/File:Lecmural.jpg
58737,Léon Augustin Lhermitte - Le repos des paysans.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/L%C3%A9on%20Augustin%20Lhermitte%20-%20Le%20repos%20des%20paysans.jpg,https://commons.wikimedia.org/wiki/File:L%C3%A9on_Augustin_Lhermitte_-_Le_repos_des_paysans.jpg
58736,Léon Augustin Lhermitte – The Meal.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/L%C3%A9on%20Augustin%20Lhermitte%20%E2%80%93%20The%20Meal.jpg,https://commons.wikimedia.org/wiki/File:L%C3%A9on_Augustin_Lhermitte_%E2%80%93_The_Meal.jpg
58084,"Léon Augustin Lhermitte，1891 – The Gleaners, End of the Day.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/L%C3%A9on%20Augustin%20Lhermitte%EF%BC%8C1891%20%E2%80%93%20The%20Gleaners%2C%20End%20of%20the%20Day.jpg,"https://commons.wikimedia.org/wiki/File:L%C3%A9on_Augustin_Lhermitte%EF%BC%8C1891_%E2%80%93_The_Gleaners,_End_of_the_Day.jpg"
58074,Leon Lhermitte (Mont-saint-Pierre 1844-Parijs 1925) - De grootmoeder (detail).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Leon%20Lhermitte%20%28Mont-saint-Pierre%201844-Parijs%201925%29%20-%20De%20grootmoeder%20%28detail%29.jpg,https://commons.wikimedia.org/wiki/File:Leon_Lhermitte_(Mont-saint-Pierre_1844-Parijs_1925)_-_De_grootmoeder_(detail).jpg
57900,Leonard French La Trobe 03-2 cropped.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Leonard%20French%20La%20Trobe%2003-2%20cropped.jpg,https://commons.wikimedia.org/wiki/File:Leonard_French_La_Trobe_03-2_cropped.jpg
57600,Leopold Layer - Mana v puščavi.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Leopold%20Layer%20-%20Mana%20v%20pu%C5%A1%C4%8Davi.jpg,https://commons.wikimedia.org/wiki/File:Leopold_Layer_-_Mana_v_pu%C5%A1%C4%8Davi.jpg
55605,Les Contrastes - 1820 - Ludwig Rullmann.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Les%20Contrastes%20-%201820%20-%20Ludwig%20Rullmann.jpg,https://commons.wikimedia.org/wiki/File:Les_Contrastes_-_1820_-_Ludwig_Rullmann.jpg
57017,Lincoln Bay window - National Cathedral - DC.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Lincoln%20Bay%20window%20-%20National%20Cathedral%20-%20DC.JPG,https://commons.wikimedia.org/wiki/File:Lincoln_Bay_window_-_National_Cathedral_-_DC.JPG
56472,Living Cross by Sarah Hall.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Living%20Cross%20by%20Sarah%20Hall.jpg,https://commons.wikimedia.org/wiki/File:Living_Cross_by_Sarah_Hall.jpg
55706,London Nomades.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/London%20Nomades.jpg,https://commons.wikimedia.org/wiki/File:London_Nomades.jpg
57446,LooptEenManOverHetWater.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/LooptEenManOverHetWater.JPG,https://commons.wikimedia.org/wiki/File:LooptEenManOverHetWater.JPG
55499,Lord's prayer in Coptic.png,http://commons.wikimedia.org/wiki/Special:FilePath/Lord%27s%20prayer%20in%20Coptic.png,https://commons.wikimedia.org/wiki/File:Lord%27s_prayer_in_Coptic.png
55879,Lorenzo Ghiberti - Esaú e Jacó - Porta do Paraíso.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Lorenzo%20Ghiberti%20-%20Esa%C3%BA%20e%20Jac%C3%B3%20-%20Porta%20do%20Para%C3%ADso.jpg,https://commons.wikimedia.org/wiki/File:Lorenzo_Ghiberti_-_Esa%C3%BA_e_Jac%C3%B3_-_Porta_do_Para%C3%ADso.jpg
54757,Lorenzo Lippi 004.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Lorenzo%20Lippi%20004.jpg,https://commons.wikimedia.org/wiki/File:Lorenzo_Lippi_004.jpg
55454,Lorenzo Lotto - Christ Carrying the Cross (detail) - WGA13694.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Lorenzo%20Lotto%20-%20Christ%20Carrying%20the%20Cross%20%28detail%29%20-%20WGA13694.jpg,https://commons.wikimedia.org/wiki/File:Lorenzo_Lotto_-_Christ_Carrying_the_Cross_(detail)_-_WGA13694.jpg
55575,Lorenzo Monaco - St Jerome in the Wilderness - WGA13606.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Lorenzo%20Monaco%20-%20St%20Jerome%20in%20the%20Wilderness%20-%20WGA13606.jpg,https://commons.wikimedia.org/wiki/File:Lorenzo_Monaco_-_St_Jerome_in_the_Wilderness_-_WGA13606.jpg
46646,Lorenzo Monaco - The Flight into Egypt - WGA13585.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Lorenzo%20Monaco%20-%20The%20Flight%20into%20Egypt%20-%20WGA13585.jpg,https://commons.wikimedia.org/wiki/File:Lorenzo_Monaco_-_The_Flight_into_Egypt_-_WGA13585.jpg
56883,"Lotharingia (metz), placca d'avorio con scene a emmaus, 850-900 circa (carolingio).JPG",http://commons.wikimedia.org/wiki/Special:FilePath/Lotharingia%20%28metz%29%2C%20placca%20d%27avorio%20con%20scene%20a%20emmaus%2C%20850-900%20circa%20%28carolingio%29.JPG,"https://commons.wikimedia.org/wiki/File:Lotharingia_(metz),_placca_d%27avorio_con_scene_a_emmaus,_850-900_circa_(carolingio).JPG"
56054,Louis9+Poor.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Louis9%2BPoor.jpg,https://commons.wikimedia.org/wiki/File:Louis9%2BPoor.jpg
54939,Love and happiness.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Love%20and%20happiness.jpg,https://commons.wikimedia.org/wiki/File:Love_and_happiness.jpg
57973,Lucas Cranach d.Ä. - Gastmahl des Herodes (Städelsches Kunstinstitut).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Lucas%20Cranach%20d.%C3%84.%20-%20Gastmahl%20des%20Herodes%20%28St%C3%A4delsches%20Kunstinstitut%29.jpg,https://commons.wikimedia.org/wiki/File:Lucas_Cranach_d.%C3%84._-_Gastmahl_des_Herodes_(St%C3%A4delsches_Kunstinstitut).jpg
57054,Lucas Cranach d.J. - Christus als guter Hirte (Angermuseum).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Lucas%20Cranach%20d.J.%20-%20Christus%20als%20guter%20Hirte%20%28Angermuseum%29.jpg,https://commons.wikimedia.org/wiki/File:Lucas_Cranach_d.J._-_Christus_als_guter_Hirte_(Angermuseum).jpg
56640,Lucas Cranach d.J. - Christus segnet die Kinder (ca.1540).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Lucas%20Cranach%20d.J.%20-%20Christus%20segnet%20die%20Kinder%20%28ca.1540%29.jpg,https://commons.wikimedia.org/wiki/File:Lucas_Cranach_d.J._-_Christus_segnet_die_Kinder_(ca.1540).jpg
56629,"Lucas Cranach the Elder Christ blessing the Children, Frankfurt am Main, Städel Museum.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Lucas%20Cranach%20the%20Elder%20Christ%20blessing%20the%20Children%2C%20Frankfurt%20am%20Main%2C%20St%C3%A4del%20Museum.jpg,"https://commons.wikimedia.org/wiki/File:Lucas_Cranach_the_Elder_Christ_blessing_the_Children,_Frankfurt_am_Main,_St%C3%A4del_Museum.jpg"
57010,"Lucas Cranach, Heart shaped altar, Nuremberg.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Lucas%20Cranach%2C%20Heart%20shaped%20altar%2C%20Nuremberg.jpg,"https://commons.wikimedia.org/wiki/File:Lucas_Cranach,_Heart_shaped_altar,_Nuremberg.jpg"
56159,Lucas Moser 001.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Lucas%20Moser%20001.jpg,https://commons.wikimedia.org/wiki/File:Lucas_Moser_001.jpg
57806,Lucy Higgs Union Civil War Nurse.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Lucy%20Higgs%20Union%20Civil%20War%20Nurse.JPG,https://commons.wikimedia.org/wiki/File:Lucy_Higgs_Union_Civil_War_Nurse.JPG
56110,Ludovico Mazzolino - Mozes en de tafelen der Wet.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Ludovico%20Mazzolino%20-%20Mozes%20en%20de%20tafelen%20der%20Wet.jpg,https://commons.wikimedia.org/wiki/File:Ludovico_Mazzolino_-_Mozes_en_de_tafelen_der_Wet.jpg
56755,"Ludovico mazzolino, cristo tra i dottori del tempio, 1524, 15.JPG",http://commons.wikimedia.org/wiki/Special:FilePath/Ludovico%20mazzolino%2C%20cristo%20tra%20i%20dottori%20del%20tempio%2C%201524%2C%2015.JPG,"https://commons.wikimedia.org/wiki/File:Ludovico_mazzolino,_cristo_tra_i_dottori_del_tempio,_1524,_15.JPG"
58661,Ludwig Knaus - Salomonische Weisheit (1878).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Ludwig%20Knaus%20-%20Salomonische%20Weisheit%20%281878%29.jpg,https://commons.wikimedia.org/wiki/File:Ludwig_Knaus_-_Salomonische_Weisheit_(1878).jpg
56184,Luigi Nono Studie zu dem Gemälde Abbandonati 1875.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Luigi%20Nono%20Studie%20zu%20dem%20Gem%C3%A4lde%20Abbandonati%201875.jpg,https://commons.wikimedia.org/wiki/File:Luigi_Nono_Studie_zu_dem_Gem%C3%A4lde_Abbandonati_1875.jpg
55541,Luther at Erfurt - Justification by Faith.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Luther%20at%20Erfurt%20-%20Justification%20by%20Faith.jpg,https://commons.wikimedia.org/wiki/File:Luther_at_Erfurt_-_Justification_by_Faith.jpg
57313,Lutherbibel 1534 Hesekiel 37.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Lutherbibel%201534%20Hesekiel%2037.jpg,https://commons.wikimedia.org/wiki/File:Lutherbibel_1534_Hesekiel_37.jpg
58791,"Madonna and Child from the Philippines, wood with traces of gesso, Honolulu Museum of Art.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Madonna%20and%20Child%20from%20the%20Philippines%2C%20wood%20with%20traces%20of%20gesso%2C%20Honolulu%20Museum%20of%20Art.jpg,"https://commons.wikimedia.org/wiki/File:Madonna_and_Child_from_the_Philippines,_wood_with_traces_of_gesso,_Honolulu_Museum_of_Art.jpg"
58332,Madonna misericordia bigallo.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Madonna%20misericordia%20bigallo.jpg,https://commons.wikimedia.org/wiki/File:Madonna_misericordia_bigallo.jpg
57748,Maerten de Vos - Render unto Caesar.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Maerten%20de%20Vos%20-%20Render%20unto%20Caesar.jpg,https://commons.wikimedia.org/wiki/File:Maerten_de_Vos_-_Render_unto_Caesar.jpg
56664,Maerten de Vos - The poor widow.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Maerten%20de%20Vos%20-%20The%20poor%20widow.jpg,https://commons.wikimedia.org/wiki/File:Maerten_de_Vos_-_The_poor_widow.jpg
56277,Magi tissot.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Magi%20tissot.jpg,https://commons.wikimedia.org/wiki/File:Magi_tissot.jpg
54626,Magius (Meister der Schule von Távara) 001.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Magius%20%28Meister%20der%20Schule%20von%20T%C3%A1vara%29%20001.jpg,https://commons.wikimedia.org/wiki/File:Magius_(Meister_der_Schule_von_T%C3%A1vara)_001.jpg
58083,"Magnasco, Alessandro - Hermit in the Desert - Google Art Project.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Magnasco%2C%20Alessandro%20-%20Hermit%20in%20the%20Desert%20-%20Google%20Art%20Project.jpg,"https://commons.wikimedia.org/wiki/File:Magnasco,_Alessandro_-_Hermit_in_the_Desert_-_Google_Art_Project.jpg"
55876,Maitre Birth of Esau and Jacob (detail).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Maitre%20Birth%20of%20Esau%20and%20Jacob%20%28detail%29.jpg,https://commons.wikimedia.org/wiki/File:Maitre_Birth_of_Esau_and_Jacob_(detail).jpg
55168,Maitre de Rohan (pentecost).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Maitre%20de%20Rohan%20%28pentecost%29.jpg,https://commons.wikimedia.org/wiki/File:Maitre_de_Rohan_(pentecost).jpg
55134,Maitre de Rohan january.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Maitre%20de%20Rohan%20january.jpg,https://commons.wikimedia.org/wiki/File:Maitre_de_Rohan_january.jpg
56977,Majernik-Samaritan.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Majernik-Samaritan.jpg,https://commons.wikimedia.org/wiki/File:Majernik-Samaritan.jpg
55349,Make Poverty History - letter A.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Make%20Poverty%20History%20-%20letter%20A.jpg,https://commons.wikimedia.org/wiki/File:Make_Poverty_History_-_letter_A.jpg#
55885,Malnazar - Solomon Writing - Google Art Project.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Malnazar%20-%20Solomon%20Writing%20-%20Google%20Art%20Project.jpg,https://commons.wikimedia.org/wiki/File:Malnazar_-_Solomon_Writing_-_Google_Art_Project.jpg
58726,"Man, Matteo da Milano (Italian, active 1492 - 1523) - Initial A- King David - Google Art Project (cropped).jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Man%2C%20Matteo%20da%20Milano%20%28Italian%2C%20active%201492%20-%201523%29%20-%20Initial%20A-%20King%20David%20-%20Google%20Art%20Project%20%28cropped%29.jpg,"https://commons.wikimedia.org/wiki/File:Man,_Matteo_da_Milano_(Italian,_active_1492_-_1523)_-_Initial_A-_King_David_-_Google_Art_Project_(cropped).jpg"
57795,Manchester Cathedral 053.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Manchester%20Cathedral%20053.JPG,https://commons.wikimedia.org/wiki/File:Manchester_Cathedral_053.JPG
58358,Mantegna Andrea Dead Christ.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Mantegna%20Andrea%20Dead%20Christ.jpg,https://commons.wikimedia.org/wiki/File:Mantegna_Andrea_Dead_Christ.jpg
57676,MARC538fol23.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/MARC538fol23.jpg,https://commons.wikimedia.org/wiki/File:MARC538fol23.jpg
57675,MARC538fol27.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/MARC538fol27.jpg,https://commons.wikimedia.org/wiki/File:MARC538fol27.jpg
57677,MARC538fol6.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/MARC538fol6.jpg,https://commons.wikimedia.org/wiki/File:MARC538fol6.jpg
56511,Maria Martental Wallfahrtskirche110106 with perspective correction.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Maria%20Martental%20Wallfahrtskirche110106%20with%20perspective%20correction.JPG,https://commons.wikimedia.org/wiki/File:Maria_Martental_Wallfahrtskirche110106_with_perspective_correction.JPG
57448,Maria Saal Herbert Boeckl Fresko 27102006 Ausschnitt.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Maria%20Saal%20Herbert%20Boeckl%20Fresko%2027102006%20Ausschnitt.jpg,https://commons.wikimedia.org/wiki/File:Maria_Saal_Herbert_Boeckl_Fresko_27102006_Ausschnitt.jpg
55778,Mariam Thresia - മറിയം ത്രേസ്യ 18.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Mariam%20Thresia%20-%20%E0%B4%AE%E0%B4%B1%E0%B4%BF%E0%B4%AF%E0%B4%82%20%E0%B4%A4%E0%B5%8D%E0%B4%B0%E0%B5%87%E0%B4%B8%E0%B5%8D%E0%B4%AF%2018.JPG,https://commons.wikimedia.org/wiki/File:Mariam_Thresia_-_%E0%B4%AE%E0%B4%B1%E0%B4%BF%E0%B4%AF%E0%B4%82_%E0%B4%A4%E0%B5%8D%E0%B4%B0%E0%B5%87%E0%B4%B8%E0%B5%8D%E0%B4%AF_18.JPG
55370,Marie-François Firmin-Girard - A Caridade.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Marie-Fran%C3%A7ois%20Firmin-Girard%20-%20A%20Caridade.jpg,https://commons.wikimedia.org/wiki/File:Marie-Fran%C3%A7ois_Firmin-Girard_-_A_Caridade.jpg
56300,Marinus van Reymerswale - The Banker and His Wife - WGA19323.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Marinus%20van%20Reymerswale%20-%20The%20Banker%20and%20His%20Wife%20-%20WGA19323.jpg,https://commons.wikimedia.org/wiki/File:Marinus_van_Reymerswale_-_The_Banker_and_His_Wife_-_WGA19323.jpg
54816,Mariotto Albertinelli 003.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Mariotto%20Albertinelli%20003.jpg,https://commons.wikimedia.org/wiki/File:Mariotto_Albertinelli_003.jpg
56971,Marriage contract (ketubbah) with a depiction of Jerusalem - Google Art Project.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Marriage%20contract%20%28ketubbah%29%20with%20a%20depiction%20of%20Jerusalem%20-%20Google%20Art%20Project.jpg,https://commons.wikimedia.org/wiki/File:Marriage_contract_(ketubbah)_with_a_depiction_of_Jerusalem_-_Google_Art_Project.jpg
56396,Martin Luther King Estatua.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Martin%20Luther%20King%20Estatua.JPG,https://commons.wikimedia.org/wiki/File:Martin_Luther_King_Estatua.JPG
56751,Martin Schongauer - Nativity - WGA21041.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Martin%20Schongauer%20-%20Nativity%20-%20WGA21041.jpg,https://commons.wikimedia.org/wiki/File:Martin_Schongauer_-_Nativity_-_WGA21041.jpg
54749,Martorell5.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Martorell5.jpg,https://commons.wikimedia.org/wiki/File:Martorell5.jpg
57840,Mary (Alpha & Omega) 913.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Mary%20%28Alpha%20%26%20Omega%29%20913.jpg,https://commons.wikimedia.org/wiki/File:Mary_(Alpha_%26_Omega)_913.jpg
57332,"Mary Anoints Jesus, Ilyas Basim Khuri Bazzi Rahib.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Mary%20Anoints%20Jesus%2C%20Ilyas%20Basim%20Khuri%20Bazzi%20Rahib.jpg,"https://commons.wikimedia.org/wiki/File:Mary_Anoints_Jesus,_Ilyas_Basim_Khuri_Bazzi_Rahib.jpg"
56781,Mary Cassatt - The Child's Bath - Google Art Project.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Mary%20Cassatt%20-%20The%20Child%27s%20Bath%20-%20Google%20Art%20Project.jpg,https://commons.wikimedia.org/wiki/File:Mary_Cassatt_-_The_Child%27s_Bath_-_Google_Art_Project.jpg
57006,"Mary Cassatt, 1898 - Louise nursing her child.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Mary%20Cassatt%2C%201898%20-%20Louise%20nursing%20her%20child.jpg,"https://commons.wikimedia.org/wiki/File:Mary_Cassatt,_1898_-_Louise_nursing_her_child.jpg"
57901,Master of Alkmaar - The Seven Works of Mercy (detail) - WGA14368.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Master%20of%20Alkmaar%20-%20The%20Seven%20Works%20of%20Mercy%20%28detail%29%20-%20WGA14368.jpg,https://commons.wikimedia.org/wiki/File:Master_of_Alkmaar_-_The_Seven_Works_of_Mercy_(detail)_-_WGA14368.jpg
55874,Master of Isabella di Chiaromonte - Initial D with David in the Mire - Walters W32879R - Open Obverse.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Master%20of%20Isabella%20di%20Chiaromonte%20-%20Initial%20D%20with%20David%20in%20the%20Mire%20-%20Walters%20W32879R%20-%20Open%20Obverse.jpg,https://commons.wikimedia.org/wiki/File:Master_of_Isabella_di_Chiaromonte_-_Initial_D_with_David_in_the_Mire_-_Walters_W32879R_-_Open_Obverse.jpg
56992,"Master of James IV of Scotland (Flemish, before 1465 - about 1541) - Abraham and the Three Angels - Google Art Project.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Master%20of%20James%20IV%20of%20Scotland%20%28Flemish%2C%20before%201465%20-%20about%201541%29%20-%20Abraham%20and%20the%20Three%20Angels%20-%20Google%20Art%20Project.jpg,"https://commons.wikimedia.org/wiki/File:Master_of_James_IV_of_Scotland_(Flemish,_before_1465_-_about_1541)_-_Abraham_and_the_Three_Angels_-_Google_Art_Project.jpg"
56074,Master Of The Catholic Kings - The Marriage at Cana (detail) - WGA14520.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Master%20Of%20The%20Catholic%20Kings%20-%20The%20Marriage%20at%20Cana%20%28detail%29%20-%20WGA14520.jpg,https://commons.wikimedia.org/wiki/File:Master_Of_The_Catholic_Kings_-_The_Marriage_at_Cana_(detail)_-_WGA14520.jpg
54716,Master of the Good Samaritan 001.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Master%20of%20the%20Good%20Samaritan%20001.jpg,https://commons.wikimedia.org/wiki/File:Master_of_the_Good_Samaritan_001.jpg
54954,Master of the Karlsruhe Passion 001.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Master%20of%20the%20Karlsruhe%20Passion%20001.jpg,https://commons.wikimedia.org/wiki/File:Master_of_the_Karlsruhe_Passion_001.jpg
55513,Master Of The Osservanza - St Anthony Distributing his Wealth to the Poor - WGA14603.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Master%20Of%20The%20Osservanza%20-%20St%20Anthony%20Distributing%20his%20Wealth%20to%20the%20Poor%20-%20WGA14603.jpg,https://commons.wikimedia.org/wiki/File:Master_Of_The_Osservanza_-_St_Anthony_Distributing_his_Wealth_to_the_Poor_-_WGA14603.jpg
54456,Matenadaran 3.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Matenadaran%203.jpg,https://commons.wikimedia.org/wiki/File:Matenadaran_3.jpg
55309,Matenadaran Armenian manuscript 01.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Matenadaran%20Armenian%20manuscript%2001.jpg,https://commons.wikimedia.org/wiki/File:Matenadaran_Armenian_manuscript_01.jpg
56090,"Mathauser, Josef - Hus ve vlhkém a tmavém vězení.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Mathauser%2C%20Josef%20-%20Hus%20ve%20vlhk%C3%A9m%20a%20tmav%C3%A9m%20v%C4%9Bzen%C3%AD.jpg,"https://commons.wikimedia.org/wiki/File:Mathauser,_Josef_-_Hus_ve_vlhk%C3%A9m_a_tmav%C3%A9m_v%C4%9Bzen%C3%AD.jpg"
